"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ LETROZOLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma",12.2313234545732,11.6775942632453,13.8229199776662,3.04719943200745,9.21184987829577,15.5044712419952,13.4025753478016,7.80548038530843,12.3126865511566,13.7055658833729,11.5018088018557,11.798873656618,7.24683553731514,15.1001605960058,9.8051643508738,13.4507468021963,9.53946586973954,15.0695820082537,11.5269416582172,12.1530133513187,14.1791193503642,17.1177366000981,15.4558628755112,2.34001502988978,4.39109906991426,0.512574641673419,-1.65983853721724,8.75963667322922,0.265625061111446,0.0683120505137452,1,0.0820239768938492,1
"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae; g__Thermus",-2.43285648955607,-2.56520131632964,-2.29314198434436,-1.8343775507669,-2.23005599185018,-2.39804433243999,-3.78106313896839,-3.64831213634484,-2.31057755569293,-3.07411298998891,-3.07521847051924,-2.17210001776666,-1.78665429480657,-2.85178163742474,0.804816934911454,-2.64436097199814,-2.55604979193321,-2.46040667082178,-1.51649977335558,-3.07674001534105,-2.8548047058675,-2.94864545820927,-2.80126960295823,0.511502330530536,4.37965617991668,0.105291730887232,-3.56857493122474,3.70975485859396,0.44461779608331,0.64485304678181,0.993696093300836,0.620733646674533,0.990939062872113
"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae; g__Thermus_A",-2.44237002386067,-2.61841461374642,-2.1988387778402,-1.93083764052218,-2.95044381431494,-2.51757509413572,-3.63801158352543,-2.74336037374874,-1.39182661118912,-2.76918395896117,-2.11742102602655,-3.30601955903145,-2.34109113699209,-2.85497624355317,0.81899001709159,-2.8494937237975,-1.57826759841725,-3.06525445860274,-1.15652980827119,-2.64437279610844,-2.84064049640407,-2.82072744275872,-2.53839191270914,0.479381288389156,4.33386644475759,0.0980714020903524,-3.08609718994093,4.09744177301544,0.4414976719363,0.653883057918119,1,0.64366126810496,1
"d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae; g__NaphS2",-2.26698562435713,-2.21233454304797,-2.33153940406017,-1.41741854341326,-3.2898878145764,-3.04140263678445,1.88890756533036,-2.90940076827305,-2.81321118398681,-2.84756313583452,-2.52773077895146,-1.856663017947,-2.0139771359436,-2.58529819779253,-2.56303408279852,-3.19202875081238,-1.29170879233466,-2.61877199028711,-1.47316397086249,-2.39360737401722,-2.01129038292358,-2.5470778830083,-2.74310456793962,-0.259818370876237,4.24102864114533,-0.0447324317097821,-3.97348638796028,3.48301113149908,0.467187506704589,0.699864882744977,1,0.716247459487107,0.9983892607006
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__C00003060; f__C00003060; g__S7086C20",-2.16431299359521,-2.0762870926382,-2.23951337499351,-1.74054198648022,-2.82888839657131,-2.01398083609823,-3.80716079763753,-2.86303542212738,-1.8097941867086,-3.34380394491284,0.603929522841469,-2.89196188157062,-1.43490306893699,-2.70892609464371,-2.08768668168688,-3.02418135260639,-1.72263451628319,-2.81028068631768,0.748214450807875,-2.83268257494847,-3.0429969397989,-2.41187257561672,-2.51769798728307,-0.166992907276168,4.45900170335523,-0.0298812776773509,-3.55429725606213,3.79675966432083,0.485937502863285,0.747833237285851,1,0.743056467043019,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfobacterium_A",-2.07326865972102,-2.35668505184598,-1.80356122448094,-1.80238211551184,-2.90500761642984,-0.376593976462798,-3.66398724156276,-2.44913850029647,-2.44645122312389,-2.71899231069112,-2.45077027430239,-2.20187960113879,-2.40591059076334,-2.23617078823539,-1.88832854775046,-0.417783620744995,-1.87619544665416,-2.58929717977437,-1.79776704469287,-2.07326865972102,-2.49165968485175,-0.16052456733367,-2.6872331465818,0.59010937420957,4.03574391534067,0.119380856943858,-2.89307940994908,4.4882942918529,0.429017175379004,0.582573109799774,1,0.57354311226699,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosudaceae; g__Desulfosudis",-2.29957394156406,-2.03146471849039,-2.52988580551099,-1.71955044089702,0.142979159419072,-2.44047693133835,-4.02967274589833,-2.90584827423664,-2.24328367567127,-3.09865832935742,-2.29633809624886,-1.63832452052912,-1.64893096626739,-3.1675676622015,-2.53915232061588,-3.00149379006828,-2.12454112897564,-2.43699212785582,-1.9402564914042,-2.78364655198605,-2.50977955184058,-2.60719626105643,-2.26702345950918,-0.433461458815286,4.18911349657493,-0.112448219030133,-4.98406848492013,3.4563413876519,0.443750011590777,0.635588156566425,1,0.636013850700383,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Magnetomoraceae; g__Magnetomorum",-2.34978399107675,-2.29115796142568,-2.3981167670907,-1.79940214474043,-3.31941387418027,-2.67421853804413,1.96465061545347,-2.98714736223723,-2.46202632663247,-3.33599518913926,-2.43550241188958,-2.66520851888205,-2.43400612289984,-2.90663633771647,-2.22925490691206,-2.61654701680335,-1.5861034403536,-2.66169242012119,-1.64043405310731,-3.0287082101193,-3.41175106228646,-2.09763088055248,-2.23589144024306,-0.302057448101177,4.33507868009886,-0.0526514137572278,-4.27358389726158,4.80332145352105,0.464898603098226,0.691647893297439,1,0.712331652963909,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__UBA2174; g__UBA2174",-2.27479029709593,-2.45380313476028,-2.10637181171552,-1.90124618258649,-3.18946023938389,-2.37568429576444,-3.81723063371115,-2.74734415638604,-2.60897442832272,-3.30660312566825,-2.68948317115596,-0.0382288937607296,-2.71930218410716,-2.72518058228063,0.180370617020898,-2.44009582556868,-1.91713491501215,-2.79345428075281,-2.04756312070499,-2.87426891800247,-2.94222686091626,-3.01957589689223,-2.47160169671677,0.337819275030691,4.26933882884626,0.0766239367935581,-3.8536872205684,3.79834816767853,0.459375008320096,0.677763616019746,1,0.660371990625474,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus",-1.48197090667237,-2.06824161694019,-0.964838070007428,-2.06824161694019,-2.86115558620014,-0.153394175759981,-3.77529028987781,-0.44593572843416,-2.11782697331274,-2.81053151383382,-2.25471208460534,-2.38692362973625,-2.7588040328152,-0.498870873115123,-2.02163728534041,-0.170386500759356,-1.5860388591792,-0.389145559116782,-1.53193047605495,-3.15479311743732,-2.85605488245422,-0.0712079536221832,-0.225755860390301,0.868930341077551,3.70890007930095,0.206338485423332,-3.49110792339955,4.70797462365441,0.387500024108662,0.476731768715476,1,0.434385080863409,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Electronema",-2.17780741764955,-2.26638954704726,-1.98086781075459,-1.70537358996473,-2.55423828910955,-2.49230264527317,-3.78497032752403,-0.278064912075855,-2.0141230533828,-3.0925011908293,-2.8354706542487,-2.08065307924,-2.97952024029319,-2.55717735639148,-2.51263541641385,-3.00125920561716,-2.20509923347908,-0.265684936761856,-1.80002419653211,-3.07053758707175,-2.83752187716293,-0.133836057022076,-2.84797182448519,0.370413878036672,4.16014362322413,0.072111490024843,-3.08206770894717,3.7289039616687,0.466458665179807,0.654598771128482,1,0.638573392068458,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__Desulfocapsa",-2.30786589933272,-2.47093165570138,-2.10138015394707,-2.01904452060827,-3.33718680312142,-2.42401430601251,-3.54952224712608,-2.63482782651286,-1.93153834265898,-3.20294195688293,-0.107090309113163,-2.33823236636149,-1.87673774454561,-2.45951637443997,-2.29309969550436,-2.80189367616426,-1.77368544147503,-2.65333112849319,-1.82351671170123,-2.9837149983043,-2.28982264543356,-0.339422883211434,-2.20227488669016,0.373010498017686,4.1955994997262,0.0694458247740827,-4.77167689198471,3.78515498804388,0.464062507349464,0.739524901728731,1,0.722109498473663,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__Desulfoprunum",1.23375614416356,1.42207458703357,1.04216485820415,0.463952482948057,2.27225251985801,-0.174074338281056,1.91075183799264,1.70085494241274,0.0599416742182495,0.385420091917394,2.24834927203394,-0.192103643829011,3.31526507157688,-0.0801897624845243,2.01454112553237,0.490589038787805,0.00586436891916975,3.67787080630543,2.08232826749723,-2.51252059006915,-0.178111816154066,2.41722350660767,0.610314907175308,-0.282423353976013,2.60991512376452,-0.116853223066359,-5.03951943510916,3.41697222225396,0.451562509947986,0.629415764405723,1,0.72759308222737,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfurivibrionaceae; g__BM506",-2.43329704993192,-2.78482606488934,-2.0754447597843,-2.13937868790251,-2.80444437324254,-2.93907782485759,-3.80632001540145,-3.3530976972284,-2.3218550032633,-3.15242013686879,-2.43405710268327,-2.57287534372911,-2.31357375295493,-2.99206713331449,-2.30320903574437,-2.5732518490493,-1.725303606463,-2.65550366001558,-0.993360984477217,-3.05459686563609,-2.61108382093074,-0.228531638785173,-2.48073600128298,0.619337993129676,4.42637927623226,0.115190253295082,-3.44396299472416,4.65710431060174,0.436817485721281,0.600425531174238,1,0.561559063034489,0.998745473759986
"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales; f__BM103; g__VAUL01",-2.25673770582938,-2.17424985276836,-2.30382350877283,-1.90518065767525,-2.83157309813736,-2.16138502776097,-3.67184668327496,-3.12482608982272,-1.94436695441635,-0.6139706198084,-2.13819904395722,-2.1982026337244,-2.28945519037871,-2.87822413242311,-2.08839799893654,-2.35762588651917,-1.82086432763648,-2.93349961377215,-1.62675990336365,-2.94476897637162,-2.35293294436965,-2.18988019166507,-2.37251637149129,0.0919729601569639,4.2203416498099,0.0219398636810795,-3.87085554668903,4.28628977413868,0.492187501589844,0.73120740620186,1,0.728396337602026,1
"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales; f__Geothermobacteraceae; g__Geothermobacter",-2.04639506998644,-2.36860657755439,-1.69676014072896,-1.34050059186114,-2.82947610083494,-0.103471383271295,-4.04151971794746,-2.6679945241207,-2.21433194686235,-3.02511527822556,-2.65441142451913,-2.62303587325802,-2.03950465251397,-2.3661982643384,-2.11704375424295,-0.490821345293126,-1.61826845437286,-2.57633484707051,-1.32153538597984,-2.60545408249127,-2.64732403917074,-0.521414986846235,-2.9791801157826,0.560083600253,4.11503314928221,0.0977517878929726,-2.91026423856558,5.019531710755,0.447737920233054,0.611638336402549,0.994762234079827,0.588472262064561,0.992315371354652
"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__; g__",-0.787559147024709,-0.964815153120284,-0.588401792669991,-2.21339907085974,-0.416356925794485,-2.46064396059384,-3.65654831839619,0.866230483186216,-2.18207495661959,-0.728555209196319,-0.200689912378245,-0.0997509463658552,-1.83034271660757,-2.32120580667157,-1.93602664625812,-0.298673407544365,-1.88823113201527,1.5297069399285,0.790647262612342,-2.86513675696085,-2.90511627736375,0.843405414475871,-0.032148812472748,0.400461150201682,3.75253831534431,0.0785660189353281,-4.0171139220408,4.14084092978086,0.456250008969626,0.696233845911591,1,0.645358608110156,1
"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Geoanaerobacter",-2.27516725765684,-2.29264482235249,-2.2680249248501,-1.53531250800279,-3.53406714558314,-2.49858792667763,-4.3172518691082,-2.73801521204198,-2.29384478822338,0.283675368457118,-2.4023108948934,-2.37238738831816,-2.31479269570997,-2.88903811428236,-2.10865182470384,-2.74624862009887,-1.83802603801263,-2.86279422541433,-1.96650834789036,-2.74580010382609,-2.46296446347581,-0.114480507831823,-3.32084566029765,0.0146005505665112,4.28360713539142,0.00127170097236012,-3.75221203581718,3.97004186152426,0.498437500317894,0.751269523840282,1,0.726187089323216,1
"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__RPRC01",-2.12864521717254,-2.34143102924759,-1.86362818923058,-1.64281368878693,-3.03821448707555,-2.92415190253157,-3.76637701001942,-2.55332221217019,-1.92129498687169,-3.14445120944044,-0.137615257019558,-2.28801291655986,-2.42809550314709,-0.232881254058535,-2.19646471709494,-2.8999788000985,-2.12716702509821,-2.42368178551177,-0.918001943262455,-3.03900530386079,-2.67236162809809,-2.94103541737369,-0.211095522884452,0.459773453402272,3.95546786174308,0.100799342150467,-3.84588438693909,4.81737676009905,0.453978168540086,0.653259339607837,1,0.633091838018792,1
"d__Bacteria; p__Desulfobacterota; c__Dissulfuribacteria; o__Dissulfuribacterales; f__Dissulfurirhabdaceae; g__Dissulfurirhabdus",-2.25451281354182,-2.04678496421191,-2.43161296788545,-1.94660195364494,-2.72134030420737,-2.66550846282662,1.94642310284097,-2.79737382256914,-1.78791500009982,-2.81624526139373,-2.52437085343128,-2.49154263509422,-1.91502448941783,-2.60536716024153,-2.45681080748972,-3.2135302158838,-1.80199002070926,-2.72354379293862,-1.75906974504478,-2.89079781922754,-2.25875966025414,-2.50128598776769,-2.38783903626996,-0.497087518149941,4.36120871285824,-0.105866444163064,-3.93709696365894,3.86779594424548,0.446177858157851,0.686073724036239,1,0.690025036399359,1
"d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__; f__; g__",-2.3308225469248,-2.31709944598036,-2.34242926927934,-1.3870151704493,-2.88750049646858,-2.25487731457342,-4.17738867451797,-0.921553304790468,-2.05910845673039,-3.10901343150252,-2.93270240656995,-3.00660038559069,-1.91666157316323,-2.76364971603049,-1.4464482644597,-2.71188258204175,-1.75332412420218,-2.99858149776,-1.64266281144868,-2.47104928231067,-2.24541894223124,-2.97919429093595,-2.44251086003126,-0.104046234674536,4.4053918782421,-0.0153772360046267,-4.09984963582761,3.89089178909919,0.489859596441259,0.735494914550957,1,0.743884163437182,1
"d__Bacteria; p__Desulfobacterota; c__Thermodesulfobacteria; o__Thermodesulfobacteriales; f__Thermodesulfatatoraceae; g__Thermodesulfatator",-2.1093447992818,-1.82937962529674,-2.39168086726455,-1.91556162023733,0.213028230698734,-2.97258722407595,-3.715869566643,-2.37663815050698,-1.61032354314689,0.30892574146567,-2.82223041019185,-2.42129897544463,-1.99255353954949,-2.7483088124791,-2.04858256464697,-3.24007458280529,-1.54906310101849,-2.89860471867781,-1.46023985054049,-2.92379364806993,-2.20864139634229,-2.19109634125377,-2.65159915007641,-0.472694808968336,4.29809216375267,-0.093902994161623,-4.4468966655943,3.71269367300365,0.430577237445748,0.635376317798247,1,0.621856580435818,0.9983892607006
"d__Bacteria; p__Desulfobacterota; c__Thermodesulfobacteria; o__Thermodesulfobacteriales; f__Thermodesulfobacteriaceae; g__Thermosulfurimonas",-2.3251903589525,-2.45206863596944,-2.19475778920966,-2.21851533796783,-2.94934816315386,-2.56930902519364,-3.50071648691512,-2.88133479990018,-2.71996712902407,-0.469803562553505,-2.25414284306719,-2.74806689719692,-1.95765439870298,-2.55114226124975,0.13764083418288,-2.44314320810986,-2.0045626304428,-2.53853179727592,-1.37178561277781,-2.97155228761106,-2.75898914899097,-2.84653421170119,-2.47901504046442,0.276958571045693,4.31350219660903,0.049600590354374,-3.79303199305795,4.67949943152248,0.474258975593382,0.697916354369137,1,0.671520309218645,1
"d__Bacteria; p__Desulfobacterota; c__Thermodesulfobacteria; o__Thermodesulfobacteriales; f__Thermodesulfobacteriaceae; g__Thermosulfurimonas_A",-2.22506985311071,-2.29101635492842,-2.13243877815724,-1.84437671210445,-2.75362749985411,-2.66388449615565,-3.75613967211081,-3.38399420260173,-2.04490745620785,-0.509585785527326,-1.82370793810825,-2.4305243434092,-2.22150515257813,-2.46774328269273,0.13824433084088,-2.71725496842575,-1.91097829603718,-2.90291157464219,-1.82414648469839,-2.40086295519184,-3.02941004100228,-2.25245431581535,-2.37540854661916,0.244246456074604,4.20462900593739,0.0426386065215274,-4.48812506031113,4.98571594227842,0.475000005099006,0.692026840416825,1,0.678713495772803,1
"d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__Bin18; f__Bin18; g__JABFSC01",0.00698676672390874,-0.00448064844035478,0.0384885279562148,0.400396360159952,0.349388851260215,0.637121398703924,-1.26516543083593,1.34799283441221,0.244122182613106,-0.25573102224555,-0.417568454332452,-0.19311393102614,-2.25330719897596,0.51253488896649,-2.71390731448624,0.585232519949857,-1.55535019399399,0.361681568410507,-1.47182513418765,-0.241917137128809,-3.03181648786332,1.94105172697938,0.832375848322959,-0.139124399519824,2.74341856327116,-0.0332882342827882,-6.1168418534739,3.85651779851368,0.481250003820066,0.660722655718363,1,0.799396907272294,1
"d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__DP-1",-1.24504973718151,-1.61498321470479,-0.8025496895792,-2.11549335986321,-0.548357983808295,-0.198162629424848,-3.88261404488603,0.414664333368986,-2.13782179009055,-3.17740468257774,-2.71056288142111,-1.8920570709555,-2.10822351766522,-0.268172675571641,-2.11592258672791,-0.379429267151865,-2.31018036929769,0.513772020358571,-2.08490226973459,-2.65137015406355,-2.84948005407936,0.46241222124408,-0.324133030256013,0.740995159423807,3.7966087588534,0.174015010215846,-3.48407058224257,4.76607075685968,0.416536678879364,0.591982622397616,1,0.530153283249259,1
"d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__WHTF01",-2.09338083189047,-2.872226755289,-1.5383901284501,-1.73976352993379,-3.09617015579322,-2.57292933134439,-3.85479908270599,-2.98070446598274,-1.92008623210637,-3.21488788939502,-2.75009989401888,-2.56198650616702,-2.88359105515362,-0.340512166034877,-2.30757205780806,-2.25887484814377,-1.46001372913639,-0.270681124353205,-1.28297015203612,-2.93269737739924,-2.44721965017823,-0.460711054877613,-3.00691552076781,1.12143294078581,4.2105414997791,0.21345286174188,-3.608513647248,6.11853722536574,0.38065525187642,0.47327893542524,1,0.431984194694624,1
"d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UTPRO1; f__DP-6; g__DP-6",0.0204430666833648,-0.199684663053283,0.307386390909601,-2.02610485957055,0.779830021689023,0.787566094129474,-1.28581823492388,1.32347855129086,-2.4577678739187,0.361940943242363,-0.142758591162327,-0.433117864923776,-2.6800502303862,1.01712064091997,-2.13343129474633,0.629936876182978,-1.86993187009944,1.87331812401441,-1.25194919462469,-0.293057301446852,-2.26259881771649,2.20068688300425,0.668361193863198,0.33821556463414,3.26591660665549,0.0951954649155233,-5.88316620095342,5.09954149068926,0.440625012252645,0.672136078277228,1,0.587988008508519,1
"d__Bacteria; p__Desulfobacterota_C; c__Deferrisomatia; o__Deferrisomatales; f__BM512; g__SCTA01",-1.37453816519948,-1.72471619948755,-1.09117214622413,-2.32029471545178,-2.84502710536211,-2.41342814332271,-3.12575753583517,-0.439723527536662,-2.99759897234096,-2.60950044808577,-0.262136534145817,-0.0608859421894383,-2.19926495407184,-2.59660947561008,-2.27104245548862,-2.78612213089951,-1.98224410867421,0.530396577908418,0.605108723753522,-2.15610024511526,-0.0503888101032128,-0.513317816626373,-1.87601042510998,0.593738335426925,3.74766655393177,0.141070317182357,-3.29925596116627,4.93418655194265,0.425897051248237,0.603881186529434,1,0.563074575385914,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium",-2.22465019991936,-2.21642669291395,-2.22778339730551,-1.03773008223482,-0.435598986057395,-2.3479463835032,-3.59495120117553,-3.13092654755402,-2.07746049998002,-2.47443528556778,-2.85623287784791,-2.23638534239464,-1.8695972425487,-1.98903510109088,-1.77688945447358,-2.69529635659418,-1.70465425314076,-2.67151136855495,-1.18091364491298,-2.21544945155249,-2.12041411591507,-3.10031596247154,-2.44127179869334,-0.0760687208378616,4.13474326859638,-0.0136679750455656,-3.67360239503982,4.20808403329991,0.48750000254472,0.725081299385018,1,0.72105227638074,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfonatronovibrionaceae; g__Desulfonatronospira",-2.47438892930116,-2.74861695314013,-2.09589066832217,-1.88022318608171,-2.78412147253344,-2.97604324987546,-3.42691869108147,-3.21183830837211,-2.39029754033166,-2.82013611804882,-2.91743151420257,-1.88808851124371,-2.39911318575456,-2.46117699601624,-2.88928892126368,-0.205134561078879,-1.97540483753844,-2.78637219110661,-1.64292752113551,-2.72991591035824,-2.58265059364209,-2.11815192784052,-2.54688299977213,0.482736353049416,4.31426391624878,0.107947605578586,-3.04627237461212,4.37649617317012,0.439937609863873,0.606606300928801,1,0.584096896717833,0.996023640639546
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfonauticaceae; g__Desulfonauticus",-2.36720061987716,-2.23321051861719,-2.4612288694074,-1.73608237183212,-0.577346208885448,-2.44971285457134,-4.10483036052126,-2.57111946966445,-2.07409762700436,-2.58287930702439,-2.63894360115315,-2.47597117384737,-2.0672371833427,-2.85957240719958,-2.57470599940832,-2.66336702327084,-2.03277462215959,-2.09119319854475,-1.52730763241824,-2.41087815268017,-2.43404280696615,-2.51421645218917,-2.91776105974008,-0.164614989949392,4.23965076961151,-0.0283916825687088,-3.91566710272949,4.46379310796054,0.481250003820066,0.732361955808739,1,0.733762621376302,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila",-2.39545030601712,-2.72302546929962,-2.08275199064412,-1.81071039702385,-2.82139064892639,-2.63244439464864,-3.19617939948941,-2.90246450439771,-2.02497058332686,-3.2074751436808,-2.62124045668158,-3.29696789524317,-2.05554894902165,-2.29027644495376,-2.15637422015197,-3.109148360923,-2.10341175226546,1.42305208185236,-1.49595366070034,-2.86075236018292,-3.2090357798422,-2.41429611957649,-2.73309520941581,0.703057849936894,4.53803812772748,0.146895612969054,-3.35047732400791,3.73830478015243,0.43281251392068,0.61660899996625,1,0.568265628044556,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Cupidesulfovibrio",-2.10346803409107,-1.612570022428,-2.58751679635519,-1.78793666278582,0.26433599296427,-2.30240852661125,-3.95623753144906,-2.85555887884692,-2.22632919045235,1.4616101556995,-1.90149398380023,-1.95546323057954,-2.24381491522787,-2.93782448931755,-2.06959574869747,-2.86501813139446,-2.43290381151993,-2.7591680441762,-1.84142438437921,-2.49881439212359,-2.91558491458743,-2.64493866660736,-2.54809948130593,-0.880477603952716,4.36553761286694,-0.171101201910665,-4.63705699875863,3.53397254703505,0.400000021192742,0.586104575864082,1,0.547066976173981,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfohalovibrio",-2.28763102031549,-2.35836046147256,-2.1934648554311,-1.74385603393554,0.406785927496689,-2.6644409694294,-3.28839580391195,-3.46342172830462,-2.56817695363171,-3.11056940462992,-2.38254932142125,-2.40076125386228,-2.6247110411344,-2.46503521812908,1.07849212966906,-2.71769746391386,-1.92343663904214,-2.89709956989098,-1.90411021824565,-3.05201079281703,-3.01932640331047,-2.84097267464148,-2.54606309288222,0.0135660263703432,4.40537156925582,0.0038816401217923,-3.29894742615027,3.48395933101944,0.497659906870875,0.731631537495957,1,0.729474871587391,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio",-2.13204471201077,-1.88679281001085,-2.37088177294609,-2.19193499844558,-0.401181280601358,-2.7606097085598,-3.6719693009456,-2.79922972826592,-2.02848693388607,0.237812207181099,-2.48856898595868,-2.52112232629193,-2.02136928191727,-2.87016415535702,-1.9016335259163,-2.62219205723265,-2.231672761384,-2.5870837276943,-1.34524422374621,-2.13530067088564,-2.45060341965037,-2.56014884520397,-2.68329580535068,-0.370762146813377,4.02889580390022,-0.0878640288302581,-4.7381874945182,3.5661074509935,0.454687509295184,0.640762815915794,1,0.644591210840243,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Fundidesulfovibrio",-2.43259242444868,-2.2692066021488,-2.53469456391961,-1.73249043051228,-3.19975003892597,-2.27540512133005,-4.07851519518056,-2.94584363249365,-2.428069951717,-0.500893589470337,-2.37100348070605,-2.34401419081321,-2.14185576975504,-3.12735233222666,-2.08707698798413,-2.83685140661547,-1.94534675804704,-3.17624249981765,-2.21878246560666,-2.5760940146285,-2.61861921217124,-2.47711539536037,-2.16059530455739,-0.119549178461995,4.29825106944904,-0.0255766786785114,-4.02876384419508,4.54262364376643,0.483619348099621,0.714164728839696,1,0.716214730509429,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Lawsonia",3.69802687033481,3.64067334960354,3.80618282341699,3.40616502158601,3.44610535624878,3.76760995081516,1.74016679023516,4.23025016901883,3.87355930548796,3.78483850275808,3.19319414141066,3.77447839314054,3.70020563784121,4.07401849061915,3.71905925394866,4.29440721694695,4.04321818522135,2.08237614775041,1.47877965949406,4.26019211287086,3.19050952619335,3.20816575787116,5.17017095209494,0.149270706112787,1.266523558376,0.106799675028016,-4.80422591339625,4.76356157164284,0.443057734009453,0.800701866169952,1,0.648269880274524,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Mailhella",2.0194567694106,2.22180138143123,1.86147554892355,1.51138327410455,2.77340103283201,2.80163122305695,0.639915749457748,1.6636148907336,2.8130528255659,2.68956560360029,1.6799577897876,2.36847323363428,1.89771107677533,1.81829967597229,1.81610908137102,2.24878413073077,2.50004940078714,0.820222291321626,-1.5795989176101,2.44554120775809,1.65313898617479,1.24623503144507,2.68260945523012,-0.341368196716369,1.52345422974107,-0.165153351817041,-6.53800685227796,2.701281665061,0.397815934264394,0.432706237545294,1,0.510700768851891,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Nitratidesulfovibrio",-2.35616457486463,-2.55664308401063,-2.06407713793326,-1.97377902071557,-2.6937750791579,-2.26271029116931,-4.17059408344694,-2.87072386505908,-1.91274563116527,-2.8580384003816,-2.43709340411875,-2.45463096875519,-2.26301743304213,-2.6936508381536,0.158174443382297,-2.18789747056173,-1.91705513572492,-2.55722868122942,-2.19863959665657,-2.26544324221669,-2.34226878981495,-2.69830545406596,-2.71828363532097,0.4606261637436,4.29379185503307,0.0806583199460323,-3.46727170905336,4.41978435359368,0.4492979823089,0.631679606734643,1,0.60146219879192,1
