"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae",14.8155955205479,12.9863049868685,16.5208288036537,15.9658255219975,15.4843935486531,17.1258113217344,16.674852103376,10.4936898216778,17.5470992546705,17.1704467703641,16.3064988387736,13.9628186815359,16.829476296603,4.40761570368278,10.4787420946164,16.8465710027951,14.6288015927216,8.9641204930388,13.7657243158696,15.0354284075951,12.8291238699412,13.1592895079113,8.65922243092165,3.3037566530669,4.35775394224529,0.784998535398975,-1.15555754746928,14.4157569744021,0.137500155468609,0.0125883321747128,0.890410449299614,0.00539571448288554,0.680231785058694
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__Parvibaculaceae",-2.07575371301006,-1.95203421496577,-2.16450266377472,-2.05322287062828,-1.95672687446518,-1.6223963549967,-2.45603393031979,-2.26637650656736,-2.5460605469507,-1.89332208990891,-3.12391900502131,-2.03052963016697,-2.73224200669418,-1.34021321635188,-0.190637137243591,-2.35291396517174,-3.30949306836631,-2.94885290609053,-1.20168676622719,-2.46118303099999,-2.2145824258286,-2.13971053569902,-1.51901700370638,-0.503025051687604,3.96657425400501,-0.108001781437719,-6.00740618231371,4.28624065823458,0.454687509295184,0.6720075829656,0.996554223457318,0.649834612948971,0.993640028097869
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae",-2.04201260704264,-1.64109648967918,-2.33922582666198,-2.13409412973677,-1.92511597783473,-2.28306352900817,-3.70560932764454,-2.84699788670375,-1.79525565491658,-2.11102321344618,-2.64938836468947,-1.97716478373757,-2.61598130150397,-1.04698367730202,-2.58738194369646,-1.59220231536172,2.38454968447809,-2.70315902870811,-1.58790766271208,-2.70176659261927,-2.06687093700716,-2.37895739926522,-1.48128112318209,-0.738580285611924,4.49130545773361,-0.127134004576127,-4.81549323268724,3.15493879138999,0.422776927121251,0.571197370301828,1,0.547739823063933,0.99885441178162
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__CAG-239",1.27813911607,1.52861599719547,1.01381269744452,-2.31478008988283,1.79883309732166,2.66823583101336,2.56946396934212,1.16043937595482,0.187424545482655,-1.89497177192777,-0.479394626413944,0.753006711687705,1.55936701692638,-1.44977656333883,1.87817089882063,2.53476809094047,0.318807978113602,3.28156623096922,1.42242561862518,1.13953397787773,0.945705463319079,2.24176089696735,1.42973168082045,-0.593542492169677,2.51301027030558,-0.199659117692218,-5.46669470654282,2.62547870485461,0.400000021192742,0.425682144722414,1,0.453404930015805,1
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RUG11792; f__RUG11792",-0.409394785707994,-0.194177889968206,-0.733406656631749,-2.30439815460397,-2.13427096719044,-1.82343921198573,-2.77136972230524,-1.89831584527084,1.09383198944724,0.336855326270424,0.451083701940465,-2.25278680422083,2.67587635174039,-1.41539174779668,-0.511813883603816,1.48080989282146,-1.32405766765776,-0.199514464290125,1.37405881370519,-2.43178296982375,0.56753848825962,0.463186206088167,-1.92208289491623,-0.411861123675175,3.51763262327485,-0.0849182342435573,-4.16859111797689,3.217524823907,0.451562509947986,0.611356629104771,1,0.610931529287276,1
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae",-1.80626804502587,-2.06555380078045,-1.5338270136768,1.74614930014049,-1.51303162150102,-2.23865382204901,-2.70921326554929,-2.2812283895716,-1.91772079217201,-1.96247115103852,-3.09579744094706,-2.24019756882067,0.605635693140892,-1.17152125244592,-2.75673327864535,-2.07596129705139,-3.24827500344375,-2.61990120273586,3.217474482676,-2.66703775210933,-2.30881180819558,-2.23392907510692,-2.15399003414577,0.413298794319768,4.46725538803574,0.075808288636157,-3.56665319514628,4.35571558714392,0.459375008320096,0.726375623929603,1,0.720135949576739,0.998144824712616
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae",-1.04147217198673,-1.91889245517964,-0.0206487598500633,-2.15601429598167,-2.07489099706415,0.149668285176329,-2.73931886071794,2.86107752066247,-1.97924659835181,2.22221055564077,-0.351364681078358,1.84783451250236,0.0298398133454327,-1.17338173807413,-2.68457862015314,-2.39014098122508,-3.67226758113585,-2.3266444504821,-1.89816467304648,-2.69186548786201,1.66450146435757,-2.0939699445645,-1.71525028010864,1.86229537943301,4.19489829752056,0.393269864191217,-2.54214913104676,5.40238437271811,0.309375045378548,0.282840135070086,0.985170717856465,0.239818412527875,0.954918779165774
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae",-1.37770779556661,-2.04401292055609,-0.633139633669211,-2.34488190650848,1.19088362100059,-2.03000307430934,-2.34885877306473,1.21721191271064,0.357448006457046,-1.91837009503087,-2.16666362959467,-2.37352222411134,0.641013544974689,-2.09443676100586,-2.72039852697606,-2.0293215105841,-3.2042006318151,-2.57105809142629,-1.87348234810021,-2.17442944013602,0.0452772180067136,-1.72642920598728,-2.00621912097598,1.20959673688582,4.20964950866422,0.249331409380407,-2.90031581481259,5.74622104256657,0.36406252986395,0.484199837092911,0.985208929990774,0.431962206234168,0.976425704569305
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae",-2.19449166398595,-2.23067237495049,-2.13405455477147,-2.43456387018841,-2.07549293420227,-2.56241989097467,-2.48505475950335,1.20330159776934,-2.20327546088854,-2.13000115336912,-2.98408853995082,-2.3575441457586,-2.85340153235115,-1.2808144680994,-2.64955161358698,-2.15593888134075,-3.99113349584638,-2.49919043849476,-1.50344737251828,-2.3981145691414,-2.12621293451625,-2.10823799345393,-1.94077989215098,0.266596497872424,4.43563948831285,0.0461347965474313,-3.95520197789587,3.65349440832228,0.468018727261793,0.696952045280016,0.999397251811759,0.724103090698002,0.999918734032995
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Im1",-1.26440618335889,-1.03701870030229,-1.52829565039178,-2.50329284629432,-2.12994369777566,-1.83719165878861,-3.22397823228005,-2.32176217098663,-2.4000867800157,0.370525979631523,-0.435183660991351,-2.08211888975274,-0.196811298807935,-1.46487333844819,-2.7898084343324,0.294152261511073,0.280332952129534,-2.35928933573491,-1.52431544291954,-0.0963398314244923,-1.66257638692678,-2.07608314213349,-1.62660042908822,-0.416188393381402,3.71060802601255,-0.0995022404999248,-4.57206322109284,4.46458991870378,0.447737920233054,0.65194491460234,1,0.649124554818247,0.999282837905129
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phreatobacteraceae",-2.21489976199172,-2.36304283540958,-2.00842877828017,-2.27833012159261,-1.92733773803496,-2.86606057677955,-3.04130590261043,-2.12910242080794,-1.77906190657687,-1.47419082163074,-3.16424851709623,-3.08902227730683,0.609094728496737,-1.30569064608051,-2.69211725895175,-2.60520627995304,-3.32115233059504,-3.22061482046056,-1.7995690741008,-2.2465229770502,-2.52271478424573,-1.91256605344625,-1.5930135424481,0.258953933401585,4.4627812198659,0.0517373745161562,-3.71071899115306,3.77855230444354,0.471875005740203,0.680277769002536,0.999137511420178,0.688203038737578,0.99466613510973
