"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma; s__Halobiforma nitratireducens",13.8797840174328,11.73625825383,15.5315570088763,14.8288003264249,14.3638110483618,15.8815934496928,15.7837515590759,9.32991894304195,16.2819899235559,15.9285729123301,15.3134349236306,12.8985319278125,15.8833134954426,3.09210664590517,9.41101809960465,15.7663786373431,13.8545758016514,7.94356620551872,12.4951314294497,13.9148080743942,11.5271022226987,11.9475148430068,7.3442359894221,3.39331623468182,4.37436288354787,0.792529036206078,-1.23908269960214,14.4942852817847,0.124805166364412,0.012914267567331,0.995095574529259,0.00426804474550218,0.760104951480445
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__Cellulomonas iranensis",-2.22259584462191,-2.44048482841822,-2.05357893265768,-2.92775492508906,-2.46816366065019,-2.45712635630233,-2.21884215169045,-2.49193280093419,1.27885082230534,-2.15919966339135,-2.940513769292,-2.28706805170316,-2.04367879419025,-1.19870922977755,-3.15676353092231,-2.65429801937433,-3.08498956037098,-2.20068722153938,-1.6360321652469,-2.31772122964021,-2.1441995118818,-2.34781690117579,-2.46480618958654,0.546177031325575,4.16533119336607,0.102764322633747,-3.39090507563626,4.37563965645058,0.44843751060317,0.649645891398073,0.999666777808551,0.664012264824958,0.996622032310793
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Flavimobilis; s__Flavimobilis hominis",-2.20300976298834,-1.99631373845313,-2.457810083339,-2.49632403736095,-1.9145348229895,-2.12078996483911,-2.41119292509189,-2.48140784844057,-2.46259536157299,-2.12938784073738,-2.59691134024803,-2.48694588118215,-3.40040661368707,-1.50683289777102,-2.63239924128778,-3.11335741235163,0.873910441398838,-2.41245173034823,-1.67047240674082,-2.51938835360964,-2.38983103899021,-2.14856152168923,-2.57474315306708,-0.490857702132784,4.43837719196079,-0.110853473764888,-4.69232678307097,4.24269373612556,0.435937513251067,0.602325608035285,1,0.572002228615038,0.999493499295733
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Promicromonospora; s__Promicromonospora sukumoe_B",-2.16896418377373,-2.36892007843614,-1.97718225586336,-2.76008503789614,-2.09414213724394,-2.39231102654057,-1.67202600569597,-1.80618528377765,-2.01113896613843,-2.50500011004918,-3.00103648854264,-0.092870513336262,-2.25909907011109,-1.54488160406126,-2.87972705599221,-2.14685664124771,-3.47449855829162,-2.58781826078835,-2.29192250806646,-2.74749179256166,-2.55383712095894,-1.93694689128189,-1.76397659400967,0.261829968677281,4.21737411841672,0.0494263300524663,-4.50834819748842,4.86827239573895,0.472698913509976,0.667180223386519,1,0.672603748322111,0.999184284497752
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Sanguibacter; s__Sanguibacter keddieii",-1.1231439889685,-1.10673321111784,-1.152683807698,-2.73541990030225,-1.90090527894914,-2.04710486867222,-2.55099257943003,1.00818165533336,1.19612938322756,0.94647413017808,-2.36430243502149,-2.09287774965031,-2.78022938785721,-1.67446102096378,-2.75399418921097,-2.43977659735501,0.624725876393281,-2.75702074857673,-2.14287529905393,-3.1695667506797,1.655291088571,0.817106321304674,-2.35650168383261,-0.116824362496336,4.56927050609988,-0.0215292553218915,-3.72724399734202,3.31389752810884,0.48750000254472,0.769517916403552,1,0.760396228674576,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__Brachybacterium alimentarium",-2.16271661373741,-2.30375021092864,-2.02642645615323,-1.98260702865369,-2.50003398520211,-2.41755449271618,-2.66781759462062,-2.09976767816281,-0.03011358746841,-2.23519878395073,-2.40224018630052,-2.12951379506264,-3.02882773397524,-2.06270903253286,-2.22106506931853,-1.50218747164729,-3.0567728311825,-3.13481006256968,-2.27383873514168,-2.59935544705273,-2.2169115557186,-1.49140210667449,-2.28855570740566,0.0807349446474372,4.10034186746737,0.0163401368247502,-3.97898479962179,3.68068994339778,0.48750000254472,0.705859856725214,1,0.723579680768148,0.998411375453752
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__Brachybacterium faecium",-1.95475909260906,-2.1232513007365,-1.82491989960718,-1.95203540277947,-1.75548114850376,-1.43573734040429,0.715335245205791,-2.53505679546608,-2.40774448665644,-2.54522249825763,-2.63647540204973,-2.11207148588674,-2.62895979444496,-1.38762971602433,-2.75727450113799,-2.21026883817422,-3.21965727716564,-0.306126417773447,-2.1069480934324,-2.68833547976506,-2.3268337686732,-1.98178666553968,-2.18229191076346,0.0702515630380649,4.10383636607581,0.01832770349594,-3.76110205273105,4.70463959027481,0.490625001908018,0.723118164921714,1,0.730174950339908,0.999481104047365
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__Brachybacterium muris",-2.36572586378169,-2.48236953772826,-2.22567377025878,-2.98333851646696,-1.80699436445632,-2.09687834665083,-2.44701704464246,0.17065180243905,-2.40117057166209,-2.78037411362157,-2.91465569588964,-2.50001650409206,-3.07429891217986,-1.18431341950794,-2.938084557358,-2.45639656107177,-3.33845911391167,-2.76704836945675,-2.31873010042062,-3.1122680814259,-2.51767324549597,-2.2285340906004,-1.79677984832457,0.227369361651649,4.32936998870519,0.0430842599314855,-3.88268880210629,4.09380371959283,0.476562504778868,0.700681198742053,1,0.700710751612938,0.997498985899721
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__Brachybacterium paraconglomeratum",-1.33326499864124,-1.29530012787062,-1.40870608002621,-2.89600016722644,-2.10377489484467,-2.12823537535584,1.29460358946052,0.0857410268180754,-0.276496753172434,-2.44420630970575,-3.23058808636059,-2.73920166337685,-2.09607072788599,-1.72580025671028,-2.34551968445527,-2.3837323279146,0.935238269818951,1.30754054146436,-1.93396626518692,-2.87184386932913,0.00538435021854333,-2.11398834006468,-2.21314486004485,-0.278860307638709,4.28834214372123,-0.0542956030329842,-4.13041196101341,3.95505713157655,0.468750006382756,0.704029179731739,1,0.70625531105891,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__Brachybacterium phenoliresistens",-2.33487413251201,-2.17554232432688,-2.46738756254673,-2.56782001357238,-2.54079301141953,-2.33226945068857,-2.36537702271582,-2.25571058317142,-2.06586278059089,-2.09627495047916,-2.92533785774077,-2.42376037227118,-2.29661095530118,-1.41833460937693,-2.69288608908455,-2.30827351118113,-0.787550093892714,-3.13472195802974,-2.06861139583658,-3.00984149595974,-2.54173466787997,-2.33944407932215,-1.73659397240524,-0.430894806914814,4.14902808843164,-0.0843817992975239,-4.43975766937827,4.17325214447291,0.457812508644603,0.676454971933397,1,0.67154466566715,0.998841177930042
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Arsenicicoccus; s__Arsenicicoccus bolidensis",-2.40856461099173,-2.23610902171586,-2.53027444831028,-2.86664616467109,-2.63679676909002,-2.32940326989317,-2.61745559376055,-1.78078194972867,-2.55486445196373,-1.82162474858731,-2.85529583755741,-3.03080049452591,-2.39076996064401,-1.39820874998663,-2.64020289800405,-2.6514340645101,-3.31201744414091,-3.45034235731504,-2.0570857217855,-2.4476100746943,-2.36233822756184,0.964640389143403,-2.89694781839562,-0.486520337423428,4.34741785260243,-0.107090847030402,-4.59596962251582,3.97752033783634,0.44461779608331,0.664552731926267,1,0.649721795232631,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Marihabitans; s__Marihabitans melonis",-2.22356830245021,-2.4156009487049,-1.98281328906815,-2.50261471657292,-1.99160154671003,-2.32903430987722,-2.412542532324,-2.51744912157276,-2.5075749522746,-1.8915346331299,-3.1413106547066,-2.19291131185457,1.54380822289993,-1.55537199439759,-2.85713827708197,-1.9593262184498,-3.61062630630019,-2.5435947695945,-2.18581059806238,-2.25394095695991,-3.06653008718594,-2.04657242220437,-2.56446659119523,0.377972438537801,4.43958434901181,0.0696576952579008,-4.35531483978441,5.19918787627346,0.462500007672546,0.661381961436919,1,0.683485583688757,0.996004370532718
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Ornithinimicrobium; s__Ornithinimicrobium pekingense",-2.22415510371945,-2.35003404991232,-2.09502172670396,-2.60037717967131,-2.14548672152189,-1.8256084317251,-2.69292493308189,-0.0978994857252413,-2.28656125688578,-2.24214448949517,-2.6565349064945,-2.51735031644654,-2.62071477372539,-1.54803519550657,-3.07125507823426,-2.47100497915216,-2.91775109945249,-2.75105384052187,-2.13582734562496,-2.49417853552803,-1.91657482214361,-1.85117917200066,-1.88436918384196,0.169365551699906,4.02423642432932,0.0404681574160165,-3.98636954630375,4.21294683856982,0.477379099761099,0.683889486612124,1,0.68716966566715,0.996893653692324
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__; s__",-2.23183225444611,-1.92426740502999,-2.52518281723813,-2.27629313416825,-2.46431329616892,-2.19035069220424,-2.39302976290348,-2.05716355718764,-3.00585562287278,-2.63654549252409,-2.62539327077226,-2.85412438903975,-2.76584653917181,-1.53828521414278,-2.41323863995169,-2.0047356309286,0.850169609245231,-2.42082188272075,-2.69469719186153,-3.06273902016903,-2.03216015100033,-2.49155938033356,-1.86855486091386,-0.514270772853594,4.40190516406993,-0.096988967479228,-4.15773108234498,3.77734974339089,0.4414976719363,0.62268335863991,1,0.610571425961809,0.998430814776597
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus; s__Agrococcus jejuensis",-2.07128507940814,-2.45574758452292,-1.73455930693968,-2.13436460928798,-1.79774157658555,-1.49798002207481,-0.310812531625256,-2.06193682119675,0.750696168952414,-2.2883480363113,-2.84308868374372,-3.01469153044241,-2.4638948977492,-1.9275387925061,-2.990204384967,-2.0531321596763,-3.62787580465364,-2.75353713215064,-1.87376470216158,-2.97274080513332,-2.39592885891872,-1.88419486282786,-1.97849531432086,0.744451855557175,4.14337705083351,0.166474997087527,-3.64474697118051,4.77618507387505,0.409375019063967,0.564432838837005,1,0.542682730872069,0.995072295106859
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces_B; s__Agromyces_B atrinae",2.80023654710901,1.78581345700324,3.75363723645939,3.32813550901741,3.53284993317947,2.30517682593472,3.95959303973541,-0.182113077055231,4.8828539066714,4.74846723135503,4.06415196069602,1.78641469548765,4.46073189156034,-1.78888567260613,-0.226606241288597,4.3635071002051,2.76355835674602,-0.35575589602262,1.75113650459489,3.39639312716795,1.70050273600951,2.75508881773207,0.260556202353994,1.82644174101799,2.69527445182341,0.594912534046545,-1.72738802122719,6.74271928572408,0.242187571447736,0.0657457833155682,1,0.0486102278139817,0.974464952894428
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Clavibacter; s__Clavibacter sepedonicus",-2.10058362738465,-2.43710412247157,-1.63682857848894,-2.49642444997503,-2.52093736565295,-2.2936946652701,-2.5580087392655,0.180224100951795,-1.76528414700725,-1.94628371237389,-2.60634404910912,0.767125042026034,-2.85435922302031,-1.53853842823787,-2.49872115964908,-2.25429401317295,-3.07483028282653,-2.992026402075,-2.42154224612707,-2.85478830921503,-2.35914150362962,-1.94935162070335,-2.58627722912889,0.745138722419179,4.22032705517953,0.137652421779948,-3.86366245096835,4.8716449083211,0.417187517323441,0.56723844439495,1,0.554100069821819,0.994170816872139
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium; s__Curtobacterium flaccumfaciens_A",2.12164515531883,-0.144362523523734,3.37875330957062,3.31865961820689,2.16691803310206,2.88200896012251,4.06850497063983,3.55555457130442,3.65061744210862,3.96210739553519,1.73383627988887,5.44392849532669,1.63462359651234,-1.53958567374641,-2.69002085252999,-1.84633251103444,2.08639862784795,-0.370087973274996,2.09166742634562,-2.78541526519169,3.5685643441035,-2.05065507216522,1.10099960585011,3.32952945090394,3.13768573983322,0.964242676494517,-0.692165608285475,10.0731004952731,0.115444808725918,0.00727534022458298,0.982806837912054,0.00372772061529801,0.752327099809022
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium; s__Curtobacterium oceanosedimentum",-0.788952941671823,-0.973857622925678,-0.562091196423157,-2.86925325637549,-2.17379061374927,-2.51006073888924,1.20158772748316,-1.8388665324902,0.707377175578044,1.94215172709591,-2.57256561823797,0.631630946956431,-2.18754798186195,-1.36370614648007,-0.283686590086521,-2.62102772263614,-0.698943743486019,-2.15276207020764,-2.26802373934558,-2.91848174857818,1.23345023986944,-2.2738204603763,1.0050161512328,0.348580056757317,4.08919402068798,0.0611329552002247,-3.57474220435574,4.14072829612375,0.455538230618297,0.708397967334533,1,0.697915172578969,0.998006920156336
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium; s__Curtobacterium sp001424385",-2.19540474644419,-2.29167371608879,-2.11666403169667,-2.45478518560905,-2.08951114011059,-2.77152584024362,-2.59277833773326,-2.7395150750169,-2.27106595627383,-2.09063077788678,-2.59462516654475,0.680385878988004,-2.68103865660652,-1.51321878932882,-2.72242138793619,-2.86702570776473,-3.78180005497338,-3.06047067888746,-1.77914077667763,-2.85761033988,-0.150945071650776,-2.39464057827446,-1.86603388338696,0.144641997535972,4.31014469625064,0.021753048937126,-3.57065285486902,4.28028595853071,0.48750000254472,0.721942179438523,1,0.758539979757085,0.999386769478162
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Frigoribacterium; s__Frigoribacterium sp001424645",0.399167135788433,-0.272706238859737,0.973061963653437,0.65695596276948,-1.73453047775418,-1.95061273329325,3.16532556473834,-0.175886696208421,3.32800268860427,0.989960912710451,1.77342407341364,4.92114016770284,-2.33051847877332,-1.97957654867745,2.31223262450675,-2.37396863957259,1.31417841663478,0.536651555332604,-2.00792073281363,-2.75784983677989,2.23463843514919,-2.38117550422519,-2.04495812469759,1.47191477407308,4.4365909474158,0.307163092858006,-2.5404808072276,5.41190746939661,0.346875034377566,0.331357689200639,1,0.314019487188508,0.999639619281647
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Lacisediminihabitans; s__Lacisediminihabitans profunda",-2.05549801164566,-2.13188497257905,-1.98776042950459,-2.60560987565112,-1.96031729042239,-2.43789245191627,-0.112278663332683,-1.56760621549953,-2.54191159276537,-2.17937532331526,-2.56503411566758,-2.30559684430125,-2.80762910482432,-2.01551708215312,-2.54055825417966,-2.67073329972056,2.66177350633188,-2.89157784969264,-2.31898573783287,-2.46422123164052,-3.09845865952306,-2.27071012986474,-1.80501790174387,-0.246268549369345,4.55145033634629,-0.0388697558689131,-3.84887080469209,3.91567490995388,0.481250003820066,0.712445397186483,1,0.727057663215268,0.99889591019556
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__Leucobacter celer",-2.29314909721059,-1.88934322368483,-2.66031177451242,-2.66066330154489,-2.14003021249051,-2.96519076882553,-2.89658866199055,-2.53076104062154,-2.88737994059365,-2.44013999775936,-2.78672649294372,-3.02582631891955,-2.65374456785868,-1.82925328903577,-2.40071116195584,-2.0551646455794,2.2595292608954,-2.69889659876866,-1.87442636763097,-2.33597792983914,-2.37206650996852,-2.44054439898416,-2.40335228361705,-0.940044692686529,4.46939835989402,-0.18938525662757,-4.46275479264536,3.70051260021477,0.414062518016231,0.530851071656363,1,0.530307371614454,0.999352999309276
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium arborescens",-2.07500698289254,-2.44537900304806,-1.70597260570643,-2.2827260012792,-1.99742995851196,-1.86883133148735,1.63390592365546,0.296878539125833,-2.5325027010642,-2.11835585628363,-2.64681836007858,-2.79146747003987,-3.01744011823752,-1.94593316426043,-2.89688199900896,-2.24733102105284,-3.5002070645581,-2.73538225051816,-2.15547648618541,-2.13731317133418,-2.46879993087566,-1.97558157872381,-2.30067528220273,0.823871248801415,4.32381338437951,0.150056612311314,-2.59655195250365,4.5484831997349,0.430577237445748,0.592958633665592,0.999373607299562,0.570587694039706,0.994359627666846
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium chocolatum",-2.27335811579123,-2.43243807397152,-2.15888704756389,-2.25333669999173,-1.7244869440851,-2.31992042063377,-2.2983146652135,-2.51919800971132,-2.92608492229428,-2.59777019112445,-3.30493933406542,-2.70854279822354,0.741395171724342,-1.78556873847844,-2.31884294228018,-1.82526008241779,-3.5404047177628,-2.75712162497364,-2.53122770811754,-2.20152459417166,-2.20187155017152,-3.07247825357781,-1.95498046648157,0.139397852326303,4.35711880821464,0.0205009085275018,-4.45824090113922,3.84295700584359,0.489859596441259,0.701333844819104,1,0.697675413788997,0.996434501110628
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium foliorum",-2.2684409082576,-2.41244849158579,-2.05003049186911,-2.40205122667842,-2.13888410423148,-1.97084752843931,0.757531712075757,-2.38031631825959,-2.57508145981808,-2.38292550515292,-3.0951839824367,-2.38786337657491,-2.83804671527917,-1.86360664692118,-2.51891370378823,-2.98837393188309,-2.71241970260828,-2.33143106105169,-2.43414490615262,-3.06955424147726,-2.33921142336668,-2.19760846027448,-1.99842656362076,0.438903767154871,4.2541209359888,0.0876882801275363,-3.70184994496999,4.74384105911917,0.452418106462437,0.684819879300981,0.99911204738578,0.674448580154366,0.992977915372231
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium hydrocarbonoxydans",-2.01652385799659,-2.29178414256178,-1.65611110773498,-2.57134739691715,-2.25610529872311,-2.39570222381053,0.894830385903127,-2.30546254100633,0.542956894305231,-2.36956251711564,-2.63982597049366,-2.89841301964177,-2.36633681689687,-1.34845855015474,-2.58160093538347,-2.29239221107542,-3.56803863779956,-2.67060611785479,-1.78056353829023,-2.41501608976773,-2.337590554131,-1.7722798555318,-1.94606637792008,0.768363999644308,4.42612299526595,0.173046341720692,-3.17890973912687,4.44651921252214,0.415625017669282,0.588005531716432,1,0.581753603401243,0.997133238777209
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium oleivorans",-2.05045628281653,-2.10311095557256,-1.99637533240627,-2.33471618729839,-1.66678210209024,-2.67992291093247,-2.4767529595517,-3.1233305280379,-2.73872455594823,-2.68671688074399,-2.20412926936151,0.842452721879107,-2.20881065263552,-1.63340401183614,-2.31658579185889,1.01665423514129,-3.20685151773921,-2.94010731971864,-2.34643628216546,-2.31850759889194,-2.84696289662685,-2.31993778513249,-1.87852789543389,0.00446049019726047,4.18433997668115,0.000895209348226834,-3.89545271119239,4.30135592299097,0.5,0.737215406617548,1,0.762776225805928,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium sp000333395",-1.99720381051863,-1.72085741938758,-2.22598706464616,-2.00107605966511,-2.19934402400121,-2.63404872308317,-2.70337230327521,-2.10288952306323,-2.61174797477574,0.241103267267091,-2.902598778427,-2.64871365585317,-2.51250460676505,-1.45053762281591,-2.7211299486915,-2.87087106496023,2.80340395787657,-2.93248813949987,-2.15734433593899,-2.71999209668441,-2.29598437079458,-2.20320189671838,0.0289052126027745,-0.494009608092538,4.60420189436,-0.103598492305496,-4.48666883049514,3.57186570775833,0.456250008969626,0.666354731249298,1,0.642470677542272,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium sp001426925",-2.12333346557183,-2.40968013127328,-1.82141524488899,-2.36129509067742,-2.10070271658656,1.06751209673348,-0.21772725631665,-1.67292846774947,-2.3306600912141,-2.48967424951584,-3.00223078614388,-2.83159755271978,-3.10904138956382,-1.64192785597029,-2.35676242437633,-1.91089906765893,-3.40068736408579,-3.09432807989765,-1.77125282171649,-2.89560438738848,-2.17801918690675,-2.73561300103494,-1.95356814862718,0.722288110997606,4.34609585820406,0.138096780038003,-4.08477007525214,4.43449475599964,0.420312516634983,0.639154587392031,0.995239835206637,0.610320757512611,0.993057566466042
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium sp001595495",-2.05517129233213,-2.09577525573725,-1.98178426441317,-2.19800959835894,-2.1740565421733,-1.93137994474672,0.869064678796494,-2.3620713964656,-2.17791916182133,-2.57541648834223,-2.64766506994278,-2.27073292065904,-2.39762231355957,-1.42620607248191,-2.95663944729033,-2.40115988975833,-3.06104316311353,-2.86203175358469,-1.74396349565678,-2.88898292072339,-2.53714662651741,-2.40560531292199,0.92610612607014,0.115495945464239,4.37601272849991,0.0287017134431656,-3.94374753765902,3.42143859584729,0.488299534355622,0.77309114996569,1,0.778225402693282,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium testaceum_A",-2.26018835117948,-2.3770187981162,-2.15161979783404,-1.96745737662429,-2.60961451477964,-2.49665669711992,-2.88226239708959,-2.15734983178812,-0.110041006509285,-1.86613790000648,-2.52626963705977,-2.89410065947408,-2.46559795208294,-1.66251451459131,-3.46639222736604,-2.34051316368366,-3.57162682525002,-2.2388586675261,-2.02721350196593,-2.23255644376242,-2.17434383201141,-2.18858623310972,-1.65069322037931,0.371571342412146,4.45618093300832,0.0695957857085958,-3.38165155384903,3.96875805938831,0.459375008320096,0.667908774343794,1,0.692556161910845,0.998266517019318
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium testaceum_F",-2.15539868056326,-2.16286386386142,-2.12879604943386,-2.12879604943386,-2.0207176510489,-2.46793774773247,-2.41734235989551,-2.10256396022229,-2.29998805233166,0.0210354398611958,-3.51210074272838,-2.89496576333314,-2.49691737660215,-1.49643263403869,-2.9026357934194,-1.92613855312716,-3.34034057055301,-3.43435143742338,-1.58701767623317,-2.46439973358415,-2.63374889020956,-2.56694960010791,0.312398599483558,0.123818216889907,4.37338318157056,0.0212159264710924,-4.3353498398763,4.61903295795359,0.492979720612874,0.734162621161872,1,0.769263836492455,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium yannicii_A",-2.33005770887078,-2.56181831315436,-2.11030500263229,-2.51716437431142,-2.50143623043643,-2.15311991931976,-2.29817651679705,-2.28516321336883,-0.17974511110172,-1.94943084272919,-2.51451529089171,-2.47821227084378,-2.51282454092508,-1.84267884315677,-3.38332008885638,-1.95471509211179,-3.61927013580471,-2.84944207000827,-2.16267638659811,-2.54384673326998,-2.2374762001853,-2.37774683462434,-2.02979457245514,0.444275564489445,4.04118127740799,0.100855433105575,-3.67406819750286,4.03048607665559,0.457098292697049,0.641638954599595,0.999835751062859,0.649387908917708,0.996484616405798
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microcella; s__Microcella alkaliphila",-2.3018858980916,-2.36939874351512,-2.23196699152014,-3.22709050717098,-2.27398570293348,-0.0174918503754977,-2.57719273102502,-2.04670752980855,-2.16832207932443,-2.00165499587407,-2.93749118263532,-2.84593046902497,-2.64482620416794,-1.79123228328417,-2.66332542728431,-2.30563333398907,-3.08121075533633,-2.70584459507744,-1.824006756723,-2.49566383825474,-2.31426839874354,-1.74011651707849,-2.36822359134983,0.114327921217757,4.09206264709178,0.0193233352291477,-4.03310457869428,3.94791475466465,0.488299534355622,0.722957151088443,0.999697011872209,0.746223059061681,0.997097160772664
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Plantibacter; s__Plantibacter sp001423185",-1.6124688189005,-1.95146985709218,-1.18363001253532,-2.54598047406751,-2.36563085969089,-1.86517852189512,-2.04725098259319,-2.12390166246666,-2.07390648241869,-2.24141790456872,0.515598456691103,1.63174252977607,-0.149051411993261,-1.84020916605992,-2.59681350962809,-2.00608412136118,0.407317798543954,-2.30454334553636,-1.73440667120256,-2.35743779997181,-2.55172879416076,-2.67516322327811,-2.02397298344455,0.819876698206045,4.06953028426233,0.1555229672618,-3.29745990288302,5.19350950406014,0.413416554764843,0.567737858786495,1,0.576793598719392,0.998417838051815
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Pseudoclavibacter; s__Pseudoclavibacter sp002931055",-1.47351149802999,-1.79696844504061,-1.20099089806743,-2.35655516722496,-2.33893792498053,-2.53189203524482,-2.64854781870178,0.154220557694673,2.6916096307718,2.03991369367419,-2.80425601030716,-2.24333885220063,-2.2666407836754,-1.64049012364541,-3.02084983781657,-2.05537028704245,-3.3052424783673,-0.322960808645467,-2.37451114240622,-2.74064119554028,1.74040747325874,-2.23976341534157,-2.00396798514493,0.763530742845315,4.77775100576097,0.144605489549116,-3.65320212528468,4.81779361732236,0.431250014256752,0.611753124645468,1,0.612216078232913,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Rathayibacter; s__Rathayibacter sp001423885",-2.34075173048262,-2.54135626183287,-2.12634273574433,-2.90243320864679,-2.28804173109061,-2.26559225627568,-2.44170527391269,-1.95679976595378,-2.61831689002331,1.51745167812919,-2.88555992637972,-2.42149471174491,-2.5135011339053,-1.45630277148807,-2.76986215321867,-2.73236741800418,-3.4549787677217,-2.70905050396819,-1.99375496688108,-3.13536425392727,-2.16636518756488,-2.38955889565625,-2.42030784423237,0.537479362015443,4.21122918458481,0.110152952707585,-3.22180780068088,4.746518987803,0.439937609863873,0.628715202974312,1,0.643461765111823,0.997293509596933
