"","rab.all","rab.win.BSH- VEHICLE","rab.win.BSH+ LETROZOLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K02773",-2.43522532060398,-2.3375421258391,-2.53976882136876,-3.26821230301692,-0.880426722206094,-4.97651835600333,0.157837401687039,-5.97993900049318,-5.30382145603708,-1.95033184021792,-1.48570113863641,-0.655934131675345,-4.64841045123936,-0.725874309733209,-4.62828435919092,-5.12914281440794,-4.1787614849689,-0.760403426630218,-4.43593068741673,-4.75980106321306,-4.86406213006879,-0.465450647048646,1.18287987220705,0.00431031414985483,4.67303568188709,0.00253376748867794,-4.75445732914408,3.61549432845809,0.498437500317894,0.780105923179805,1,0.816161078665916,1
"K02774",-3.40200119070204,-2.96444309949378,-3.85853389470386,-1.72646836629241,-1.36603113509488,-4.67794155546354,-2.4640189708107,-5.96093764253507,-5.67411203280537,-2.48602167490665,-5.6407152983128,-0.42018521438151,-4.84027699251413,-4.46061862681212,-1.96414179631583,-4.63623612655079,-4.64190785941724,-6.08120005775576,-4.53195696501372,-4.79860922230582,-1.40260778916062,-5.45438890201052,1.10900889502471,-0.495753044804744,4.564019503062,-0.0966201249699424,-4.64427925629813,3.99763721392788,0.4414976719363,0.729897197083932,1,0.71061629933534,0.998453772205543
"K02775",6.20228751045048,6.93626103078556,5.61251463395695,7.46924912502891,6.34762462048639,7.90448609064886,5.69450092893207,8.64624804838935,7.450129296084,7.67806888931256,6.13904009277693,6.26117922739056,3.69936763426619,5.48381590897826,6.72175130515772,5.87707809295649,4.31454292518557,6.59065867376298,5.74939796159813,3.36793432661619,3.77075589984516,7.17714306701497,5.18557047764199,-1.39478799348389,1.91648310911104,-0.653214474670334,-6.67302177737013,2.10893930268572,0.223089004565847,0.0447098076976032,0.999865793183439,0.0383144694894888,0.959570107047092
"K02777",-0.305950192782722,-0.264331717006058,-0.434624592463773,0.537809437065819,-0.0500261649183589,0.021956069046448,-3.32759345464386,-1.66409046885547,-0.163313422651759,-0.521419150175474,-5.51793324141181,0.151402299069105,0.588791260426747,0.41368190619794,0.0530450596106906,0.717844181786802,-4.15208415553167,-1.12219785050502,-1.29797384654645,0.645386051394237,-2.63069903287152,0.948785108057701,-1.17431217769141,0.0964703929712325,2.57614321218176,0.0341582471615846,-5.06670611985247,5.35893474298082,0.471138851426896,0.786139141898904,1,0.774242615936695,1
"K02779",-5.02618141046162,-4.91671043016991,-5.10382608139422,-5.69364792112971,-4.6810481829331,-4.85811162624659,-1.7041427430285,-5.37300091671516,-5.29784834625518,-5.19277169863518,-5.1921756470797,-5.74781663041424,-5.00551606276064,-4.2735435516133,-3.86145584617967,-4.6249254963933,-4.84501853240501,-6.4733126456326,-4.77482444777846,-5.07681524616638,-4.93965368314339,-5.37423378109501,-5.54063691434795,-0.231794587449052,4.30996003857028,-0.0404230246555596,-4.01952608094649,3.53548011728849,0.480499223929895,0.707761542394843,1,0.728846678186365,0.99890132058655
"K02781",-4.98985575216256,-5.33132203565073,-4.66713402511801,-5.61286970081077,-5.00697965592152,-4.98491661669401,-7.72311420807837,-6.40276664514818,-5.58033806228402,-3.20804712738691,-5.44469989235675,-5.74325256941412,-4.39842223982698,-4.57227059663544,-4.90522305386937,-4.66783196032601,-4.44847173593486,-6.01331616284986,-4.4062201110881,-1.54678012730141,-4.5315959733819,-5.67846734227951,-5.67415735908901,0.595418737790631,4.41198564120959,0.116191778155318,-3.61773825935375,4.56057853882378,0.437500012917482,0.610219277993928,1,0.557802080852584,1
"K02782",-4.1633753575395,-4.49314151674624,-3.87550125970249,-5.48369363528507,-4.73244754411217,-0.380831931467585,-0.272774507812025,-6.22881228105378,-5.797422950796,-5.28511655669908,-5.64499309189884,-5.09030083947053,-4.31907374613441,-4.583911916552,-5.09426459459109,-5.13973576414589,-2.02575536739981,-2.63805129314867,-4.34882157383796,-1.58923450823638,-4.58367463086106,-5.28771570728932,-5.43145707023119,0.439640949621994,4.64609801142512,0.0810549012329046,-3.48479264266926,3.59740706988566,0.459375008320096,0.7189397966627,1,0.715017881692611,0.999313726553066
"K02783",-4.37732876807948,-4.53497720270556,-4.23563844561643,-5.51169908900764,-4.38818012194072,-5.28942850381823,-3.02930212913692,-5.8888688572586,-2.01617196056199,-5.71779493754034,-5.92652980631204,-5.41256084339029,-4.61065476191682,-4.54425675610362,-4.26031399592919,-5.09350050742819,-4.56798728802349,-0.84640846302092,-4.54818949383909,-4.9402768782606,-5.0484681570335,-5.15984743010394,-3.24196181900433,0.535544661291949,4.29803160281124,0.105465781248885,-3.59115308331708,4.17194870888304,0.442187511921351,0.630162121288379,1,0.622761067299574,1
"K02784",3.08132330411206,3.04707246008423,3.49739271532999,2.87497280851183,4.27831963444485,1.13689014141274,1.35412220943337,3.10875366029937,3.14095787836176,1.86129050739215,4.34055963220257,3.01830920962775,4.59831385255006,2.2272934861647,2.95725297515369,4.30339560310202,4.30230347046808,1.20868830326998,1.61247261660002,4.26263151487122,4.44524152329625,2.60835953400048,3.75612741806791,0.0491858027060763,1.76439386756363,0.0303546060377919,-4.03837143599778,4.91277101564668,0.48281250350094,0.738553904447684,1,0.813094195858321,1
"K02791",1.72781401318747,1.70008891954509,1.79164432364614,1.24981604687306,0.823188107141734,1.88827840812672,-0.895883921469467,1.5431318800604,3.28928278663262,2.77057688965401,3.98591071125314,0.577513959320887,4.32481257747585,2.83114291475547,0.677015538936056,4.32431893600517,4.3091827582209,-0.593486353042268,-0.316854218898344,4.07308049644376,2.20360512727326,1.36865659848907,1.00461929310273,0.0168363489468497,2.61853051265006,0.00610535803848153,-4.79114334768489,3.50736726510256,0.495312500953757,0.934450145847935,1,0.899404484834051,1
"K02793",-4.61174598267553,-4.12529509244595,-5.10594132200795,-5.29619685720372,-4.69943932612528,-5.4459384086168,-1.56928037912636,-6.43809879519276,-2.02724419676107,-5.31431787237842,-6.13813757933541,-2.72791178863204,-4.79198463636679,-4.86174984556064,-4.65295212879911,-4.73498381288983,-4.4694386291236,-6.12626365301269,-4.21560554300689,-5.14715516272405,-4.95281397763706,-5.30268161524659,-5.50923549456469,-0.839556390067408,4.41454667152267,-0.173352684381282,-4.78956194421169,4.01041555603508,0.397815934264394,0.550254764321866,1,0.526315874044686,0.994698515663877
"K02794",-4.65554528513999,-4.26715382858632,-4.95048734218226,-5.19657247553223,-4.45022401712189,-5.93589006113341,-1.57935587240612,-5.71262827562147,-1.78343803178754,-5.76904885891226,-6.56402229730134,-3.1722490652156,-4.81737668804884,-4.59688721673083,-4.91191767736276,-5.02205624256397,-4.29895015509904,-6.46649558922874,-4.26771419681303,-4.83943597009983,-4.26307034746037,-5.26409044310686,-5.81626064680241,-0.836261031982506,4.21081893246767,-0.164216851899621,-5.02620196210685,3.51842965670279,0.419656802998231,0.579638932125156,1,0.579555603065665,0.995708320543575
"K02795",-2.55007173651257,-2.44714297847865,-2.60579876281549,-5.18650771351995,-4.51361961594621,-5.09930020609595,-0.727209883267568,-5.80961707982109,-2.33668139631092,-0.60978801385466,0.288326825522004,-1.21337197265321,-4.251468841955,-1.2159380126723,-4.32164660044821,-5.12507766855072,-1.21306599416362,-6.01279634251863,-4.78108338593378,-0.331663678048068,-4.2237153614615,-2.18192588591276,-2.13622358969774,-0.363869787948769,4.36452646420508,-0.0605333400735564,-4.83912247720705,3.5702972115286,0.463338541017067,0.756352234786197,1,0.739005177775011,0.999053347746944
"K02796",-5.01685515837033,-5.08484151559503,-4.94484952918148,-5.22282248830651,-4.73177952318272,-5.34978743864019,-1.58196048718541,-5.91602162683426,-5.93135437980586,-5.90030647948668,-5.40126124542867,-5.70714124225007,-4.89030360127382,-4.40474256422092,-5.00262225880717,-4.92172480911616,-4.19610312225162,-6.14257725695018,-4.03359830844942,-4.74610886501879,-4.60880394004877,-5.47396119737229,-5.12692816871751,0.0366620630721215,4.32777445298791,0.0073532914200423,-3.61907285379565,3.98111086599364,0.496099844784822,0.736022510649684,1,0.749022782074736,0.997903036851323
"K02798",-2.97283119749606,-3.17282829725636,-2.81661944096308,-2.33420257460249,-1.55907510808589,-2.65747721455996,-7.54314226374689,-2.57414710315872,-5.59787854911261,-3.28556176729926,-5.8111760625846,-3.31624514769923,-2.26868710473081,-3.91461514435772,-2.30352312784476,-4.84074896219501,-2.10261503634963,-3.06059665120548,-4.24319052705537,-2.5735084061125,-1.51875775774941,-5.51606123108721,-0.569600005256811,0.390415422782263,3.42457387974807,0.115342974129746,-4.22729476704759,5.159296174147,0.450858044385367,0.650552098119842,1,0.614363166825435,0.99968244483936
"K02800",2.99913710212005,2.68745148349421,3.70330423206345,2.87241273923039,3.52225493483184,2.30186561537758,1.93908323553157,2.3031725516688,2.50993612917585,2.1288017265485,4.39628861686366,2.9994164131604,4.55558643752975,3.43312030733631,4.7911318024837,3.92431201362157,4.51584014367632,1.08551360842153,0.2682056355996,2.93785883810333,4.47648276427642,2.00927958588852,4.74460682249546,0.443512017819602,1.8401724860421,0.24110390791615,-4.10340465200226,4.80699155245921,0.400000021192742,0.668064508790713,1,0.424200364264219,1
"K02804",3.25005787076027,3.13416926426691,3.79864028011107,2.66114408127809,3.17465913796913,3.41948565369321,0.77482679998943,2.68208222681001,3.48372344921369,3.10774962476056,4.25500616421353,2.12671969675335,4.97910172330665,4.30550382864636,2.25187218294007,5.14194511746425,4.42937404523673,0.0343105359302935,2.18252401236725,4.54726393777671,3.24388654108122,3.06604746243499,4.2892189678309,0.493639888981192,1.86388324355124,0.241207385654702,-3.57861375704827,4.83041083795748,0.404056182449325,0.651598862285864,1,0.487980600088766,1
"K02805",4.56425005313693,4.50610044094188,4.68872984860483,4.3480179464171,5.11577497260192,2.55152977963128,2.47088247665224,4.78645764510886,3.93745013246546,4.09225614330516,5.02324255534451,4.64532418371642,4.87299903521921,1.52068748904169,1.44374771324908,4.93084900801275,5.2943608517287,3.49969817720467,4.44101199062436,5.20351804640991,5.69905245080812,3.79259315069765,4.89284511773958,0.122416479052133,1.77783769545511,0.0534576847157703,-6.26300616468413,5.15121361159653,0.455538230618297,0.838630390875003,1,0.744652068133105,1
"K02806",-4.95014209505232,-5.00030452039537,-4.91163483541843,-5.35009822489216,-4.66448589571297,-4.93103492218487,-1.71327299375585,-5.00562384825668,-5.6887055301331,-6.25341530835309,-6.17864861670155,-5.23323825029623,-4.90931285709898,-3.980782457204,-4.69383316146448,-4.57204418734287,-4.78822941246566,-6.13421638717142,-4.20246013914509,-4.79058281498454,-4.71734831006684,-5.82652972079529,-5.53231860831184,0.117399432433096,4.49652774137991,0.0292703461435563,-3.68088682231264,3.30492042714388,0.48750000254472,0.738617144810968,1,0.751374786204508,0.99874909429204
"K02810",3.66431194966238,3.93091751327738,3.36194806782123,2.1035765609038,4.21857028003599,4.0802736633311,0.393794192395237,2.76433437091266,4.92185317220672,3.80505070017885,4.43155642804617,3.41919683071617,6.34508469748339,3.30320723299133,5.40647059787072,5.35734354716741,4.10925300825014,0.980918574117362,2.82213178953547,5.24083879547192,3.34383568896168,2.24882488275493,3.21033704491798,-0.300806556472105,2.22451513944373,-0.121831275360648,-3.93876029880186,4.35959309846819,0.465625007026818,0.929581315072498,1,0.89693577272186,1
"K02812",-4.78459775033454,-5.08934686032755,-4.46567863264991,-5.78893586616103,-5.19442669088234,-4.61130993196899,-2.54763339430937,-5.92701529987072,-5.83488490445485,-5.69626690301586,-5.25065706274417,-5.82148611496002,-4.89448222058011,-4.38603037637031,-4.08888681192287,-4.7582789729986,-4.24590948216947,-2.49462967170515,-4.50264870806423,-4.8851194451642,-5.39214967387589,-5.34638271990398,-5.66101044461721,0.630631977639325,4.08856594794535,0.129543022075605,-3.16698298634565,5.32537511644216,0.425897051248237,0.612069194660805,1,0.586246099585399,0.999432637305837
"K02813",-5.06998586663809,-4.96990993941056,-5.14718008802742,-5.58887943202899,-4.5759251157072,-4.96067286983066,-1.34695190575566,-5.48235946782159,-5.73463380293516,-6.24890111072323,-5.43486680637693,-5.8226473319315,-4.37058625461329,-4.60606172186424,-5.01472464634481,-5.57234176880491,-4.54653652712653,-6.19127733466073,-4.75455741559219,-4.42222488200901,-4.98748855044017,-5.9258423956048,-5.54502710273704,-0.357993922368665,4.428869703202,-0.0636024275657277,-3.68047537178233,3.66851520974149,0.460937507996083,0.660781005969807,1,0.689105157613285,0.996280232482185
"K02814",-4.45390006593972,-4.09903058957736,-4.7100715223265,-5.6970606535294,-4.66513208652159,-5.45963725592375,-1.47350708761276,-6.33441263409374,-5.73213816407881,-0.703810289862323,-0.681891718563774,-5.41961632175195,-5.03147306886354,-4.10295227228091,-3.66326910820439,-5.31692452647241,-4.14112476463559,-6.03181383761808,-4.08268106797708,-4.49316182434624,-4.75252891228391,-5.89049197316959,-5.19816045204205,-0.965127308095447,4.7178943274552,-0.165099726529052,-3.69008979774831,3.53586399191015,0.416536678879364,0.570380216127017,0.999865793183439,0.54987557914222,0.994465422404372
"K02815",-4.92071047895847,-4.80326215711698,-5.13337018795375,-5.33128175562836,-4.73845674719767,-5.09406329719411,-1.349977157113,-6.07436069446318,-5.77788617807429,-5.74169366779817,-3.20160135734792,-5.48144851331058,-4.57339755758536,-4.80172503578901,-4.63778917114148,-5.14730655324743,-3.99071094276118,-6.61564202228961,-4.17303909551905,-4.64257780742027,-5.10786929093056,-5.37921362525255,-5.61168359302759,-0.438337262697441,4.31485693856674,-0.0814155051161322,-4.0770480089234,3.42218955608818,0.468018727261793,0.696384156377368,1,0.713902813034489,0.993692775582823
"K02819",0.838233318211074,-0.195276602321263,1.61219034661684,-5.92113513526774,-4.72391123374483,-4.9773731298638,0.355513281993734,-5.51080583588312,3.13254015473402,1.98886738330665,4.16690092400998,-2.30725611360794,4.87392858528749,1.59548219745486,-0.339378819390218,4.15134739099577,3.95479480609186,-0.710024381188973,1.92776084460161,4.18408557688924,1.77604647098343,-5.73615483649417,-6.28519376689932,1.19228501971003,6.43778809475956,0.175455349782174,-2.92518739056151,6.1110287894736,0.420312516634983,0.502967818948421,1,0.547116873065016,1
"K02821",0.655729774292816,0.229796597579643,1.3609198052027,1.49609588808478,1.576850381698,-0.161075149743681,0.611277260647036,-6.03146449624265,0.0061788162294949,-0.63263849336901,-1.90150186294191,2.06595970796744,0.177392786364619,2.16468025707968,1.65021240271298,1.16978669469287,-1.23015320229948,-0.550698898876842,-4.27263547210033,1.6641390302529,0.531814171099274,2.10953437926983,3.42865322456191,0.904364465062155,2.6702203805954,0.230847578337902,-3.59167799573786,6.44718151338019,0.344773825791928,0.438312370997521,1,0.247709056133495,1
"K02822",-2.20954556704794,-1.80953453782938,-3.00684509389013,-2.24389938158241,-1.44004109574547,-0.679744006766477,-2.7698504958414,-2.38882506439768,-3.16047342531659,-1.18345257629159,-2.15439621007941,-0.710340015754927,-1.51189702742332,-4.32684902664956,-4.89957769698459,-0.248267569663506,-4.2409149662646,-2.15446969679419,-4.28441147378603,-1.09238616060255,-1.49747311505044,-5.57328662608371,-4.95484725654998,-1.26639577962962,2.86029410808091,-0.395356601570359,-6.28826392631065,1.71392376832869,0.32343754103916,0.148950205952099,0.999865793183439,0.239364181677456,0.984716666591321
"K02823",6.02981603317567,6.3221952958205,5.74101724479359,6.49689874256551,6.06735411274255,6.60318898824018,4.75148326122472,7.58867216553412,6.54495546287372,6.76930415937284,6.07544628127811,5.49853850798856,5.4344556550871,5.19172760540537,6.05337319372176,5.68356164365048,6.29238276360575,5.51959858750273,4.57445825692709,5.6310342302468,5.78321278055098,6.13813553180175,6.21634177643815,-0.441089995733339,0.976099439625397,-0.478156432459164,-5.54115886047086,2.28982291767438,0.30577227728234,0.139740188626271,1,0.161496869519799,0.989962307854761
"K02824",5.33532283477311,5.22452740855368,5.47362953038005,5.267471035514,5.94331727574426,4.6173696464719,3.44084206177182,5.6494085407902,4.85564022484706,4.56806062556132,6.0009067299663,5.18529024887803,6.01545825888935,5.32698602719215,5.60240082568855,5.29985378299211,6.41059845158563,3.74123870290408,4.17906987169058,6.0945487024727,6.31626999983587,4.84618264385747,5.65561719425148,0.235405548860388,1.24304137268963,0.176463670378234,-3.12028401121962,3.78018531087374,0.421216865059233,0.627230850807118,1,0.502759551787222,1
"K02825",-2.44075345041651,-2.59060806070293,-2.26199088734936,-5.47837922125041,-4.66114170370314,-4.80148227374212,-2.65450832283862,0.425597175485608,-0.965655129615993,-0.0363447554510667,-5.31461094903326,0.922452780963355,-5.5674162350198,-3.63082390551045,-4.63954359316169,-4.65898029457341,-4.45435781104349,0.457889371778727,2.31534511946642,-2.62528424713726,0.908873644686127,0.299238348591599,-5.70384107115911,0.563876808352334,5.28484544941902,0.11044485909435,-3.29176550529926,3.73230742323731,0.439937609863873,0.707869724697952,1,0.671470835182619,1
"K02834",4.59578556816925,5.05894432064589,4.26668856980574,5.14902634181056,5.05893810013219,5.4563206393889,3.35525693770521,6.14344616693818,5.07859776135483,5.54247218226436,4.75129995577962,4.06984633008704,3.81370193292385,3.69769777905754,4.61771219856821,4.31110615577071,4.59531902999042,4.69441267210726,3.95557228873414,3.57272913478555,4.00298460819398,4.87918509618173,4.21194899660323,-0.655571170584377,0.994687114199279,-0.590802453358989,-5.94298562056475,1.91392178757077,0.253125066418979,0.0813708537231497,0.999865793183439,0.0771687556831713,0.961435130529246
"K02835",6.3815614908688,6.74389425934363,6.1917109699645,7.08719923882179,6.8900915258298,6.76516331034488,5.08946398737552,7.72774065929006,6.48277589940101,6.97440403707464,6.71631908066353,6.2397314726704,5.84519089331983,5.18584799991084,6.19317587896693,6.07118126493244,6.65614728821141,6.28548043094674,5.87321758953943,5.74934035018154,6.53203168815854,6.8109590492687,6.18550604593196,-0.488165153275793,0.829862315865216,-0.534449285992375,-8.07369134816381,2.37937482114523,0.262090545992746,0.14241646558658,0.999865793183439,0.0865967309586698,0.961601946462838
"K02836",6.47383321358422,7.1162286339296,6.29721336405545,7.38464352409664,7.00223399615457,7.20134940889329,5.4829304692369,8.39320894891133,7.48197358165049,7.21802550463024,6.898555573558,6.38398079479876,6.46503528306229,6.26601508605919,7.19090154150038,6.46877438866788,6.31013517279888,6.29204248860685,6.03758340264034,6.27892690889223,6.25345094035337,6.91492804446985,6.19601578553448,-0.687774713409105,0.87405827115258,-0.672683735186008,-10.8778348355095,3.0627248048229,0.199688082799771,0.0557277775175598,0.999865793183439,0.0225012144395852,0.959570107047092
"K02837",7.08700321551181,7.36942971622236,6.84955794418297,7.62195299667586,7.42749514319036,7.8365805465103,5.69568128453295,8.52763303074603,7.06043942765962,7.68691638514663,7.32450139117125,6.70777937154082,6.90271172427046,6.72532584965652,7.55159045930238,6.88129535224472,7.34821688762737,6.82211034573821,6.33844550322102,6.71954036334186,7.10505296857435,7.27299948099291,6.71437640126691,-0.371688137982371,0.755057557161711,-0.423293721142494,-6.98557566287166,3.39605738632775,0.299532029725003,0.241457736924403,1,0.13003713343545,0.976255406139915
"K02838",4.89611622595192,5.16984479139907,4.76992256418708,5.77632269669669,5.16272193784531,5.99355732962275,3.90429362730852,6.81497789038436,5.17483432276553,5.77957217478041,4.76317526253152,4.84988717711156,4.26792286835772,3.63729535198288,5.01562458901408,4.86661503423184,4.16768459808419,5.21204842446616,4.57072807442392,4.22714239967712,4.76937271642281,5.92230171595689,4.80316247487574,-0.529257982312891,1.11960785350964,-0.425941173358641,-5.67856111031193,2.21882857196996,0.32343754103916,0.142330104368739,0.999865793183439,0.185255316471454,0.988117847260928
"K02839",4.36509879766618,4.86748496935237,4.07257369235937,5.83664920339498,4.03795530106526,6.02040461581129,3.77903628181679,6.67652661429637,5.07938751655365,5.74045627678074,3.88494002225482,4.5014413237194,2.83200516296461,3.69240527814755,4.66745297853344,4.45545561081317,2.54359313980629,5.17374948900913,4.29438272999692,2.08176760844104,2.23125593999139,5.725973754844,3.4474948999977,-1.01715673620412,1.96617001824454,-0.525910644376702,-5.43021015567411,1.76179589332857,0.279687555621576,0.0898123971722178,0.999865793183439,0.119962359138539,0.972653545074406
"K02840",-5.04001670440104,-5.47070922796984,-4.55679951132019,-5.49756597682136,-4.56128421319542,-4.7696262111992,-7.07496386089519,-5.59691731296347,-5.26568067143648,-5.88842022595723,-5.84167033240905,-5.28805386362608,-5.17654452194344,-3.97521563207646,-4.42356999094858,-5.00975933467456,-4.09032545046973,-4.07118679094804,-4.69333282933484,-4.35548854766876,-4.98879235470292,-5.06107050703263,-5.3736410403175,0.926541654529183,4.07963290015325,0.206939901520681,-3.0744084173237,5.51626281730561,0.385335437963313,0.509941341276079,1,0.466879543154214,0.999131002795295
"K02841",-4.47678245265454,-4.40745155318381,-4.5265581854369,-5.7037854936343,-4.87898411991074,-5.19453912188151,-1.06638329884046,-5.3036057216222,-2.41263828623055,-5.67142778089219,-5.48280078570324,-4.81389920111493,-4.69350828561053,-4.64283395389256,-5.04745255644926,-5.1044301433604,-3.89943401276575,-0.215885306965934,-4.42484771437936,-5.3661957641831,-4.60463692786293,-5.42389850982159,-5.04332683046119,0.0409198996586913,4.42827626981536,0.0058291273725335,-4.01033691196264,4.50564048896837,0.495312500953757,0.769972276485371,1,0.78252702212648,0.998471783177801
"K02843",-4.63165080462413,-4.85989702227876,-4.46524707595568,-5.19907713916585,-4.38644351011421,-4.60607074214699,-0.63021971322238,-6.19292549128124,-5.34679257512445,-5.15669681181261,-5.34862280849082,-5.49727135219505,-4.62963348149912,-4.45410593815589,-3.88474019331042,-4.99106202715918,-4.24446536070804,-0.804129702964424,-4.44569628345949,-4.87806600386062,-4.99815568711724,-5.24161598275478,-5.14448540677849,0.363579137584269,4.67870516978983,0.0688928318777095,-3.51429171776842,4.01472134173924,0.460937507996083,0.649412145345466,1,0.637652498430362,0.999299662802563
"K02844",-4.64488885986656,-5.12808348124184,-4.1468354794041,-5.76308042737192,-4.6358166145161,-5.14424404195744,-0.65938952454515,-6.51378016471553,-5.34096930738415,-5.99134087655916,-6.16231733341728,-5.65686800487549,-4.66136046948178,-4.23609480440069,-4.53853204141754,-5.04763914378668,-4.65802527102583,-0.736950777645594,1.36705966301683,-4.94130276433845,-5.2885528648725,-5.38467815971866,-5.7603000430515,1.28949109131746,5.21191789236284,0.221990583542388,-2.99246556029523,4.39386575899498,0.395312522275204,0.497079304051549,1,0.489924464564074,1
"K02846",-4.86515444851346,-4.9786044070195,-4.75052985410122,-5.04169611181445,-4.56206575949732,-4.85686238351939,-1.69967726775458,-6.14939845558876,-5.64555515914806,-5.98519757695389,-5.79044657304766,-5.17871566657809,-4.74559548418172,-4.58031466145587,-4.69319565107063,-5.36686196094424,-4.43545963875329,-3.0747020150959,-4.72185095098332,-5.3596340719456,-5.36636363246599,-5.56627293014515,-5.16852998836333,0.266525810301347,4.15422907575927,0.0492096864423354,-4.49501873175816,4.15490183578764,0.475819037677096,0.675168333805743,1,0.678026863809565,0.999318893574587
"K02847",-3.96015638762548,-3.14817650259865,-4.51714812382946,-5.84021264386327,-4.81713840498748,-5.39803363192926,-0.464441486457371,-1.68334283890439,-5.98248237057482,-1.5790300270617,-5.48520078839886,-1.14213156717152,-4.3335568363581,-4.23667031794766,-4.35914444472212,-5.63487534385072,-4.62339772761748,-2.06474281970728,-4.72970823066853,-4.59972722760043,-5.41331149642822,-5.12527848607795,-5.13296007154738,-1.15895500278302,4.44771771614955,-0.2142681824299,-4.79812857602558,3.73528300866673,0.378125026361767,0.488277444555357,1,0.425714100624608,0.995444564457848
"K02848",-4.9929730987746,-4.98781243778898,-4.99611736509821,-5.78834292553366,-4.64056977259347,-4.79496878666201,-0.676494229970968,-5.95535788549754,-5.49191487702511,-6.07499084257612,-6.28670976352167,-5.73547788860423,-4.55983924788016,-4.66421033437986,-5.05815460469091,-4.96965973096504,-4.26560717037075,-6.17817880905706,-3.98849777655599,-4.62885893224014,-4.85174383452056,-5.4909756077732,-5.23942669209256,-0.0419423870417379,4.40657802717821,-0.0111722125251557,-3.77923172012523,3.69386979128152,0.496099844784822,0.760621788083449,1,0.749198605187382,0.999231834726056
"K02849",-5.06145605658072,-5.19224828402346,-4.90037233983777,-5.85534741986852,-5.06781886072696,-5.17823491850524,-1.86321501096426,-6.08055080381983,-5.69303559511288,-5.54945447097586,-5.70322015228337,-5.40714589596105,-5.10593139407693,-3.92360626796367,-4.1990314883137,-5.42037913766057,-4.2958952042592,-6.79872348114493,-4.15386808547813,-5.15674970329951,-4.59445803845561,-5.34925036260144,-5.32871293350324,0.0923009050722907,4.38174975998279,0.0180028677905421,-3.74973406892491,3.99985391579486,0.489859596441259,0.733317218471049,1,0.708788381703436,0.996368712628953
"K02850",-4.64962818360096,-4.94599582520489,-4.39582963646539,-5.80476947522597,-4.25520738730239,-5.9147199479783,-2.33357297631108,-6.04267779293231,-5.87612109775622,-5.15008026673543,-5.72390171535362,-5.05188179480972,-3.89909489314061,-4.87022953446998,-4.01805319494286,-5.41518441453396,-3.90597068536806,-1.26319249290643,-4.17906432559351,-5.03075053460521,-4.57414425686248,-5.01127058768325,-5.23477876862365,0.494869400321909,4.26044128148696,0.106523498861071,-4.32843227653552,4.29402534131618,0.455538230618297,0.676239160076829,1,0.634471191057395,0.999859311862521
"K02851",5.47751276104911,6.0387540465101,4.91302549446404,6.72099207916762,5.78389460119335,6.89709544603091,4.75801587635934,7.72296587403816,6.24049036538227,7.05583246025088,5.62519598856545,5.28301478884231,3.77530863067445,4.69788228118078,6.26256487920183,5.080919701207,4.81820651301356,5.93361337113204,4.99725815933382,2.98087636833512,3.81862745437944,6.35383596004009,4.74112983621504,-0.943550168253907,1.59938526891109,-0.571981515187954,-8.56824372984383,2.39830515218521,0.266770731283925,0.058440058894451,0.999865793183439,0.0720519563640694,0.960158997310072
"K02852",-4.72929235821203,-4.41694011994125,-5.02044500265851,-2.27948696999776,-4.22414494103376,-4.50907013513659,-0.630359687795839,-6.00349244837214,-5.67379315157873,-6.19991682751632,-5.15519850873159,-5.44676208240232,-4.618631522034,-4.66340652833925,-4.56449171203328,-5.16910327567534,-4.51621621169803,-5.80085541573134,-4.19141796070659,-4.82774947644635,-4.9530062219407,-5.34643702245907,-5.40819091185889,-0.693809472466269,4.44303520627819,-0.135488399432631,-4.16063706247408,3.63385320273422,0.426562515270299,0.600639934105667,1,0.617799371197688,0.998157303020872
"K02853",-4.57143968227565,-4.60065780947993,-4.55027589201448,-5.66653860540787,-4.96875071888468,-4.85339804171135,0.321351798026925,-6.54431142777753,-5.43136958594375,-0.149219818405459,-6.03649040372953,-5.5552970180896,-4.96969923773682,-4.89843033445561,-4.83353795356464,-5.24480799823983,-4.66196004573503,-0.797573616532555,-4.31213970415696,-5.02970498884497,-4.45138375999685,-5.67054901260816,-5.39703929740474,-0.238158006359173,5.1226354540335,-0.0316717909025301,-3.66867085571753,3.89556888820693,0.481250003820066,0.712245683812734,1,0.728133575499578,0.99965266987676
"K02854",-4.99203335817639,-4.87997892973192,-5.10206734350646,-4.80137749958116,-4.99414410532242,-4.26127489049028,-0.232259011658326,-5.55352735232027,-5.20466546389737,-5.7790993465257,-5.74253716565636,-5.44399364269852,-4.83138818487418,-4.76096512701956,-4.2584546614729,-5.34567432823081,-4.76316321717109,-5.85019782687777,-4.56995768094918,-4.43316762640808,-5.23494754334105,-5.25766898737486,-5.57899798989911,-0.327140461942687,4.54225631235955,-0.0646814025006301,-4.12788921241015,4.0870150698688,0.468750006382756,0.696882519664917,1,0.69862125587261,0.996439206429455
