"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma; s__Halobiforma nitratireducens",13.873472511955,11.7464953681557,14.6504812203729,3.14467731428941,9.41951946645073,15.7551842641065,13.8369606605995,7.93063672512677,12.4935293949369,13.9032073576202,11.4986558923837,11.9339091534055,7.3576425592731,14.6677345012817,14.598056114435,18.1820986641004,13.0368359269393,15.8961597994246,9.48927305130186,17.5621780825844,14.4946818914646,14.604765892481,15.0805332785189,3.48338251803546,4.51079392115178,0.833067600319706,-0.989543527536924,16.3538400093248,0.138845706973346,0.0121177929827604,0.50232784188191,0.00417273322652582,0.328471366311914
"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__RAAP-2; g__Bog-756; s__Bog-756 sp003138855",-2.06920385893451,-1.99419576302837,-2.17371544827226,-1.71093827143867,-2.86457575960416,-2.38287011404825,-3.19980777765385,-2.65272668375519,-2.59824709566978,-0.333336863806704,-2.41034858391431,0.163073712576779,-2.17055527252704,-2.15186538245407,-2.37961594270899,-3.03731399473598,-2.86215460625404,0.963426904635851,-2.624583471229,-2.41521980479211,-2.2803789283353,-2.51163975537399,-2.51517425907304,-0.257949250440653,4.41941621430178,-0.0507643353187114,-4.10315210024398,4.08975604646996,0.475000005099006,0.721090509854739,1,0.753450919726558,0.998089455868503
"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__SZUA-35; g__CADEDH01; s__CADEDH01 sp902826025",-2.44274869657875,-2.52160709449216,-2.40927402908834,-1.65437597795203,-3.09334625689005,-2.39543996723592,-3.32399449034731,-2.32851094807575,-2.46345324733485,-2.64899292646301,-2.30853722497624,-2.27421448429443,-2.41722703075454,-2.84394404767086,-3.10830236257027,-3.06374226385852,-2.6369133889466,-2.46975799018429,0.207513387570176,-2.79234258001757,-1.94235155748144,-3.23433816871821,-2.5761437741253,0.014787124120982,4.40038791583164,0.00191127628125906,-3.67430360354295,3.68761129473876,0.495312500953757,0.733973652911625,0.998271166325112,0.718309892506874,0.981412745784163
"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__UBA8592; g__UBA8592; s__UBA8592 sp002720485",-0.478841912935289,-0.435847824027936,-0.521623312852842,-1.76836760372932,-0.436210968258056,0.0600340117584324,-1.0744394584913,-2.48440173965844,0.426419229410456,0.595401661482192,-0.0971300635173016,0.310344221469853,-1.70215591200823,-0.257533852595696,0.86261167600359,0.758223642506723,-3.24670652245572,0.0377451363446486,-0.00521022358813639,-0.00176750370768808,-2.0848434849914,-2.66326665830988,-2.88991274302223,-0.13814900039106,3.0470287417719,-0.0326716687763966,-5.38700759975405,3.91179584685833,0.479687504139417,0.720709516262701,1,0.778917700913637,0.998624662999737
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces dentalis",-2.17593767211985,-1.84687183264468,-2.45041129988687,-1.74856832903045,-3.04030276694237,-2.19016070343991,-2.85487038444064,-3.25082757627468,-2.80690297985672,-2.6043479828239,-0.223974958834321,-1.78593589479503,1.59035297957524,-2.43628349740339,-2.87310538709122,-2.32921945274051,-2.57889449055841,-2.15238151368431,-2.69657664468897,-2.47112338413876,-1.82104792571516,-1.9166202796718,-3.025827564335,-0.84753184558557,4.28432293471981,-0.169734125270102,-4.5009039017162,3.56125329112667,0.421216865059233,0.571954676137272,1,0.568940927493559,0.999984814150253
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces gerencseriae",-2.15633038909756,-1.87972806750082,-2.43783827888293,-1.62253678291179,-2.62665265173517,-2.50954104496661,-2.96963475984141,-2.92311322639924,-1.93837360261957,-2.76814809784412,-0.110636555413295,-2.11665316844206,0.455282823508814,-2.14573669696145,-2.8600612250902,-2.61216229693095,-3.17753188107409,-1.95048163555558,-1.68110782655752,-2.00870889441827,-2.44669204565664,-2.5158849880589,-3.11767035769853,-0.597558201892305,4.20413066575679,-0.110318920294725,-4.7889225357027,3.62685554925655,0.435937513251067,0.59244274272604,0.99541726871911,0.604798693953106,0.994876308763739
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces graevenitzii",-0.409564519860488,-0.283093239858376,-0.580598787934914,0.956497071657793,-0.26016748993352,0.970577646828668,-1.30379723793943,-3.1557183425458,0.388020575455283,-0.32904584513394,-0.0673801244584453,0.184246902194783,-2.75807049710363,-0.171849511202119,-0.0769020785157295,-2.39254622963775,-0.388414837274802,-0.253817771882504,0.209654471335837,0.0971011184733062,-1.90781032570227,-0.0751713349126728,-2.80756673003251,-0.251383399067873,2.81470763024149,-0.0715688614763665,-5.31954315695125,3.58581105718278,0.462500007672546,0.681857913001932,1,0.681441840860378,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces israelii",-2.2234652208171,-2.29690400093947,-2.11310863779743,-2.34695469113087,-3.00680950626717,-2.84787145546575,-3.54371417533218,-2.93929937279815,-1.74065571581176,-2.6004620590412,-2.49785909624799,-2.59506345680213,0.164126072449317,-2.75437637325405,-0.0359964123336933,-2.35707084867952,-3.20809741533606,-2.29848412436485,-2.03622199223175,-2.05423983028707,-1.72869638851641,-2.50321278959113,-2.98095866338038,0.239504891760287,4.08558459428568,0.0437257899368449,-4.13294065277601,4.44360552942035,0.4703125060613,0.719322059470468,0.991820341886902,0.722248617771547,0.984599715773149
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces oris_A",-2.36448131690558,-2.22539589004388,-2.44406946019497,-1.49010595474213,-2.93855585957296,-2.70628145160005,-3.55833272192106,-3.09553240756661,-2.3986875072582,-2.62932338270456,-2.58516939140681,0.947585217636988,-2.04203652906657,-2.2568419998834,-2.31341768028667,-2.81139152332821,-2.61670098160804,-2.3648175319272,-2.35446569753653,-2.20568091655586,-2.15779266230378,-2.42742242017108,-3.34669741429055,-0.368919463395295,4.31758937275865,-0.0643726187610029,-4.74226069927896,3.46169303235057,0.4703125060613,0.683487312542666,1,0.694720672129728,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces urogenitalis",-1.70541076227087,-1.49680826025357,-1.82655010390311,-1.31426135389499,-2.7623360538494,-1.43483085806837,3.21813141626925,-2.70802061102816,-2.14619061451793,-2.5639673849221,-0.246291903321877,-2.36072435681412,-2.37610924128648,-2.47491277309427,-2.936665493548,-2.47254712527441,-0.212502576910502,-2.15670566850618,-2.57914325385615,-3.02334392284071,-1.68997876199744,-2.80787471302357,-0.456013789519368,-0.606828341349258,4.25904297616529,-0.107400243237034,-3.94986135221058,3.63029690276472,0.451562509947986,0.655988737075966,1,0.680348084094698,0.997873670305064
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinotignum; s__Actinotignum urinale",-2.46054205109624,-2.34542587675446,-2.57035837683422,-1.24962462795124,-3.13419508495033,-2.89061393634895,-3.76512569087696,-2.854507166118,-2.26520297721763,-2.56605643783879,0.00198667696017729,-3.02686557856252,-1.95537527269048,-2.33802967455076,-2.41888494015815,-2.49236026303114,-3.35834397593921,-2.38029340741537,-2.00039237578344,-2.75327877970717,-1.7916684147961,-2.9478173470676,-3.61007931557937,-0.121977255597566,4.52438524383389,-0.0204127891877057,-3.66901914013802,3.50487712940929,0.491419658527015,0.718488000425417,0.998127044679282,0.739247050840027,0.995356048210988
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium_A; s__Arcanobacterium_A sp000758825",-0.0793235829524139,0.272828403828644,-0.321063402338547,0.648793014009609,2.72766088515057,-2.73572209837643,-0.711603652398235,2.16259379147776,0.419230837058842,3.89481500360906,-0.307294213728362,-2.46784343408978,-2.22901867316947,1.5440839834053,0.656805247362444,-2.5695354441436,0.412548777953502,-2.41358178780365,-2.60222582599807,-3.32719231517408,-2.63416643211773,-0.0402662099175384,1.36604193305772,-1.09052779141193,4.04810242862328,-0.235277798705906,-5.08414888823033,3.14761902369787,0.385335437963313,0.46151759587328,1,0.465613261544957,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Gleimia; s__Gleimia coleocanis",-2.04454232975591,-2.11843579943984,-1.89201592786478,-1.48377525000896,-2.7428926178108,-1.98818583864188,4.27363969342808,-3.0505433040796,-2.43573918136839,-2.98477905152851,-2.82959177107265,-2.70533385977575,-2.45593629939705,-2.7807399761474,-2.79821646960781,-2.42558971336418,-0.668029632753125,-2.63833519579101,-2.19353536460781,-3.06868628283831,-2.60154959304304,-2.44615250509084,-0.22742576742429,-0.123433355480479,4.68119215391444,-0.0234695169101884,-4.56701050930234,3.23067905641113,0.489859596441259,0.710826381279136,1,0.741360311031847,0.992627599892522
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Gleimia; s__Gleimia europaea_A",-2.03785718437807,-2.02175983130394,-2.05007910533065,-1.49198429610448,-2.69018668593477,-2.0262155778758,-3.11556434069959,-2.744975746116,-2.19037385876331,-2.53071440358886,1.17581789069202,-2.70473213401992,-1.78701505476405,-2.32815082164965,-2.89890520492058,-2.73253873257998,1.14256315324712,-1.98763429433111,-2.1711351853624,-2.06759254152512,-2.24535607418539,-2.7626154813403,-2.42969658992881,-0.0354834271402353,4.24942712296265,-0.0120029212790912,-4.39893928597678,3.69741037897844,0.493750001271763,0.716952432951388,1,0.744776133792678,0.999429308374705
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__Mobiluncus curtisii",5.43579908534248,5.9993294838983,5.25377847408978,6.09471235150802,4.65024057790072,6.3522526046664,5.24403854853058,5.9498171392617,7.19706985077452,6.69311488085936,4.86022588383431,6.47238694882813,3.82544792116984,5.45826673572378,6.66731200853954,5.81312341253345,4.22634559888806,4.49099599565658,5.21669591992851,5.7242023090574,3.75273159895162,5.0005890173939,5.3273342318925,-0.669909827639036,1.39159442350605,-0.43479411021314,-4.59973488554,2.56435253317079,0.326053082258697,0.216716662632785,1,0.21880158831107,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__Mobiluncus mulieris",0.760555207320103,0.638364268474104,0.85925857235193,0.847541763398063,1.06207419540402,2.37550610784362,-0.809551875520384,-2.62966590680396,0.249323388077565,1.81465945519126,1.26891932524853,0.245384028161414,-1.76773294337728,0.0805538376432562,1.84082278761586,2.01758342794101,0.378853704260528,1.06596893643132,1.57266173274681,1.24463516418481,0.454513280162081,-2.48612648564983,-0.355956563869617,0.233772053062401,2.67035824113493,0.0754669906248871,-3.47021175597049,5.11454733913262,0.451562509947986,0.672165775058994,1,0.709847971784408,0.993296528750942
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Oceanitalea; s__Oceanitalea nanhaiensis",-2.08265608001891,-2.14927380859732,-1.99389848301691,-1.6165016178795,-2.94484958117181,-2.33645285653904,-3.47967936823411,-0.120824193329156,-2.02164937427674,-2.97558617060212,-1.85869858042668,-1.95801335320698,-2.47371185412257,-2.39276741439614,-2.40095295837009,-2.09846951629039,-2.50531408380978,-2.32132396995265,-2.31804214575499,-1.75478353040927,0.285284671401755,-2.69593963643124,-2.77060862599412,0.168450603660515,4.07565220971543,0.0445341926125915,-3.93362915783411,4.63969679216515,0.48281250350094,0.697541390695055,0.994221421075375,0.690186482441707,0.987947242073982
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia hongkongensis",-2.26239715298368,-2.12476472250293,-2.37805018632954,-1.63294879925657,-2.51579266911236,-2.5377602544332,-3.63472410733861,-2.86451926021912,0.0980248012921283,-2.48733679625272,-2.74800686128221,-1.70472533851617,-1.65237942524175,-2.83113793554715,-2.2628675655876,-2.20862401993947,-3.13582551560357,-1.93829799554359,-2.19645187675223,-2.57905157370858,-2.10627518274233,-2.54093338351048,-2.03773356618025,-0.267279701445736,4.02210672361755,-0.0571549541416016,-3.83483232036239,4.69721870086124,0.465625007026818,0.703716815469793,0.999696822194596,0.718398607487714,0.99867381844121
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia radingae_A",-0.649043290499661,-0.99764208215254,-0.370303556962755,-1.48719813148258,-0.421876327319874,0.0354568130431119,-0.825033461163398,-2.7120001990224,-1.60508966104835,-0.473137592744513,-0.00881265318576929,-2.32442705292786,-1.93553056459532,0.077621115534928,0.120672082986916,-0.213617755648198,-0.344397544353473,-0.088628617674873,0.194783510207005,-0.204945467116138,-2.02987928087741,-3.13867679510173,-0.278201491828487,0.552873065870987,2.92010116909122,0.154517060247828,-4.26752389139153,6.3087554594177,0.391575686101791,0.511234617356646,0.982624056665919,0.490862103260517,0.950708804370701
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia turicensis",-2.30280761682149,-2.15723628462496,-2.45932648205407,-1.54375940711185,-2.96961795173445,-2.22301917507231,-3.18036688657061,-2.96273548941861,-2.15183903014182,-3.0851905017927,1.63502857322369,-2.33929201932984,-2.01017937917611,-2.25334682489013,-2.32589761662822,-2.35775156738743,-2.83925158306282,-2.18482991452433,-2.02171308112512,-2.71630580901446,-2.29718779593904,-2.75055496824643,-3.07377414487689,-0.389576562311277,4.58461329118636,-0.0882067220178111,-4.56618746072193,3.64424821739671,0.453125009621297,0.641075120896669,1,0.654257084343675,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Scrofimicrobium; s__Scrofimicrobium canadense",-1.50034883443398,-2.08645907794475,-0.825301688197092,-1.4583081550922,-2.51578009570426,-2.68856218722892,-0.961732437424862,-2.18730770298848,-2.39010822004739,-2.76363029687374,-2.13107603962967,-1.87634625158083,-2.41883603330109,-2.18766288325304,-2.14713574487135,-2.24235018999254,-0.416636373870363,-2.66488979296671,-2.70981444644748,-0.128382342952975,0.243721869128507,-0.0862041216773175,1.19454672093748,1.31798677239481,3.70737212344874,0.303926589718351,-3.33720987350015,5.21636089531058,0.348437533955421,0.420543097421107,0.960283515370252,0.36509064658252,0.914995473342447
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Trueperella; s__Trueperella pyogenes",3.83315213834597,3.86543889486351,3.79523431666972,3.80846637548754,4.28736212196457,3.58009364168408,1.80224319847031,4.69670818476938,4.34593700284959,4.2168969312465,3.10553669480312,3.44317462377645,3.80028231644284,4.67780414281205,4.39806711564014,5.00437921028155,2.81967039667509,2.91821397778513,4.04843066056925,3.67725377973204,1.8179184348591,2.54200479031207,4.12510342243575,-0.0542719633432407,1.41035148680016,-0.0333723888104523,-3.69052738125981,3.6009369455726,0.483619348099621,0.790218102183084,1,0.856633969262162,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum cambriense",-0.481794572651788,-0.806143379096655,-0.174259714874735,-1.94864177037048,-0.288640181879355,0.992263523785921,-0.702543573450587,-2.53213180132726,-2.43210178867885,0.166377006416594,-0.36293030482712,-2.42273822268992,-1.78405766027968,0.168454792935306,-0.135233784042486,0.558385711296776,0.438935334602098,-0.11717606772139,0.186905684571569,-0.266477824103314,-2.34149389876593,-2.42737661124345,-0.286757873113231,0.585585085925425,2.94054525624762,0.180137208526656,-3.38906606166127,4.84239271202521,0.404687520122571,0.491175118389862,0.991848302635985,0.499545008010565,0.966958945028281
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum massiliense",-0.672931237719753,-0.371450089762519,-0.971866205242076,-1.72207635003717,-0.562527445835475,0.1938602703701,-0.637840433874466,-3.02109524525985,0.581183434278381,-0.399440302283864,2.26511534203352,0.18855544911319,-1.90721991469803,-0.224836478979467,-2.35796737717507,-2.39939921601104,-0.407674764518715,-2.22011282421692,0.163786384053562,-0.233972411532465,-1.92590665921765,-2.13507822667968,-0.251612664773397,-0.796446258952608,3.05754709448983,-0.197531680137937,-5.16793839193925,3.70627605725663,0.382812525227629,0.491689852607154,1,0.505487220306783,0.995148750585324
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum timonense_A",-0.0476430866911137,-0.446957382201393,0.305659237786028,-1.82555498487637,-0.231365398017754,0.985016338559033,-0.796487258824627,-2.79292603322177,0.154930788688516,-0.604648828039826,-0.10288300692253,-2.0208780416168,0.387312056564181,-0.209125756208046,0.879025244526412,1.36291977745874,-0.753977401632001,-0.126316096456208,1.03612907631953,0.738426913919612,0.231691706535953,-0.15260361327654,-0.438762174151211,0.802853240468018,2.39164762120016,0.273601545788744,-2.40339086714863,5.56951109672793,0.373437527511932,0.342812299283387,0.964937536730827,0.394237873194917,0.918257425198439
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Winkia; s__Winkia neuii",-0.533758722680005,-0.747677198278112,-0.395365612667792,-1.83643056643584,-0.37758346221119,0.854085753018477,-1.10580242899352,-2.88221400318049,0.199304315887469,-0.356743088300298,-0.00271431999258986,-2.73046076537531,-2.38025826758585,-0.407732192152672,-0.114231500214535,0.609142139887306,-0.460208348578689,-0.144406241400084,0.0666081566170487,0.0431829930406362,-2.01508230542735,-2.59167842610658,-0.268044706063113,0.373809337930288,2.93553429685155,0.101777877049826,-3.18569181143774,5.54194619563936,0.446875010931708,0.589873118344562,0.998893884091367,0.617510307513694,0.984332483987495
