"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ LETROZOLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae",13.6196118982283,12.8994461414624,15.0685300461115,4.48494619587692,10.3628648191629,16.742508213063,14.4772172636079,8.84262360704566,13.6861332177384,14.9378997371082,12.7239645082626,13.078546668057,8.58761523624464,16.243690447422,11.1461594153438,14.6506850597903,11.0046195473739,16.0273678125036,12.6052715676355,13.5659465646304,15.4641641265088,17.9552326982713,16.6413620556992,2.30938332950618,4.3836710127533,0.490133900268051,-1.86387679722896,7.68669647395379,0.265625061111446,0.067522141338962,1,0.0815440364588972,1
"d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Flexistipitaceae",-0.831877821138194,-1.0600609042895,-0.604238719284124,-0.912972268008877,-0.525823720927919,0.131177727537336,-1.01934408041252,0.536703165363479,-1.68714573816424,-3.17348784477296,-3.07567720372545,-2.57515598244107,-1.77209867968121,-0.434814720972822,-2.25688573143928,-0.069600491179127,-2.0740861608074,0.670151476142506,-2.109607079906,-1.74507393556759,-2.53019409602883,1.07258539771736,0.111586415248203,0.544062996242703,3.59768674736359,0.118780487186096,-3.97311519203391,5.1516251431827,0.426562515270299,0.606293312975763,1,0.556503493120657,0.997536615860919
"d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Mucispirillaceae",-1.76132110536062,-1.63814314576076,-1.89693443030303,-1.25292960684362,0.533342313182143,-2.07694213913156,-3.3545082280559,-0.598041450391756,-2.25865755352802,-2.35378093498265,-2.30722259973807,-2.35447353884775,-2.19661861173169,-0.123732071298194,-1.78138280275597,-3.00502249767699,-1.06772120605456,-2.77684284310566,-1.93249618914663,-2.37314946601077,-2.31574305453708,-2.87186471427961,-2.2757393681094,-0.248223298434954,4.0936939892801,-0.0500558079998091,-5.45521839222399,4.09148006017061,0.469578789344162,0.704643633531931,1,0.695844028746022,1
"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__",-1.74802464126209,-1.64541822124457,-1.91499737406309,-1.64119546973832,-0.222778153100455,-2.08376723016725,-3.34487000394986,-2.94800248873869,1.30030429386983,-2.57965197821004,-1.90010921172021,-2.10969999245717,-1.60753133861994,-2.39515896757049,-1.66598102228214,-0.198522096277824,-0.903691404830331,-2.97325840238676,-1.17041700036444,-2.17766133409175,-2.55559763995486,-3.1430017521938,-2.38350083377737,-0.394929594378659,4.24435871044313,-0.0837565042857011,-4.14425551604089,4.72048832900272,0.455538230618297,0.679383399939351,1,0.710935216582953,1
"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae",-2.21336648326776,-2.52083025872651,-1.97882290997489,-0.722813252233527,-3.01081552905589,-2.45329168388739,-3.5264420362432,-2.43564463217992,-2.51234827185987,-2.5735087838409,-2.31018815948839,-2.52898317609177,-1.70601542985326,-2.57730447510074,-1.73446737559472,-2.6663311690916,-1.65842968762603,-2.50814751703381,-1.84611358984299,-2.37130366060015,-2.50383870675347,-0.429756517441987,-1.99189031748613,0.580504134311331,4.35395037311982,0.111634285241219,-3.29770145104566,4.21830307827305,0.439062512584682,0.645076595206529,1,0.666358856410617,1
"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae",-2.12889589409801,-2.37575237055836,-1.89361865557117,-1.36781977683054,-2.85735343067208,-2.36111785256913,-3.32161206876305,-2.68027942872007,-2.14257431124816,-2.68371788204302,-2.00339781585032,-2.05968056783541,-2.11195149101408,-2.22264065411063,2.259366427539,-2.31605290871766,-1.36891945502472,-2.41103673559429,-1.27111290739201,-2.1630667273276,-2.7368596416992,-2.68722313937908,-2.14974383428033,0.686078453143013,4.33354060546667,0.133763804909976,-3.20686921102832,4.79560020792779,0.433697361581848,0.609423962618466,1,0.598440899754271,0.997536615860919
"d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales; f__Desulfatiglandaceae",-2.11069857638861,-1.74739510306658,-2.36699088981881,-0.754613729865694,-2.73337263958722,-2.03165947367263,2.00488218350835,-2.70493296045847,-1.4241761118193,-2.42716055566331,-2.36437499663054,-2.76963806202441,-1.95524056222107,-2.74253946959457,-1.82292044593475,-3.03804524444496,-1.63660683555096,-3.15529872162223,-2.01093029788459,-2.38415203993272,-2.33473087084134,-2.77304094913524,-2.50674684198618,-0.745608455704566,4.51301789105477,-0.162883138178622,-4.03834099503741,3.00724921749613,0.409375019063967,0.610874785723555,1,0.600018656362987,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__C00003060; f__C00003060",-1.99355022976653,-1.87143654463485,-2.08043327960744,-1.39901777174228,-2.06700415719394,-2.29053587012228,-3.35450100372046,-2.31176904229434,-2.53216100487164,-2.28512670190923,1.11334419919706,-2.08920767006759,-1.67414904676303,-2.71013271206991,-2.04006643405926,-2.21304284730618,-1.67535906007714,-2.61664521925256,0.76062873395535,-2.19180527221218,-2.61701515908839,-2.74481083432574,-2.69321856008881,-0.247546368754255,4.424747157894,-0.0398319735446184,-4.58878416714407,3.79018045336577,0.482059286014651,0.740537239969775,1,0.749550251412674,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae",-1.90012226971518,-2.18586637727855,-1.62346679917939,-1.27583108291688,-2.86498299675592,0.232603363582452,-3.67096492761479,-2.83698248930164,-1.99072263742827,-2.61012676957833,-2.60087457150444,-1.98295634004848,-2.19282121391215,-2.39607275633014,-1.64794984812048,0.00853215327031442,-1.18238034617391,-2.90095155352998,-1.87752652884655,-2.34352043951539,-2.22483805261732,-0.396250505709572,-2.35774456101859,0.548909637578353,4.15309748272846,0.11477932440935,-3.3820150233801,4.44845621777127,0.442187511921351,0.606168151651743,1,0.610443047181147,0.993354579824201
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosudaceae",-2.19114883201265,-1.9955425873735,-2.42521443899322,-1.07245851024577,0.452045749267835,-2.22862316227243,-2.94385844202661,-3.14497743230528,-1.7942298947242,-2.26326984634092,-1.68967369823082,-2.20964259469622,-2.16618663007733,-2.55345370241339,-2.13708179221188,-2.72955734625479,-1.73224211782998,-2.86986828500601,-1.52799008603749,-2.9359824211043,-2.69006006563922,-3.15207038560685,-2.06489222177736,-0.495802597739187,4.28559899192335,-0.095173181429577,-4.42949650442764,4.03989564038702,0.456250008969626,0.657044426512224,0.996915377568363,0.626654039652298,0.99094954967633
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Magnetomoraceae",-2.16968800168225,-1.85900836147082,-2.43813883200474,-1.07427445094145,-2.6228320358076,-1.77099932106749,1.93910021431052,-3.11487061649775,-2.00771500275937,-2.8119213756515,-2.30353386603065,-2.58756844310493,-1.93434048452204,-2.65377793400648,-2.37823571710947,-2.51312889696396,-1.5570805843617,-2.95736233759476,-1.78509738204209,-2.58335771208744,-2.29263009301335,-2.95567365633114,-2.79210351233891,-0.742240050166417,4.36507499726489,-0.123245829541033,-3.94642985237017,3.29805286172034,0.428125014931539,0.623182645713954,1,0.634964747423629,1
