"","rab.all","rab.win.BSH+ LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma",14.2950832256775,13.6684411206912,14.341170651844,14.321511597576,14.2486600388272,17.8181748274887,12.6202666499885,15.5474396533227,9.22450194307671,17.2053209120169,14.2692245445867,14.338115436461,14.6808503760068,14.9298894887548,9.66899594395204,13.2974163523634,9.4342847615129,14.9087764725278,11.4274344541424,11.9777339333792,14.0108841869164,16.9446635217973,15.3085282857427,1.02779145787052,3.44060134130036,0.332480888351097,-2.66880266604601,10.465449973491,0.370312528288052,0.27253139886407,1,0.351503807724783,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_G; f__Fictibacillaceae; g__Fictibacillus_A",-2.513458528052,-2.61353941106103,-2.40193139186131,-2.88934899704085,-3.07046255040451,-2.228519500811,-2.89270445221102,0.636940586506313,-2.23858229387626,-2.96746416842925,-2.30030141449026,-3.5317337632715,-3.07128319842786,-2.55492958911744,-2.59914263029243,-2.94216747387543,-2.12264546411061,-2.73219017715385,-1.60136044447386,-2.68086098214991,-2.93157508406592,-2.93518190682061,-2.77647118050104,0.236282100699661,4.53655755042833,0.0342960528014,-4.01944620475044,4.05586921217661,0.473437505419445,0.717696532681198,1,0.727585470837212,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_G; f__Sporolactobacillaceae; g__Sporolactobacillus",-1.60124532254976,-1.08426251572947,-2.03681841621093,-2.63857808300841,-2.4018235100321,0.871939037843369,-2.9710720934365,-2.92364621369771,-3.1111377804793,-2.74574848995375,-1.66580210950952,-3.11794843225817,-1.19654297283591,-0.479817136557607,-2.07647427295914,0.163929789103955,-2.14081974201864,-2.49830664812279,-2.05716039953834,1.37435716922378,-0.363940989280373,-2.3496195564541,-3.03349175393054,-0.909855820236793,4.07086136750369,-0.174834893543052,-4.6997849452309,4.53751443162437,0.404687520122571,0.551282744469187,1,0.501156339306978,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Alkalihalobacillus",-2.44859136387118,-2.139462453296,-2.71709391926908,-2.88440830574883,-2.34784988532698,-3.02919750397444,-3.33084923173813,-2.42752181171639,-2.46954141443547,-2.41304813500347,-1.99711046441903,-2.72108095297001,-2.98269844441209,-3.01162825183651,-2.45075459734506,-3.3038499179561,-1.68694753782147,-2.63788366239408,-1.12851775567849,-2.59853629275365,-2.62556518019968,-2.18703727921045,-0.318269242542748,-0.582237517195669,4.08879181402868,-0.124289254078917,-5.40134639208648,3.89523415659826,0.427457113313159,0.623457273060736,1,0.585267443953106,0.999382631687198
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Alkalihalobacillus_A",0.177564787793459,-0.302402622387206,1.04017599517345,-3.02715545207843,-3.14102756884333,-0.702276472684957,4.92681503028482,2.4337996133851,-0.192506763281072,3.39755324149026,1.47228760109761,-0.704510203082668,4.19688396999526,-0.537415267095302,-0.152531284789656,0.280509541503656,-1.73496110598475,3.0404395309463,1.43803331218724,-0.578402045529891,-0.47095165469721,-2.89224264210427,-2.55469654951341,1.46435170463344,3.99764041042857,0.331187818032068,-3.06084953642941,4.97195482991314,0.368174755722675,0.416512627199124,1,0.361297637153868,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Bacillus_H",-1.65774949743228,-1.28814895115782,-1.9541289912894,0.341317525767098,-2.27000039810189,-2.7115901521469,-3.05053360661019,-2.88548778853885,-2.65539067441497,-2.7454771756271,-2.30512937551386,0.485660510620763,-3.05429621708912,-2.76235307032534,-2.14368298872539,-2.52674635465687,-1.69254460409511,1.5334892763954,-2.0267560650125,0.914905495573093,1.22096137623681,-2.65507865378238,-2.6040511278892,-0.795264657637892,4.13689159710642,-0.171305056068463,-4.09290153304032,3.65228288583863,0.400000021192742,0.564444754630436,1,0.508777624272013,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Bacillus_M",-2.4686986287878,-2.23474225442383,-2.64957620675074,-3.04825996002566,-3.07985918850876,-0.579884298636129,-3.3050873794528,-3.11066936815875,-2.4085728138377,-3.01655140856079,-2.39968941408026,-3.00204339908984,-3.03650311340173,-0.366405715052981,-1.83878364080339,-2.7909167195643,-1.60767635903895,-3.04955968601413,-2.05849525495775,-3.08972456440785,-2.86668201426543,-2.35738908122269,-3.27162645800063,-0.464411300224572,4.23852138524885,-0.0930095667909781,-4.14866302655359,4.13538600902996,0.446177858157851,0.636874992768689,1,0.639044875403235,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salicibibacter",-2.28347816401072,-2.47038834129478,-2.15118368517835,-2.65853549651759,-2.40439572922855,-2.6254925649281,-3.05012313597527,-2.64454656876697,-2.63743066404724,-2.78534408771071,-2.44786181816838,-0.304886721942824,-0.526397663246467,-2.4975638701931,-2.2299831336151,-2.56162626882473,-1.84847235028936,-2.50377346932033,-1.84520237411969,-2.78911353579707,-2.83113786458366,-2.7510536879964,-2.57017117869763,0.391388859258084,3.94660613074503,0.0770217696861736,-4.06039745424949,5.29716926534946,0.455538230618297,0.652701716016031,1,0.67037471042889,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salsuginibacillus",-2.37498277402481,-2.35960411304156,-2.40737645452922,-2.40375941761476,-3.12623646606262,-0.449070022145165,-2.8739095039428,-2.67478302996361,-2.5328005601383,-2.95855188384742,-2.25604216256297,-2.23813353251091,-3.14416180012476,-2.81316177193735,-2.24156705423887,-2.42922346341215,-2.02301027920204,-2.92990374785355,-1.92334761889889,-0.391752829977145,-3.38271034186051,-2.58896763444229,-3.19829954004787,-0.162013226524978,4.15283680912277,-0.0334847534516632,-4.19153984759558,4.67647899924377,0.48281250350094,0.754969707105029,1,0.724048880685878,0.997509014961256
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus",-1.5892748050538,-1.2728649075223,-1.88608541386285,-3.23780535477857,0.319702584482346,1.57478494508419,-2.95347573784294,-2.54395545261464,-2.67955797347786,-2.51367651180322,-2.1864007020003,-3.06389433753665,-3.2190439715224,-0.236632848335153,-2.52300554124535,0.445690775219326,-1.42250960614454,-2.90025349654046,-1.62717168141739,-2.90044717412433,-0.632949544356107,-3.15945428222872,-0.437844846712022,-0.392930789675917,4.20621101874947,-0.0857294494559772,-5.17155293734378,3.2018804917884,0.453978168540086,0.659313396421793,1,0.653499159025959,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__SCSIO-07484",-1.43367618045129,-1.60184941573884,-1.31778965926984,-2.99548538127742,0.4366986228349,0.356933598321488,-3.13904707382858,-2.60432952283954,-0.347970123330477,-0.48443533025841,-2.12222442751707,-3.27450375670863,-2.8962150038132,-3.56245643224965,-2.75718520572197,-2.7095213966729,1.819737101101,-2.44979203746462,-1.59031790398725,0.418068762975455,-0.58248523122634,-3.07612528098477,-2.81695644876114,0.0086199113539589,4.30613832583204,0.00291919786870087,-4.19826264113648,4.39309413559982,0.499219968956955,0.792793294610571,1,0.79379872981121,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Culicoidibacterales; f__ZOR0006; g__ZOR0006",2.82749091225458,1.98055480745608,3.47663620412329,3.34971012721704,2.2358501494782,3.36223727998227,3.59492957984193,1.12424806771774,1.2764477502969,3.60671023387765,4.71425121693052,4.58498130306342,4.33323367738549,1.37480267663344,1.4009787843967,2.05254149895758,1.32495179998311,4.02537890259926,3.61763439825447,-0.364134470198541,1.53986477079018,4.80118924894723,2.22440348502429,1.19583632669772,2.21891592612303,0.472213276853415,-2.40678524754716,5.4680316556268,0.316692710657177,0.171858170989634,1,0.201202531988136,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__DSM-16016; f__Caldibacillaceae; g__Bacillus_J",2.08255650547705,1.27813594620202,2.57028861009092,2.58128121218307,1.17425455907566,2.35482817448451,2.59679528108792,0.553105938799474,0.754449616400978,2.67912637117509,3.35345513663641,3.86421226869114,3.47819873257733,0.376255671713205,0.0308417519200113,1.68057304263,0.216798600770248,3.25942340083446,3.31110959903983,-0.443339872437495,0.242410062946105,4.01668739159708,1.45175203783766,0.894161483195116,2.369135982929,0.347180009282306,-1.78016707365679,4.63387560210276,0.341653701841837,0.238105585446746,1,0.294490520605555,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Beduini",3.11239233149062,3.43823492342432,2.91278178713701,2.93839660904633,4.12863849672325,4.02870598874282,2.29090608269965,3.05444552033043,3.70939338484071,2.74577476219774,1.87531385189839,1.37053701256031,2.8048174435449,4.58212547978421,3.516112959819,3.70717406774991,2.19977460667322,1.36173752674422,1.48349966159402,3.60485483429281,3.93368294295444,0.941737560454689,3.993574180352,-0.230345414805697,1.84966024737346,-0.120423491315705,-3.68691346925554,3.90848684268546,0.451562509947986,0.863199134341413,1,0.725779457094763,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Catenibacterium",-0.302891169550126,-0.220710399961298,-0.437756105914879,-3.26789440897192,0.381757240891208,-2.46882834212388,-0.650906193848018,-0.165943941573829,-2.32454741322987,0.606373309241505,-2.56156423000385,0.431500298093278,2.01004038530981,0.489240171910991,-0.304131192692456,-0.477365627681303,-1.92592257091525,-0.713587521770526,-1.28858258960496,-0.217101075893732,-0.37126915260149,0.322527123027948,0.381605771468216,-0.151706754927311,3.07817167190911,-0.0378712220524677,-6.30277394259763,3.4502096900614,0.478125004459011,0.621593150544989,1,0.708677086265128,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Coprobacillus",2.94448977197911,2.98311559695092,2.91598352750106,3.24805739991786,4.32739291175511,4.38951627220195,3.23418556768064,2.4527566929424,2.53050372037686,2.18774341258561,2.5226179029992,2.90270192258605,2.44940297028103,2.59801511166924,2.48475117760259,3.6474895018168,2.30222503606273,2.72648950799544,1.47575161291335,4.47743112645537,4.44063742595582,2.83889035564448,3.5586244252501,-0.0682568438120921,1.50115102494247,-0.042033649085048,-3.22106317157299,2.93249555802636,0.477379099761099,0.855958538036625,1,0.800716553183659,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Eggerthia",0.566852978041556,0.489931379265743,0.642648055654274,2.16598232752304,0.581760866624096,0.396884672910915,0.563925654758716,-0.361669543121415,-0.0738493695908922,1.40340356680124,-1.86614500562156,2.37313729517284,0.0736894881982124,1.64809191702011,-2.51375656097551,0.411223070831438,-2.27282782003123,-0.53189559730002,-1.82363519298318,1.79176531224303,-0.714289742397789,1.56083118136197,2.32105514951016,0.199467576863734,2.808857249879,0.0497761773812437,-2.83569505529622,5.57447743585352,0.467187506704589,0.583301776094714,1,0.710907900149386,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Erysipelatoclostridium",1.71717570697334,1.84700094272842,1.5700001145084,2.2401885705374,2.91744041442005,2.36762854055813,1.89198860727359,1.5686193953267,2.04255480688976,-0.554153075350305,0.14498911145053,-0.523798148786765,-2.97791271903044,1.43348715135285,1.7832428438172,2.0058197286917,0.587589753023712,1.64387592278256,-1.62146713423588,2.92175500471437,3.2850739060417,1.63738441168744,2.43680030263125,-0.411346256937591,2.43518555602652,-0.126920757250081,-5.23328230587727,3.51491575796518,0.404687520122571,0.492031636298877,1,0.492499144141462,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Faecalibacillus",0.956854052966857,1.08209445505393,0.729584337833931,1.40676462816119,1.71350334187143,-0.571280393498776,2.46745012544313,0.608822922644135,0.704658336565823,-2.96301024569621,0.0105246390552249,1.43317093211707,-0.715703445609162,2.25545541331639,2.0558233097119,0.87134456615029,0.277504124764516,0.820662323143226,-1.57055333868946,0.566710062373978,1.04841402712594,1.12037457802708,1.42884964244064,-0.282891332000403,2.27434696620008,-0.100111994876919,-5.50379650857064,4.01290206437507,0.435257423651159,0.573542317647465,1,0.576448295319232,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Fimiplasma",4.10444889532399,4.39798670477138,3.80444372908438,3.82723668995918,4.43225567426662,4.1854140357051,2.40807985617211,3.90719061375036,4.44785099951117,4.20333700044816,2.63435974953274,2.8587679690249,3.32890557574608,4.77885721079388,4.34072201726091,4.69422582841573,4.26753362056812,1.95772493317208,3.78525603159162,4.57022437993602,4.75344880867576,2.77095177191397,4.55832898660938,-0.482022894735249,1.31434596731736,-0.340591918045211,-5.85111352478833,3.61299420577791,0.316692710657177,0.36115175371398,1,0.189748066368616,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Intestinibaculum",1.70998656648548,1.54211053648662,1.89927136358048,1.51453705803028,2.28780954016512,2.16431518117027,1.46771181355711,0.763429744371836,1.25889490444158,2.19431533298219,2.24323957236448,2.1848013753057,2.05277893868929,1.52042106753654,1.8846523424022,1.8418291031276,1.18035151252573,1.48838758249261,0.757602857764887,2.04062823295558,1.03221840883289,2.01907270919922,0.898756632993962,0.282244667310374,1.27071680567317,0.210293012095354,-2.50253577578589,4.84305344799763,0.393750022638884,0.448820909441016,1,0.445185558926368,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Kandleria",-2.31841594626612,-2.40382737950283,-2.21225505532689,-2.42750425199971,-2.50386607215255,-2.58594302108051,0.644479463337383,-3.19648703265938,-2.42798891718606,-2.90747011751562,-1.85383430708298,-2.79519800274163,-3.12041696195237,-2.76925780754388,-2.17475799246277,-3.02614861792432,0.249806472839104,-2.59368415706387,-1.68268619888127,-2.87311894584487,-3.21598508513446,-2.99160713535584,-2.90454870789286,0.0111701710777865,4.08102540200476,0.00453110393505316,-3.98569794443305,4.03166165941766,0.499219968956955,0.708639831968755,1,0.742743131481522,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Sharpea",1.72331018476224,2.15895770166982,1.36345563811448,1.74530024891832,3.01590003757767,1.58815171373911,-0.0445028085318864,0.787621967120471,0.86420776905303,1.69335466590798,1.54813449210695,-0.280544946068551,1.77868218490399,3.03592223497459,2.46834082311732,2.26821163470671,2.28260659689711,1.72446719386624,0.770424871298651,2.98088283196068,2.74419381881169,0.443360387194058,1.12797459284924,-0.763002981154726,1.73258380508533,-0.383408220380248,-5.25211268906417,2.33692261917101,0.310937544881972,0.267801374396504,1,0.207294688670463,0.998441863863691
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Stoquefichus",8.3914823658521,8.82569351169806,7.84884994335274,7.69976674754173,9.26670213106316,9.06179088572844,7.49777312606313,8.0709030848787,8.80114707813295,7.88747302250363,6.68568910630328,7.66546126650616,7.78689896092919,9.0282774035913,8.87595356968137,8.85782666101833,9.93576274989931,5.92054563697054,6.80686328915809,8.91374566545227,8.75106101327271,6.2527830927883,8.84906724120686,-0.668143574683318,1.49844771506641,-0.291585346327771,-10.527230591831,7.55020185789763,0.426562515270299,0.722598792452814,1,0.54691889234991,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Absicoccus",5.36513064678691,5.28073466015995,5.44917209743741,5.02645408684634,4.91805445863063,6.57830632989514,5.63928978429037,5.37455484715296,6.28530138546288,5.49125988514616,5.3042200849339,4.35371392962698,5.63736856621411,5.32288352357452,7.24760980772982,5.27134781522274,5.18749085529059,4.89882755357047,5.14133298047238,5.80262314895446,5.80070011427863,4.13704358146753,5.09239849315074,0.125742512627139,0.989541118825236,0.130233729124961,-4.32103741227283,4.8844859013219,0.438377547792193,0.827064697168158,1,0.713634130961917,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum",1.58774015823898,1.79370581476192,1.4067608267918,2.50902877412213,1.85128287206888,1.33438709013949,-0.175022612842717,1.1287995366236,1.21067486148257,3.15688785598221,1.02084888191306,0.292724530005566,1.32327611856886,2.04767415855166,1.9342911237024,2.28476480444393,2.99749674516776,-2.4259951226798,0.678699098897738,2.08919784073025,2.22187818036481,0.57029049442189,1.38409241682389,-0.248091820595015,1.84809766307647,-0.0982194744967203,-3.75969098720531,4.41836575434006,0.446177858157851,0.836859939538808,1,0.642407841287969,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Amedibacillus",5.58306259708005,5.6690636736017,5.51447168417104,4.80636767355806,5.92841238337234,5.98178617940054,4.90479528833654,5.90483509210268,5.72554325348024,5.49916578601303,3.78027808944371,5.42458080670047,5.44604388702083,6.71197917304607,5.38310408022384,6.08145181153626,6.4638435053664,3.83353756244561,4.2872660460446,6.98104995080846,5.80351483998151,3.75619258069161,5.49198167961491,-0.273963706656491,1.41229523916998,-0.168420147215911,-4.97878274723811,3.71335275835443,0.418096740938267,0.759547618133001,1,0.560661003566867,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Amedibacterium",2.17038460804109,2.41391803425244,1.80534487874828,4.0441108061624,3.10898823800782,1.27804521867352,2.87887700746618,1.19400361788822,2.57215982944152,-0.448920482390843,1.96802013452559,-0.343691476559735,0.949255937877144,2.50107860258504,2.2926160432064,1.5740433043713,-2.14491469993163,1.95299083227119,-2.39845882735303,3.09570512996321,3.04972109731007,3.23106899687942,2.99755132354951,-0.322386134986768,2.54325027384363,-0.0976000853851271,-4.49906415279269,6.05540000144742,0.442187511921351,0.829397355210891,1,0.650079276857044,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Breznakia",1.99254359607084,1.80200291655161,2.12356927606692,2.56663167437179,2.49799313746638,2.11690973098182,2.30142755100479,2.14397392230632,1.70005430086048,0.640324869898816,1.85845491833885,2.31707278644505,1.94934368386383,2.30671677005232,2.94912548887821,0.476157777813944,1.35002670343228,1.50046867987038,0.503720085732233,1.69664275222894,2.41294499514269,2.20872201676149,1.67210750390869,0.279554607462686,1.32601422761713,0.177533511818001,-2.83447334448168,4.66677467497619,0.414976616821549,0.503048928802848,1,0.554460680573297,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia",3.38377378938504,3.63394249126554,3.07939268351973,3.32178066597365,4.46042788128545,4.0620092319818,2.06602839063297,2.46576237779041,3.22230289070531,4.42183296582531,1.95976977645629,2.70998291103835,2.90068027546926,3.49951004659949,4.0001085138054,3.73129300217175,3.75436137785627,0.882330689066871,-2.37823474694762,4.2439929076827,3.98353244569686,0.481971328243954,3.75449144077704,-0.0297472305568895,1.92834738003537,-0.0116380177954736,-4.10054154371758,8.63226056768589,0.494539782698815,0.527791221724941,1,0.864921758292018,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__C-19",9.86225611317954,9.96175134540081,9.65996838208717,9.17818069562107,10.4505459541048,9.82535261596534,9.21609997009228,10.4644201376033,10.6809397669083,9.61740102784714,8.85274067149904,9.3999424983242,9.7307940570329,10.5086011072962,10.0896324854076,9.92355647939307,10.8743872110416,8.5621043559437,8.33319423406273,9.94110770174764,9.93680700604561,9.00314086237933,10.5361047952411,-0.141948184313017,1.13392206884338,-0.131552980474609,-3.49897076560335,4.45594825472938,0.443750011590777,0.923034813950955,1,0.656697296028275,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium_AQ",9.75520319188458,10.033269580505,9.36002955193829,9.46142126917224,9.94205985086276,10.5019471170007,8.73373802866401,9.15904697030733,9.74311662508875,10.1723359960864,8.1597662093531,9.16251097144443,9.29362455713911,10.4314099452047,10.0079089814105,10.1223067713571,10.2505267550816,7.64393847802796,7.2841316733528,10.0665100614758,9.76839618870451,8.70013948820917,10.8006082485669,-0.350249330088036,1.29992279888501,-0.226057129454351,-4.80149867956188,5.88988135938913,0.395312522275204,0.862271175232099,1,0.42369454510273,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__DONG20-135",2.19212286352345,2.56793257701293,1.96780723897444,2.17219809996171,2.29499152278784,2.0921704758557,2.45927893068861,2.28454404187917,2.14986255812884,1.4112475434265,1.47083925412626,1.35890056340647,1.22815323161642,2.95300266112769,2.13604401511858,2.34149906233357,1.76656391464192,2.17672426910985,0.587857497363091,3.5185674204672,2.9380536635818,2.50750669949976,3.41402123897529,-0.600547802753088,1.25938331466005,-0.434287787393748,-4.75896391176544,2.67898236116044,0.312012524902867,0.304973245276827,0.998123620790428,0.184022355836888,0.992782552844472
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dielma",2.44057112254129,3.03779499778031,1.87525617291051,1.71405661173705,2.32987631176833,2.35815654101963,0.590944101661956,1.24308948842993,2.26574412218032,1.67107138173405,4.90517921400364,1.78815634773034,1.29023744502848,1.56647923177968,2.77425402454898,2.6631642335331,1.82877742778135,3.99515391365078,4.37128379211689,3.0089255021033,3.30453738865872,3.12902922019371,3.22934310805917,-1.08969366895696,1.51332571005257,-0.626029149432178,-6.38677475280454,2.62827945425608,0.234009435614883,0.0980256735415966,1,0.0472111697319708,0.990281056783451
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dubosiella",5.89209693363795,6.27684620350816,5.23399017829914,5.12296490057847,5.12670276297717,4.60285632776325,7.1268172931007,4.90956581242807,4.36695461035924,7.59517357549826,5.12663159818329,7.21968374143835,7.79465363077247,8.1867266510539,6.37629945783133,6.62446835920984,4.8371040258271,4.45106299532721,3.49668473932729,6.19217566245564,5.41947988390443,7.70809275580927,9.29229205505735,-0.357442091926207,2.50923091863141,-0.137811774531037,-4.63021213400672,3.68947294161837,0.447737920233054,0.62598351953779,1,0.6182291610286,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix",-2.27637430063471,-1.60182151982452,-2.95781760019509,-3.07462232524651,-3.41464865218568,-2.63630914733037,-3.42199952696565,-2.75402849016327,-2.6765662063118,-2.778786648548,-1.97161253292952,-2.80835035350677,-3.86997850240023,-2.92616366253876,-1.97277578356605,-0.736977144460418,-1.84040757439482,-0.443501290763948,-1.71026317250785,-2.87758492760165,-3.33391955166099,-0.593741250446238,-2.63276043388032,-1.10695590399786,4.3173483280002,-0.233017311422469,-4.87928394109943,2.77498818897517,0.365054631703392,0.460162712118126,1,0.39516350280911,0.988427436614597
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalibaculum",-2.4534624914181,-2.48039808778136,-2.43364888568543,-1.96876582614479,-2.79904519815658,-3.4839862722654,0.812983577926776,-2.38117896503521,-2.74415620948387,-3.12048207143178,-2.42713571030042,-2.92060954524308,-2.82519292276834,-2.79741939210363,-1.68749920827841,-2.90138811364651,-1.84687864573271,-2.67203880370713,-1.73094476706628,-2.86094200341791,-2.45342661541094,-3.15033632985592,-2.65360489742257,0.147964451079696,4.36769511116874,0.0294103350633883,-3.59223713376763,3.41778351787826,0.48281250350094,0.721368230970284,1,0.748062901204832,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalicoccus",2.02384385443533,2.08326577337052,2.00231538092489,2.75978541596299,2.66991110265804,3.2014885292145,1.94959929437188,-0.484996696544147,0.56147321277184,2.34854318897836,1.86102960480144,-0.522287515511538,1.9483491098575,1.8945267360501,0.711692711646556,2.42607809520066,2.83637070056643,-3.16498953763062,-1.42170633055832,0.437189218943741,3.53653768458782,4.53881214908112,3.17243192690632,-0.262109906315263,2.79807266129684,-0.0770359939136142,-4.11819316192701,5.94316974624369,0.4492979823089,0.782764753942711,1,0.745802825753968,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalitalea",4.20410299419844,4.19838611929315,4.21361205232763,4.31140840864573,4.70772498291186,4.46189692843089,2.78524616984242,4.84137825701177,5.1008653355791,4.27600821740259,3.28517297502461,2.70540654801368,2.98533310295922,4.28561087567555,4.26779091228456,4.25811323580656,3.84685958180366,2.3821273113081,2.77218570313546,5.06864627143084,4.94993630579416,3.51883201917964,5.4776505938818,-0.133745161719223,1.51805701698004,-0.0872011861511584,-3.65886067690156,3.66235710331253,0.465625007026818,0.758359163171954,1,0.738494622637425,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Floccifex",1.91167494721243,2.1443348434298,1.77363085353402,1.79609656901722,3.08267012525019,2.86472489437061,1.2323881472542,1.08108122006095,2.07113912634015,2.11609417380955,1.50415746149307,-0.294849024076427,1.51170452757942,3.18100622037952,1.69543011092881,2.43641689280058,1.33155380416856,-0.50727923462607,0.616491337694764,3.00941693968145,3.21610232269225,0.437018974370748,2.62470349274171,-0.236508919953971,1.90352868466498,-0.109274530440042,-4.54318885145187,4.35684800940308,0.447737920233054,0.758869032544429,1,0.645135425236528,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella",2.35260202515595,2.4920104698295,2.2193362910244,2.34327244124268,3.68136652758878,3.27859185772945,1.96464409692769,3.07890360467387,2.74530982872678,1.73409979477052,1.02680866342865,-2.79198998280913,1.21502305387245,2.95594122663847,2.51816261658328,3.8198326580866,1.3419520003441,1.45876618698873,-1.52250442840968,2.85893796654782,3.82506382760052,1.45003761872742,2.5749690316018,-0.264650805877432,2.13667499995628,-0.0828474420467262,-5.72743697481064,4.45531024859282,0.450858044385367,0.693503395612284,1,0.670706905323778,1
"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania",7.64202962959004,7.84183020675542,7.55915246719315,7.64393922761998,8.01586589041926,8.15288598088803,7.21138916022162,7.5882129443215,7.67516493605985,7.63438365189826,5.41698943243138,6.84763702389038,6.92849988953755,8.18041110512387,8.18875672337029,7.94295143187598,7.50226566737221,5.53704299878684,5.97392799578694,8.05043528285097,7.95363994128883,5.7874240714552,7.78860068457693,-0.204318385087531,1.34285837337653,-0.137271625288649,-5.0282324936831,6.68920995079372,0.405616244498843,0.942760287183229,1,0.467283792542597,1
