"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K00566: mnmA; trmU",5.58916725414049,5.71119944108442,5.51761801204134,5.3918099436857,6.58152879213739,6.34315377281197,2.31598145218656,5.48696064935152,5.89977378818504,6.1864306090517,5.86246289648123,5.51040350806906,4.70294039251539,6.27079089561174,6.06325884903713,5.92874382525367,2.32496129256546,5.58871876597969,6.05809117390907,5.46032478239863,5.08340711665083,3.16953357099482,2.0764643928733,-0.263649534423343,2.10425737239171,-0.129634329129032,-7.91551737117669,4.28002480107428,0.396255872221582,0.346782733131211,1,0.480871392539349,1
"K00567: ogt; MGMT",4.30318629535262,4.37201798381788,4.13186085686811,4.09268066766383,4.85589676158805,4.99703978082704,2.25700137508971,4.13107076311501,4.62213909842037,4.5289680939527,4.97714605694037,3.63681371428293,3.65470744945242,4.51807976350081,4.49206760298187,4.59951924832002,1.09252599948629,3.81351915991755,4.47383496004527,3.8926344880709,5.05688791475365,3.53456142037182,2.23525560683805,-0.290109207631859,1.28517112992664,-0.167863578332363,-6.65642056814465,3.33033144504482,0.38845556202942,0.398538922996987,1,0.488711547256923,1
"K00568: ubiG",-4.29117606785803,-4.45569536953395,-4.15924239986837,-4.10773014902032,-5.55568323932083,-4.49165828650493,0.821614990677465,-4.68684520311169,-4.4647456853746,-4.79567750912998,-5.37572625137206,-4.71083218163888,-4.73004791725077,-4.75480643475809,-4.85713925723254,-4.9720084656392,-2.10654987536909,-5.55805894450004,-4.42067744745356,-5.83170885275405,-4.5293666239621,-4.33875909592805,-0.31058054628956,0.287401671407991,4.82404459908627,0.0435796192401933,-3.89975251605803,3.63065520711738,0.479687504139417,0.766989129866843,1,0.742875315957263,1
"K00570: pmtA",-1.08383761390617,-1.59823774874475,-0.833740693376903,-1.90487424778883,-0.214665097023829,0.405434250738667,-4.87791399247988,-4.87477005156321,-1.07152071711647,0.514578906942102,-0.880136592410784,-4.65263776428914,-4.52015972392369,0.720833232270143,-1.77154803886382,-1.87660514037193,-2.7839273329634,0.226143933780291,1.58935580688097,-0.50713808466231,-1.48328421163844,-0.48398854826009,-1.39303945325973,1.14218824213594,3.0846267448544,0.322099262490464,-1.96845702501859,6.48823175874787,0.34945401173625,0.182609927923691,1,0.298806601680054,1
"K00571: E2.1.1.72",7.79971267162358,8.08871092161037,7.11738487698119,8.01642664561777,7.24292775737265,8.16329772039673,3.4935596246336,7.97728198632189,9.34369717261823,8.38952180783297,6.96881043215398,8.3164512840039,8.87508263662679,7.48183656612271,8.50302866008608,8.50070431201042,5.66236183851755,6.43484839807831,8.01533597734365,6.76956042014795,6.35671487306961,7.61357258456954,5.39413015110007,-0.801930613487462,1.68405291100926,-0.401522202761776,-5.65854326289986,4.06827642363653,0.32343754103916,0.345788317158053,1,0.170680603742233,1
"K00573: E2.1.1.77; pcm",-4.54283750588057,-4.29828107360154,-4.77500395279378,-3.96169755293338,-5.82054768558148,-4.77754987793493,1.14936686746278,-4.45319330558982,-4.14569921739377,-4.44843993943154,-5.54190026938589,-4.74177802025587,-4.49533351002869,-5.24353688404941,-5.05681561025287,-5.23924889450973,-1.03825133095378,-5.11585078527931,-4.69229520591687,-5.08129333856546,-4.81244071191351,-4.6932958252663,-6.43456196031608,-0.576997903738501,4.87789469162187,-0.108797697599369,-4.60968618604714,3.97909730754555,0.44843751060317,0.651551700324518,1,0.660933964932127,1
"K00574: cfa",-2.8595411165187,-3.43159486225148,-2.22645018951838,-3.7831244574835,-2.08229045400078,-0.139857667865158,1.03876749140084,-4.59851902943269,-3.91200017647091,-5.24048079520648,-5.30181101650054,-4.3950314502044,-4.98119274750766,-5.07075787645086,0.257573764672863,-5.4437583889909,-1.01849073275593,-3.11564697598511,-1.59743423040762,-5.52194214134787,-1.29396952020576,-4.882065334353,-0.592559215838723,0.739628771560573,4.5634956040926,0.163758803642602,-3.29883367080722,4.63645226926864,0.421875016292319,0.617344881359032,1,0.590855134609972,1
"K00575: cheR",4.68738049602865,4.80066169169018,4.6463170398419,4.54778388750665,5.82698949001418,5.79425242304038,2.04651164974969,0.00326614772927414,4.98676621058784,5.2876234423846,5.31338309545403,4.54403906195104,2.5207196526281,5.69820471300578,5.76180272564999,5.61822198651894,1.01857238549797,4.74925078986147,5.35815577514629,4.57021468489208,0.927200064470322,2.57153458140464,0.814416285397889,-0.134617195481793,3.2681122387788,-0.0399936903250641,-7.32247383704095,5.94390355324769,0.460937507996083,0.693141422494364,1,0.848567587114898,1
"K00588: E2.1.1.104",5.43163166992135,5.13239099644463,5.63598594489476,5.13644478725513,5.94644191008426,5.58615196629332,1.86979468274909,4.86280204358785,4.93942340702679,5.10165506706543,5.64824028144069,3.99549112539898,6.48761985695449,5.85714409879958,5.29327313517027,5.9064156381022,4.68606932303451,5.58347658003745,6.32261682481682,4.7572684075646,6.38328854561217,5.70666397029465,4.39178677457302,0.429445405165835,1.2336426007192,0.245588736409498,-2.52125065043667,8.32697218547548,0.38845556202942,0.270691052742843,1,0.39068529912425,1
"K00595: cobL-cbiET",4.58116108827131,4.71197878219559,4.42162913131226,4.22121077159193,4.69671663715457,4.94049350856186,0.120189875463697,4.29355319418057,5.86561096204097,5.92018260578541,4.74225823562563,6.67945746847164,2.99176496909224,4.43792863946266,5.25818854706972,4.8468351874782,1.48007914883386,4.39289302398374,4.76047154455046,3.28882834363585,2.94937794008115,4.8967710266675,3.8745062053818,-0.540019281156679,1.85327271889665,-0.264147914324427,-4.85457550578493,4.34643770299843,0.378125026361767,0.54369025323158,1,0.385570698651194,1
"K00598: tam",0.422449466661247,1.26938979668444,-0.518515141923274,0.219897553409796,1.37339430727544,0.0528536011633758,0.717796375313437,2.91895832239152,-4.42921070731913,1.13849189219896,3.21045745369834,2.00300833250798,1.87225170464697,-5.25011079680133,-0.567271769152324,-0.612566571879393,0.0348284921782467,-1.51147228250444,1.77191314944224,-1.3801997035904,3.5323946685516,0.090565934978752,-1.09107335557611,-1.70358619228422,2.74680895531685,-0.496269941464855,-7.24186184466936,4.20356373377225,0.258970422497831,0.232209502838635,1,0.0907827418324709,1
"K00600: glyA; SHMT",6.57424855027364,6.40399068424322,6.73189153751052,6.15909919089562,6.93641159903092,6.81040572327399,3.26654324655242,6.1239348548765,6.36593490775104,6.39542102649314,6.86865506095311,6.3549144590614,6.98444594547868,6.81249971487275,6.8716809311712,6.8267990710336,5.60126158382098,6.68533495382031,7.0905851613797,5.79504227028866,7.41333343337577,6.44855321290797,5.17022171159603,0.112570710603711,0.878898722549713,0.0920166251294708,-4.96161491611486,7.79449092138976,0.446177858157851,0.563567456492067,1,0.653862814333499,1
"K00602: purH",6.80871506285594,6.65764223386951,7.15832405764235,6.53123179884938,7.26423885482059,6.67452236093453,3.75498995287288,6.91688245828692,6.48771050720425,6.63387551745193,7.43404177255751,6.21428659689453,8.28920214635439,7.16742071130991,6.71365840315011,7.31492532332801,6.43908818675063,7.15365639099596,7.59009135589171,6.20129757745296,8.31230099341861,7.35686686473383,6.14920285799912,0.211026264191966,1.09849607707381,0.144500089991089,-2.80747309165154,6.058505335858,0.401562520834689,0.342549294208151,1,0.476343376534456,1
"K00603: fctD",3.61761403947858,3.56082674683182,3.6506472901377,3.63995588987794,2.47801140162083,2.16235591666556,0.0308941776590546,5.21329494056039,4.58307757222256,3.59991472616785,3.64836796229581,2.75046662642005,4.2659333049259,3.53180680273631,3.62399900775817,3.77534733101626,2.07472897654502,2.8384095291178,3.58584133815907,3.9990619180211,5.36738873376067,5.67756124138348,3.57285998476872,0.306667586928146,1.80054430744623,0.15866994715966,-2.61620532952464,7.55196786669994,0.406250019768453,0.34413255150606,1,0.504962964666912,1
"K00604: MTFMT; fmt",5.75771847411682,5.50940743974046,5.99466734933536,5.08751093122648,6.17995738236797,6.22417984642129,2.42114175864182,5.72660201414756,5.19235934790008,5.78700419448003,6.30189591058801,5.21922398392903,5.16166485034294,6.02963967434902,6.25122006388732,6.22779154673129,4.38691309943389,5.59665477833384,6.13733364278334,5.15368418129642,6.77884153848547,5.94871219651273,4.8623013204917,0.226035605149025,1.07496965594786,0.156491383157004,-2.82481269468881,8.17943299225669,0.415625017669282,0.355505000564081,1,0.506673666890385,1
"K00605: gcvT; AMT",5.21325230557299,4.46814841857332,5.38264066701854,4.18943322649914,5.61273964609956,3.67541045634569,2.6955964831163,5.50388134728082,3.63905717412467,4.63842600174024,5.5835745976662,4.23745814301978,6.83982402845824,5.45965601414585,4.10410112362396,5.33776115480826,5.15650380385774,5.53413638247448,5.862430820338,4.19163233414983,7.18100297386987,6.09346740468193,4.74601347620051,0.689974244862517,1.50034045947658,0.453570104128649,-2.42671761806693,7.07946953302011,0.33385339201401,0.168555000741657,1,0.197797957170538,1
"K00606: panB",5.22635164131853,4.62939649322993,5.41871528063939,4.47533366433438,5.44725499393361,4.31178572376007,2.24257635873675,5.52841161995681,4.3941968578138,4.7042905472461,5.60124916252351,3.7414257443693,7.15922622008454,5.46344884427478,4.13088261126631,5.37101496575447,5.16463242464776,5.70340221721166,5.97141397758596,4.00324963292538,7.18236020808539,5.64235852921562,4.53529049889159,0.51734399203766,1.57418145993245,0.288682967146995,-2.61097539780095,6.03866413054446,0.384375024852996,0.292164752838942,1,0.292046418654875,1
"K00609: pyrB; PYR2",6.35177616307978,6.0556921049306,6.63348628755085,5.93892475745006,6.91314356876383,6.39583390827922,3.14261302817904,5.96736890909768,5.85549003326062,6.08757788676956,6.86840862628212,5.71820906593313,7.85106702144961,6.71897123003763,6.300875789316,6.74493494117515,6.01224698575638,6.81139442294776,7.15544523590148,5.70069639389901,7.96106513122751,6.55386795029562,5.31467745085269,0.351733513535835,1.18742748142135,0.237584603764313,-2.69663477772452,6.0584633237619,0.409375019063967,0.337642984147611,1,0.422663117165342,1
"K00610: pyrI",3.47315692173766,3.41863048972812,3.52772031388754,3.46408432275039,3.96436283857488,4.24605664085828,1.23028801454419,3.19701305010094,3.31848233155591,3.63582534672432,3.82562948074319,2.55933387390525,1.99147746495859,3.8663267218315,4.30758236283842,3.94720107113741,0.649040781572503,3.5491057780874,3.83451823248734,3.23813580390052,2.68300842941075,3.52225348286751,2.29369349899311,0.0867626678661306,1.40048553577003,0.0605715773549969,-4.3110772169586,4.18546811309931,0.466458665179807,0.899503363752933,1,0.774107386904891,1
"K00611: OTC; argF; argI",6.06116555214465,6.14140977157498,5.23355259904999,6.15809319330651,6.1839526522891,6.76563346039911,3.33862712590996,6.00321208502529,6.64430719566582,6.09752346108175,6.00389922107373,6.40778299060035,6.10109352658069,6.04748765315089,6.6760550674432,6.98828240216689,3.51622797828112,5.10126429289763,6.22173260092211,5.19137023139072,5.25872944212288,4.66792259293958,3.01616743974053,-0.781191920855402,1.59563108588787,-0.390103946754245,-12.9801070675048,3.82059890643096,0.334375037849555,0.187494870926919,1,0.23043162333023,1
"K00613: GATM",-3.97922641770665,-4.05848924469717,-3.90778648430376,-4.21861899710761,-5.14774786950522,0.316785543111656,-6.12193026594894,-4.03264853815328,-4.02182016070269,-4.89566262631167,-0.598128828811456,-4.75826045747747,-4.18892241911704,-5.11827990596048,-5.03514380157221,-5.17543698068022,-7.55356051233181,-1.9588049587673,-2.50263169542171,-5.96185809997614,-0.482980709295513,-1.41302818251044,-6.52429406939408,-0.177701784816184,4.90843874267268,-0.0307051637349216,-3.51056920080115,3.58134721335474,0.486739472270124,0.746126803951564,1,0.793875012854792,1
"K00615: E2.2.1.1; tktA; tktB",7.19899863815417,7.00219821558111,7.38825142984793,6.96505332708889,7.29870360184494,7.29591322728409,5.01980780715513,6.90835558837428,6.92278676580431,6.98872041129036,7.41357803211783,6.88111312380359,7.47105565787376,7.47675792789911,7.49588264992535,7.511304251589,6.3437542427443,7.13633026611653,7.57014243765283,6.49103916226976,8.01618210187296,7.29736047979117,6.02195900942341,0.213346318779285,0.798949021682025,0.252229289784568,-5.18076397123739,8.13834609259353,0.357254321691785,0.481907958427066,1,0.272296637186343,1
"K00616: E2.2.1.2; talA; talB",3.71769190419009,3.64629595273934,3.77200734738887,3.01918795290302,3.70952758552435,4.51630729641296,3.0760975563608,3.96371823439004,3.71696459454739,3.72402469889667,4.57074575857194,1.93728426441109,0.632145182465251,4.18169110393873,3.65735490171814,3.72767088490409,1.37579143182165,3.79972921205732,4.10154571936591,4.13229172277456,2.32343502924263,3.95980402930502,2.98964898642773,0.101543035804228,1.46535433719555,0.0564041180350401,-4.56327272461906,4.70218372003134,0.465625007026818,0.774802215792224,1,0.777775146679946,1
"K00620: argJ",5.54689217580005,5.70569736822606,5.09935415436793,5.43919857781403,6.10357176788261,6.53103852550534,1.98571453629362,3.73191672188936,5.76999949503336,6.04946663322842,6.06048230592466,5.63803499101864,4.12320536486116,6.19404346303398,6.70258019461757,6.35128567565737,1.67243438251848,5.09903643531489,6.07267309608935,4.9125847489856,5.09822672403702,3.2970996057521,1.5652060113533,-0.328292201063676,2.31487100975348,-0.115490360812573,-8.77749030390193,4.49771305341208,0.455538230618297,0.555340412704104,1,0.750624556847951,1
"K00625: E2.3.1.8; pta",5.07828524820525,5.07321114822853,5.17238318974268,4.8360112299263,5.69508736765152,5.83888782453333,1.35755303428965,5.07828524820525,5.66450997232873,5.41300683191587,5.03079596538382,4.94016654342972,4.4636721397138,5.35001762750852,5.87068301432947,5.701413906138,2.76432810508205,4.87594111144049,5.56261342955368,4.82519959805941,4.87919873022681,5.67228739142772,4.10273405287488,0.0100383614991983,1.04165832390128,0.00664345279038152,-5.10250866600189,6.11001690196378,0.495312500953757,0.808969154174097,1,0.916836597999524,1
"K00626: ACAT; atoB",5.9626132918272,6.07519271324846,5.5438914870726,6.17945004904722,6.68102508818775,6.86501762353296,4.31853819244207,5.24738285395802,6.73156501657009,6.74008769863529,5.98641836316627,5.69617406767965,5.92741794622586,6.11085240586825,6.83910851093843,6.71980748670383,3.60345383195473,5.82291924398488,6.70224827337789,5.29425156613481,3.53945764741089,3.64613930315064,3.25472423114838,-0.704611504958091,1.76842863962292,-0.337598111263035,-9.13779277658298,2.07426160145501,0.3296875391981,0.121970457907858,1,0.247376269241594,1
"K00627: DLAT; aceF; pdhC",-3.7778229253204,-3.99503962280112,-3.57797484130686,-4.21249206950033,-5.04557134573876,-4.85895027457396,2.02581285973525,-4.57502380161189,-4.1234668236519,-5.40006604813902,-1.72371561508244,-4.79667353033783,-4.99975288705741,-5.30467531699909,-5.2196460800914,-5.14403264119395,-1.24324375897297,-4.94331501756095,-4.93947257226888,0.0185124699915935,-4.42021410503427,-4.77369636795152,0.485383864329574,0.677841147111067,5.29033818428292,0.117976916266564,-3.57640263312929,3.29829486981714,0.447737920233054,0.734855280363177,1,0.685794118323627,1
"K00631: plsB",-3.77187417307417,-4.37568574719511,-2.94771359199234,-3.66033833415558,-5.29083931162722,-5.00494804871956,3.68321374680194,-4.50835282992363,-4.62462598478778,-4.61573934129063,-5.09114342289727,-4.95747903425799,-4.50513269948237,-5.32841925084201,-5.05097767570935,-5.7183855407209,0.883017479461655,0.432013967452603,-5.168177092647,1.08755666931824,-4.87618113478766,-4.79425617473635,1.58457340836928,1.69577065801922,6.12086748435027,0.246977922836152,-3.2841294488726,6.71716066239189,0.394695810180191,0.498708017451763,1,0.470716275790773,1
"K00632: fadA; fadI",-3.83401279990448,-4.31438667621137,-3.25142159260064,-4.0122561204589,-5.36442808692301,-4.58518696105727,1.96672017749723,-4.54027605807345,-4.52281792437048,-5.08334729535827,-4.59286115537694,-4.43156627673105,-4.75103387572205,-5.15339323338096,-4.78839208392845,-5.03774400176546,0.214993249882947,-2.96986258511438,-5.15076834722025,0.401386721003686,-5.03283165296479,-4.65444664801584,0.608435353951019,1.09451970137654,5.23095892712534,0.191932041712115,-3.20940484481471,4.79727549841967,0.426562515270299,0.575817052238554,1,0.53080490281777,1
"K00633: lacA",1.10571554291259,1.63707449348526,0.512724542274183,1.53532876860939,1.60796279434668,2.2219768546936,1.00529559279108,-1.9766680517982,2.20110222327866,2.41380110012229,0.859757172129774,3.72898641334794,1.36968436719605,-0.300031112107833,3.06527269964922,3.46104282361395,-0.684410369866233,0.543730892657635,1.33279273423293,0.749711717491988,-1.46283439010621,0.802171182549575,-0.589925874729616,-1.09077382528374,2.24362222220673,-0.447208220426685,-6.14838366564121,3.76492513341762,0.303125047403692,0.309528937056851,1,0.173864025390244,1
"K00634: ptb",4.69445575354239,4.86244732335096,4.44758676826348,5.03547124961321,5.49549604126735,5.44458383744275,1.38055169362269,-0.743629347589009,4.7551994033361,5.40738721996821,4.96351669187767,2.88581294364311,2.37590964834301,4.86496306615662,5.14111135629212,5.34158038945195,0.597412004147143,4.67510473050055,5.43957405559453,4.28268991604749,2.40642471158958,-4.46949555474906,-5.92522128846167,-0.366024098097899,4.13237083891797,-0.0814065025973464,-13.4363713514356,4.16707638956339,0.390625023370703,0.350704367668403,1,0.475318967990214,1
"K00639: kbl; GCAT",5.01888719911809,4.33237525712329,5.21061949727094,4.27929006870107,5.00472089799837,3.50821922952701,2.93457030786458,5.83543127143998,3.13990659596318,4.35132336405131,5.64554343742693,4.06050514083759,5.86955604319847,5.00918266361076,3.40498086775721,5.08306537221891,5.25423147510333,5.64785411392932,5.3958056893436,4.10295696642279,6.85728783694535,6.45398417037769,4.99726755273375,0.838170760450313,1.56876762657251,0.468619058252722,-2.39508638387071,7.31115573005731,0.320312541979086,0.125736705890992,1,0.180891791064972,1
"K00640: cysE",5.31030412275392,5.33528015086672,5.2557670124035,4.82779862043417,5.39306995609959,5.83993656395538,3.04831154755574,5.71407013371153,5.51538659363098,5.22216195923334,5.58762002056596,5.19327282042605,5.18348442185123,5.65714209298431,5.70718153242829,5.34570330534436,3.26737193379295,4.80386034155804,5.11879673515416,4.66172819576691,5.82049237802825,5.79741412781782,4.36847995492229,-0.0396963912272206,0.920862819285495,-0.043306983128225,-4.89132873140329,5.60472436082249,0.475000005099006,0.791860986546083,1,0.846533654522722,1
"K00641: metX",0.475738334583614,1.51354065754149,-1.06955419759929,-4.30410901499978,1.0958924692444,-4.20625471424921,-3.93575437342321,3.820116133868,0.820920200992196,1.93822809245484,3.51909947993776,2.42687508628519,1.9412517321589,1.17970854276114,0.150005899703217,-0.29143453032993,-4.76715037846309,-5.21627422849883,-5.23316267142549,-5.4232330640915,4.40742390813244,1.72467192566908,-1.77656844998484,-1.86438249322269,5.57829922368486,-0.329139155633145,-5.87455662782394,3.07099191267478,0.332293330056948,0.326025583048378,1,0.243242946101886,1
"K00645: fabD; MCAT; MCT1",6.14834109424622,6.13245581832861,6.2651089560674,6.11068807022406,6.49474254675721,6.37202772786281,2.89926489907578,5.78645871968439,6.1472048513945,5.84391388359016,6.45474327477375,5.39851053697835,7.27773819928468,6.52529005725775,6.44258172527286,6.54850462066238,5.2589222223608,6.0829903226492,6.92025632917269,5.2318612530044,7.20243661203429,5.74025385725765,4.25283268201232,0.0737404570284914,1.21419496196166,0.0520534353376532,-3.78092023930688,6.60202330858432,0.464898603098226,0.761423935263025,1,0.79306228552794,1
"K00647: fabB",-3.17224002628724,-3.97002663583692,-2.04374236152572,-3.58688767879956,-5.8720061245588,-5.25059370667607,3.12713187502652,-4.78256696727997,-4.57833748670114,-4.86469570342265,-5.25207046923874,-4.3429467478098,-0.0361238833486119,-4.63826943623283,-5.10241441203027,-5.1177079577154,1.01728992383631,-1.4505400051112,-5.00087661235368,1.40829630739115,0.177042693775318,-4.73218004423769,0.774408846235374,1.6057028652319,5.66263712321229,0.275356157108265,-3.52546816805646,4.39965492816306,0.374415003784766,0.464895884157385,1,0.383601632017364,1
"K00648: fabH",6.59656295939557,6.44096932528926,6.86358514978889,6.24528397830534,7.09440147370254,6.51462511161083,3.04927824381313,6.68065761779273,6.17706537145765,6.35081872711328,7.00934627590297,5.6635135501425,7.62694822406836,6.97214470885072,6.48188154187449,6.76819687673913,6.26164855233419,7.09738308436862,7.06894972238389,6.08138880637244,8.11728534712237,7.12978475531507,5.72793777687362,0.275568792471699,1.06153424698349,0.180377280037801,-2.49743938154763,8.39976238974476,0.391575686101791,0.26234378206889,1,0.36256222734309,1
"K00651: metA",4.72517843212583,4.69942919228273,4.85284410130943,4.23182147708603,5.24680699337342,5.68285412120885,1.89411491575473,3.95561907360831,5.16589466355192,4.73620716312469,4.87062175155522,4.65651847565046,3.01016762105167,5.5475447799343,5.08054755925572,5.26440091001026,2.68863359501639,4.66066855373165,5.34384253451625,4.23973092808932,4.11721945693686,5.11843669430914,3.63018388153016,0.166275062728294,1.40313717045494,0.0985491098782596,-3.66421288713822,4.63102972282257,0.442187511921351,0.639562483487218,1,0.661605543257053,1
"K00652: bioF",5.26786041958199,4.8432566724997,5.3834894220934,5.16028522134058,5.69129788766244,3.98582433979207,2.25162179054069,6.0279340396168,4.31940115269568,4.49953357121565,6.11901695658989,4.28039980433491,6.90462591738619,5.32766676444087,4.0496251154963,5.45027950726969,5.19462549613421,5.9001727018046,5.79093634526383,4.33038631742328,7.36002968768046,6.44918054722678,5.01860490418042,0.504474165357418,1.69433406059573,0.271411810317427,-2.52401314887115,5.08270776791827,0.396875021912972,0.298291674648763,1,0.411110380041785,1
"K00655: plsC",5.67278267856267,5.65678172958014,5.69921746025529,4.89228679312331,6.19036349711236,5.80716656316813,2.45724219739969,5.92959643023779,5.07445773106316,5.69733027171587,6.28640540665214,5.61408447311243,5.40421753059503,5.91674256383262,5.98609555960859,6.0631140995636,4.03444735923394,5.29741456812947,5.73071224226841,4.69550624798471,6.93965201045799,5.65294112883387,4.09685240706664,-0.0376867595232291,1.27581265951792,-0.0270726151984106,-4.05942329569322,5.8444946095864,0.483619348099621,0.818365926070428,1,0.940135232414644,1
"K00656: E2.3.1.54; pflD",6.10072135043641,6.09814803230693,6.1832993648413,5.70023643055398,6.52114771058119,6.68809100969321,4.21136251973053,5.88595028901318,6.14807620936494,6.78872491150515,6.78841761033937,6.03636017438809,4.70816714865426,6.70540322413003,6.36185566218382,6.70483944578896,3.68700261469662,5.90462051311735,5.96231466628442,5.79244187296318,6.78556424777752,6.62378972103493,5.12583233849006,0.0113745424415166,1.23545679963552,0.00580284357495799,-4.43631955465768,3.83671092066239,0.495312500953757,0.950140972590385,1,0.896875811881617,1
"K00657: speG; SAT",0.992828391526059,1.16403225268746,0.567469173859728,0.589494282665733,3.07808774002782,2.35747570751498,0.0356628886838424,0.438452852628256,-1.95856746173609,1.7586756854228,0.937766058515136,2.11800240557928,1.19234458853326,1.43748413526798,3.0287096502826,2.50478718010989,-0.831617672964233,1.72034399875143,1.05092380830818,-0.417999306524765,-1.57549355011565,-0.130730932832865,-0.841355988864945,-0.584141455483002,2.27606280618594,-0.2333520372658,-5.14105359375052,3.73276270401619,0.404056182449325,0.554210757113369,1,0.503933820146572,1
"K00658: DLST; sucB",0.916261694351991,1.64769485638461,0.269590374212214,-4.23076885277232,1.44654126199929,-4.31568336190779,2.79815432074407,4.03237744595233,-0.113594957154534,1.0039506240144,3.99902694103858,2.51012370797904,1.79373387654485,1.6000854166542,-5.31224853308966,-0.393610151847664,0.765313500218483,-1.06735123172511,-4.92964540477444,-0.0461570773229454,4.31931309101101,0.49826751568461,1.39325914297001,-1.3505457427468,4.45104956364528,-0.24117357835148,-7.16596258648456,4.52050782149732,0.351014073722635,0.481982979750287,1,0.254602184773431,1
"K00661: maa",5.94212323547876,5.95180696155908,5.92699843058038,5.31572517174179,6.28350395391574,6.21407997797529,2.50448247368085,5.94644601684198,5.56268773425681,6.01913537028047,6.05213057401362,6.01471686963679,5.77285927419433,5.85060735511429,6.20879551456261,6.37352387108214,5.13799761358851,5.74272699003008,5.98962805669862,5.26647650439338,6.82457772978083,6.39970163992975,5.0291499967598,0.118530947155156,0.792424250902005,0.105113710455839,-3.19118831235445,6.9965778216552,0.4414976719363,0.439137417040896,1,0.678751129868584,1
"K00662: aacC",1.25996253501225,2.32937809870383,0.192179358919077,2.16178727916716,3.06728666074268,3.35846020423022,-6.01618594896114,-4.17020847951945,2.46672639124831,3.32295619031725,0.957393901877074,3.83499691993436,-0.810024602343166,-0.814912938234688,3.07969910228872,2.62483967980642,-1.29669642389317,0.779447658614968,2.85016102627556,-3.42052001944103,-4.7169598091814,1.43365120548327,-2.07080444224235,-1.06959307184389,4.71556899106585,-0.231193598676501,-5.54357029438106,3.69946425139157,0.34945401173625,0.540591678863647,1,0.29472512056442,1
"K00666: K00666",2.25062488799174,1.63694511827766,3.01502714207423,1.93123870734208,1.2851664264243,1.92628321585115,-0.61165783682471,4.10749285282604,1.24404142359311,0.576304497324202,1.50025913853233,2.31198562514029,1.85695673962507,3.22677771783134,2.69214130421727,2.7278595219524,2.05171775751329,2.50294326624721,1.68270060720341,3.48162329625503,4.81761098306231,5.7586815210642,4.21418043232153,1.55502279478278,1.92128018687912,0.869868739189559,-0.934389447905612,7.941554643228,0.137285646698961,0.00870221241903347,1,0.00467204042087939,0.998657503654508
"K00673: astA",-4.08038695933306,-4.47127239530991,-3.72077650412356,-4.04331078656596,-5.11574987697748,-5.00361270260686,1.55828791621219,-4.58570611824752,-4.05536897304691,-5.24418321859361,-5.32880415948075,-4.88815064475067,-4.62626286456387,-4.69805496567976,-4.94268498797157,-4.96146887025729,-0.25280006193243,-0.354658062536199,-4.57470160549954,-3.30534642258168,-4.57875793589744,-4.39139943238951,-3.84873818445848,0.905574013487026,4.6557003814769,0.158173775650321,-3.83143377317783,4.29351235971295,0.411856492709273,0.632145907841325,1,0.587790873503432,1
"K00674: dapD",-3.25403225427929,-2.57638296789369,-3.91287097372778,-3.33895940345008,-1.21531325597835,-4.26008512225316,1.17141755376779,0.614379167451848,-4.18446972839077,-5.00534303386664,-0.838305148010377,-4.43711666850506,-4.85026725540933,-5.12528053121991,-5.10913690404788,-5.10519349660277,-0.2889730212076,-5.3194049449344,-4.69572439876124,-1.25055227757182,-4.79133073798954,-0.410402903199842,-6.29041997505085,-1.14664394405884,4.96759737841656,-0.199771482437134,-5.05367992665193,3.75136589714848,0.391575686101791,0.500711596288618,1,0.492940520199615,1
"K00675: nhoA",-4.57467683561097,-4.13271690891864,-5.0143896536807,-3.86650771919242,-4.83500111036018,-4.42407105445161,0.596341407070879,-4.37313706513482,-3.95416668454594,-5.03962615980299,-4.66990495750214,-4.45036327556315,-4.58218785467879,-5.76938156889964,-5.11528830032648,-5.49083954145627,-1.15323538611917,-5.60627980592705,-4.86441579349054,-5.37456967504589,-4.64804374130401,-4.53070842099012,-6.49028618522598,-0.807189622533683,4.81860676702469,-0.160003909209266,-4.36539218610388,3.47118174781961,0.42433698918426,0.587875387504586,1,0.596935620494057,1
"K00677: lpxA",4.93638812549597,4.39580638395295,5.22069252425811,3.89092797536141,5.04326365570161,3.27924058157984,1.83436061488717,5.83075811494497,2.32837931226003,4.64489455311759,5.46630092111606,4.0975136730776,5.89809926372627,5.02018228135456,3.19305740680126,4.64811090715659,5.30560568025992,5.48053970240605,4.87520197984311,4.32870392150253,6.75110375461194,6.58530448962155,5.39334103708716,0.86339020319421,1.84051704062361,0.436896537540196,-2.13280790621534,6.8385958700058,0.322932958378304,0.117318378201006,1,0.193590888117301,1
