"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ LETROZOLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K02878",5.42108190191802,5.42469199220828,5.41680337447742,4.91361581946925,5.79747698426052,5.3947679243576,1.09879288823206,5.51984139713373,5.49738569187493,5.52302517644131,5.33601387149977,5.19656510017312,5.96029515576565,5.49627670293277,5.80221908195794,5.46504941404511,5.41555584765569,5.26366533987804,5.2620097789817,5.16789581578703,5.1857282469378,5.5922204400358,5.76897361930015,0.0331925550932439,0.480251154771584,0.0224601558760744,-3.01569139177698,15.145346528001,0.475819037677096,0.379181767296653,1,0.796591602573124,1
"K02879",4.87664309775173,4.6269855913276,5.01390916114329,4.40356344307209,5.39650002665255,4.79624625919608,0.939904753642659,4.37202189368043,4.34300266761685,4.85770518568799,5.40331293002297,3.96841617445141,5.58645827628287,4.17753631876723,4.83730139455854,5.25665089582824,4.48517535731725,5.2808810537342,4.91223685211361,4.85238116687583,5.03874443925233,5.77238580395491,5.19555547872252,0.336249216916303,0.891024213742632,0.274969897406082,-2.64402079884117,9.530452929739,0.352574135711421,0.225284685757003,1,0.305751403202061,1
"K02881",4.62020331442536,4.59248069672634,4.63671492618832,3.89684371487977,4.56261663108269,4.75097029336491,0.753192665666305,4.93764935109003,4.29363367711937,4.6262837035681,4.78124004036531,4.21318330584831,5.42463895336648,4.29196670387402,5.39318620103805,4.61711430609232,4.48077576530915,4.63977264030901,4.28227234448359,4.54192767819311,4.66904362994237,5.33485240702624,5.06209790235935,0.196054636229111,0.73408819851112,0.163303105020893,-2.73586192324101,10.4876113226255,0.394695810180191,0.266230820491206,1,0.437620175393492,1
"K02884",4.13839614904239,4.17157391661376,4.11069709770749,4.10034305935408,4.8549382568363,4.29264351543513,0.516045651526493,4.03526920026416,3.31292876138574,4.24334788302091,4.45434601661852,3.65643356232503,5.41089150184611,3.57407693731423,4.80560031703086,4.06413177668186,3.63023054856014,4.47258263623617,4.11164159769966,3.91634001436322,3.94891187244148,5.04683574135565,4.28057475076039,0.072784404683226,0.919483283840705,0.0470231179652911,-3.31643806188837,7.26419139363647,0.468018727261793,0.511454475569363,1,0.85235433828942,1
"K02886",6.67915354325296,6.75907474055588,6.6715192792029,6.40263912545597,6.9782335934093,6.99039166802082,2.78623979108782,6.54611528908358,7.0927832315441,6.5638326762273,6.86282023585889,6.52620521507423,7.76667051015312,6.78922213072407,7.63961854202928,6.61364404829066,7.39923741682806,6.30441572215837,5.93456990479853,6.4883180553815,6.81345258698569,6.7387810624874,6.27932614161651,-0.118852204811335,0.798176577612844,-0.0844130586596003,-4.69351424004303,9.14482583828582,0.434375013585459,0.598387788913812,1,0.667325756673667,1
"K02887",5.07270121751702,5.1556899145143,4.98340853187522,4.88828916350717,5.1736760929405,5.35779705497996,1.08171234665898,5.18357420490925,5.35557887206936,5.00473353162208,5.2330984770436,4.63355263309655,5.92641426003608,5.09493616681762,6.08311728822468,4.80198851581269,5.16779949891976,4.81489019086153,4.88830811976499,4.80280151165414,5.04367938017174,5.27821329384062,4.90629950920722,-0.114824008859071,0.600164211868154,-0.0811049778392381,-4.68705573339328,12.7255156128629,0.425897051248237,0.519528949094237,1,0.599963262356838,1
"K02888",4.26943864575121,4.19285536519689,4.33700378094053,3.86973175192335,4.84979812873664,4.03591473818009,0.401580654352477,4.51095352177388,3.94439080777169,4.28890624286637,4.43380614220103,3.92641066153251,5.18632960964625,4.11498027605308,4.77285741081555,4.56072978011272,3.66496901134711,4.41535568644547,4.17361924384345,3.8977304113521,3.8357669220772,4.80400272826484,4.49351472979517,0.0248088788485088,0.804597656611919,0.019567600060637,-3.29959239902313,7.72133809472241,0.485937502863285,0.476972349143754,1,0.773629053318972,1
"K02890",5.20151358822984,5.12069984755839,5.24946876236009,4.61411212382175,5.5549066470596,5.10303647992636,1.11740971475512,4.8084689200953,5.26873929279945,5.19038653881634,5.29896039061489,4.57534728668493,6.18043520328171,5.23930724681648,5.6431536017177,5.20282312386962,5.45365900656857,5.16695828062025,4.62469845409589,5.01068630660552,5.18871067597221,5.43158525925704,5.39950845901315,0.188014879257429,0.69243650663988,0.158136550222585,-4.09107356275914,12.754209674091,0.374415003784766,0.318935107731869,1,0.352801972601702,1
"K02892",4.83194836887352,4.91460006943606,4.73850534461059,4.5992725685157,5.18824464114851,5.37431831512793,0.82181434900977,4.63530430148276,5.25271802059739,4.89023852621402,4.91634329185652,4.59214700285164,5.68749102627248,5.20816628711274,5.73247110711382,4.45873765827243,5.00084708031793,4.37788721467974,4.27846729547531,4.60179141908672,4.90880004310923,4.89487060386791,4.52088731950884,-0.166091019027309,0.731303355687333,-0.129262542953737,-4.64772732755126,8.56009767476642,0.412500018364311,0.677469083673071,1,0.507182530607937,1
"K02895",3.96787269031632,3.80017370450406,4.20032455720792,2.68707841940857,3.93651852173864,3.92267477369252,0.248541217384787,4.08699244876135,3.56687365214295,3.4730556852899,3.99918178544775,3.7288417077771,4.60181691422933,4.08157176890814,4.61422098694998,4.41966647935631,3.73129585568511,4.41083601767651,3.66376116075722,3.42501463750016,4.15646040341447,4.63546548410342,4.17665819718584,0.418918303646869,0.815054054215604,0.393945019945879,-1.91214055045655,10.6645326540575,0.262500062397957,0.118106631539812,1,0.0915087838825262,1
"K02897",4.29221672063122,4.25254085935513,4.48795875664512,4.11428888043866,5.01762691478846,2.92343915175248,0.799109927838562,5.06250149489069,3.39311092975209,4.37681710972145,5.22851500345389,3.58320019327028,6.46709333879196,4.12397411471919,5.70003353400703,4.7587705985913,3.19618504120285,5.58008095916646,4.94134133243861,2.4331152979235,3.06872549832203,6.06175079310198,3.8250410774518,0.168448020844663,2.0131008644615,0.08331009696036,-3.31254220642974,4.21539068683942,0.478125004459011,0.671313360833984,1,0.791412136141722,1
"K02899",4.46982448396837,4.53919058130056,4.30696242844268,4.41326852095847,4.64595375381546,4.51580995053659,0.628277109243066,4.39515849772016,4.72497749207492,4.70295451438683,4.54150791502701,4.13274612562218,5.44146288193626,4.58077773604976,5.72548607536722,3.99089678760028,4.77457108418543,4.00565105553382,3.72254602384142,4.52602144004182,4.56092848545315,4.16886061402448,4.08272643811459,-0.158333971463284,0.798719432733703,-0.118048703021111,-4.80260467844219,9.43185553794116,0.409375019063967,0.67106510806607,1,0.526310799784581,1
"K02902",3.18767034097819,3.04901290393693,3.40884143259323,1.61324193634354,3.20425490843347,2.67922229931881,-0.136010902090864,3.86322900347036,3.26763860227345,3.17532190417523,3.83154367473439,2.88375231401986,2.91981674357815,3.08426124537994,2.79073546654232,3.63999559805093,1.44300741429137,4.02692898433825,3.90241036970566,3.31777697220694,3.4448462183471,4.12680551277731,2.76364933705737,0.370754629232593,1.22349893839487,0.244971240276947,-2.72987852274516,6.78749508297979,0.334375037849555,0.28146120615193,1,0.262809631351621,1
"K02904",3.30094332792211,3.28492998069793,3.32810807374117,3.00701378469892,3.38354170492662,3.48683362374026,-0.784492743411085,3.55243315212655,3.37192859214002,3.52872300721878,2.6024971043033,3.43432867671462,2.77313130246029,3.69148670380587,3.82445772750365,2.60548947799996,4.15447007407623,1.23065846280967,2.16957560918132,3.26882389847914,3.43890040036552,1.58664912350238,3.91444301850921,0.135402443027689,1.2702293453093,0.081882678024899,-5.24926273988273,5.75859022289844,0.46177847893635,0.773131868600151,1,0.675700822977332,1
"K02906",6.23324540737425,6.27899356306179,6.202069665157,5.90935533062256,6.47730963052793,6.40742370737984,2.35892095495281,6.23687587493138,6.33611290968927,6.03540223996724,6.45246779853087,5.47545346596571,7.24719473721909,6.17604414575415,6.93603836174581,6.02325519807317,6.62017174232105,5.82797095443328,5.73541190833694,5.59364270966299,6.3494343064882,6.46913501617751,6.2159032404553,-0.00945717362327159,0.777221621708021,-0.0108559438131937,-3.78446672024953,9.49876962437721,0.493750001271763,0.511908948517112,1,0.933252421436922,1
"K02907",3.90583825954195,3.99651497020497,3.81204059196808,4.20931482882561,3.78530696106182,4.51766608256525,-0.186026074568233,4.22428985484069,4.75477187145733,3.54315493031312,3.7495617109611,3.77745714878196,4.72165807744588,4.43788866948075,5.28973780698736,3.34535333913424,4.8266469159675,3.21548173992993,2.589898260755,3.98502185929011,3.85649963345077,3.83266341597481,3.21414241226133,-0.16127312966473,1.09226495879408,-0.0973951548476486,-3.8269317312966,6.47435451476512,0.443057734009453,0.788601768805371,1,0.656570524096647,1
"K02909",3.91943778540299,3.9559284938855,3.88482527515672,3.71615779186282,4.06784872040596,3.95805527985293,0.943612180924921,4.55218681777165,4.61700912396514,3.74704443762949,3.8449843726995,4.17545946879067,3.88564853625824,3.8525256224727,4.91935935926219,4.06186360113188,4.04702058163592,3.70243280597955,3.73466409130226,3.84385232149853,3.68724202237185,4.09529706493891,3.6829230026291,-0.0629241261994924,0.616101499967718,-0.0491822867369775,-3.68741051679609,8.33264882689078,0.452418106462437,0.564876749949376,1,0.738289707100175,1
"K02911",3.26704344457136,3.20726659954393,3.31150765995481,2.63931890339083,3.37809443665593,3.23252879323892,-0.820257001816096,3.09408478133903,3.40353321939652,3.16461233553924,3.46481056573027,2.28360043854276,3.74316860894149,3.31349688405994,3.23544520379748,3.34751317323898,3.32189720045222,3.19048819599063,2.44022983459212,3.30886085484951,3.25258839647785,3.62809467135924,3.62591004312392,0.133556211938727,0.713287571009101,0.122411902361987,-2.68258017192011,9.59298733062148,0.396875021912972,0.289391087354476,1,0.465088921334084,1
"K02913",2.7753819994792,2.66570319025691,2.86739424012355,2.26048077470398,2.87791694640879,2.64154836407736,-0.589431680305326,2.50992550013928,2.94353323651428,2.62397553500614,2.97113744044936,2.17489187096916,3.01898534530969,2.68081563997404,3.21120786951108,3.14304781691126,3.32934849052792,2.80368980968488,0.99397728391941,2.74159365562258,3.20143918198354,2.76298958788956,2.5117039870873,0.258149589288195,0.77528889741899,0.202491891046314,-4.52228544168027,9.44490542730556,0.351562533118549,0.373939190527418,1,0.286738911726818,1
"K02914",2.39342560707707,2.43642217219822,2.32381915746145,2.40336031300444,2.65244590118651,2.5154463593481,-1.10288614823776,3.21643859102837,2.44457439437006,1.66263721256152,2.19492812577007,2.30137706258249,3.17734560147228,2.53484291470737,3.52447504243325,2.03819857214377,2.60943341534941,2.72345472330457,2.1595037300595,1.55265921378162,1.7372123476509,2.81100545025233,1.86607668405486,-0.0745067731729483,1.01432920250523,-0.0502109735691112,-3.05624123195622,5.93523849336759,0.477379099761099,0.670255369322001,1,0.811656488828509,1
"K02916",3.29530930035098,3.30455102054419,3.28574399744352,2.86742045023038,3.66208111384259,3.45797310473671,-0.533531887941866,2.70326495815665,3.81212947517173,3.22701325877789,3.44507356081583,2.9463159296671,4.09150657162542,2.70196570766102,3.79410237552179,3.42538513732386,2.73510807103398,3.37030151778987,2.72752396035157,3.10819782445608,3.09869819135741,3.98518225266769,3.62019125811289,-0.00546771481807529,0.847706120908741,-0.00516919492903567,-2.94666024716023,8.41106135941167,0.497659906870875,0.536304697489986,1,0.864520722601702,1
"K02919",1.59513300666921,1.74097844481477,1.36273478962385,2.07003071975169,1.74694482210063,1.24205355259304,-1.94254606409432,1.55643324752467,1.68897119087688,2.53748199964466,2.11841569945053,0.429797528003789,2.36514532552295,1.45833017132473,2.11819113657597,1.07394474573626,1.08772946617009,0.776344330127765,2.21369765936713,0.0694707211186287,1.86163484637987,0.940303577143634,2.80872032695079,-0.220242678474428,1.37302330238291,-0.134037411448807,-3.49722363232495,5.00977360808402,0.430577237445748,0.869658116933469,1,0.68919463373314,1
"K02926",5.82759925157352,5.86336895020578,5.80000267847698,5.62865684228702,6.0919700846659,5.88366308850816,2.13902489331184,5.89289645349919,5.90999501927827,5.51483566401124,6.28678682906063,5.31794400304699,7.2974646535811,5.71947428376032,6.62143880652601,5.90146872190251,6.49967981504526,5.76372022869823,5.44973641527819,5.11516721351032,5.7093482903592,6.18971755593413,5.79712523463335,0.0577015555416178,0.825108861198634,0.0421502782678379,-4.50059917383684,8.6149737625752,0.4703125060613,0.539503596766183,1,0.863164457446578,1
"K02931",5.52334086232324,5.55524133222658,5.47579953855305,4.61195407049131,5.66634070058603,5.6530459846901,1.42239179387438,5.81013162202933,5.6528086200267,5.35179617603287,5.52221089802965,5.06995874390811,6.26562678484462,5.32815015038175,6.13059404393553,5.52878795931964,5.12693301061514,5.63235069075775,5.1872539994521,4.93347250216817,5.33551264636306,6.19043386638581,5.64990674275205,0.0123410413238609,0.755981513001301,0.016131895531466,-3.12203941891227,12.3484240969824,0.490625001908018,0.38976303089526,1,0.888531191138583,1
"K02933",5.27849003814949,5.29169849588662,5.26513245407907,4.75260634282223,5.60371180165131,5.4314133995897,1.25909646785831,5.31387902622831,5.29544912810259,4.96509912582449,5.57572200690628,4.57782249843122,6.20678767829526,4.9743137297488,5.64154436133597,5.30474407497707,4.69454616056912,5.54157597990665,5.11761936397174,4.91557173004385,5.20957386562101,5.99288811524188,5.79086549669004,0.130389579174276,0.796730082947853,0.088693812726773,-2.74360731188289,10.4320002051703,0.43281251392068,0.372402203340154,1,0.624755674375934,1
"K02935",4.56114521367521,4.38463715857269,4.64923725885763,4.43762546709146,5.15041046700783,4.66334315435976,0.959616353600687,4.23350159216353,4.14492177053083,4.26191663822325,5.02217442379931,3.98759854638621,5.54439213419294,3.95235747018297,4.97390372250004,4.80338748172623,5.11973054672379,4.63452013181023,3.96611532180165,3.82573102961867,4.50007302161239,5.01742684106952,4.65288613735928,0.0914834568298994,0.922662260727649,0.0746715159672323,-2.93252872492273,6.95311253456701,0.460218416856095,0.500605249445504,1,0.783735288028535,1
"K02939",4.56834943058292,4.35545564822428,4.655965441937,3.87013824593873,5.17635998221076,4.5212205723113,1.41083179852005,4.07267644363207,4.07116793574997,4.72114676820235,5.12737964174178,3.9453400715079,4.73324864208194,4.02884475058462,4.77223861358125,4.80773499714952,4.93906168491741,4.94605353227868,4.4106721373765,4.42844722192172,4.47562176983333,5.3514573753233,4.55830802957228,0.286929662014436,0.764718881024444,0.271418841379801,-2.50180947197547,8.40816699507015,0.346333887770854,0.19917604735102,1,0.259904617441382,1
"K02945",7.03271038787489,6.83598427983639,7.20060088405191,6.47483442769777,7.35752816072753,6.63804649133663,3.0247420634375,7.38471342302214,6.57687758110099,7.02177879559069,7.40486627172258,6.51996227755532,8.02780895386011,6.60396611474968,7.55405517237987,7.04232800733755,6.16326143424976,7.34860999111038,7.31495364148765,6.29527929138724,6.5488408442843,7.84690878703272,7.46236871212747,0.0806724644915127,0.960073675369349,0.0722920085364039,-3.68515994322643,6.4131879696925,0.447737920233054,0.438663534885745,1,0.711864905605231,1
"K02946",4.65342330834581,4.52334384142832,4.77018591837741,4.16551724381142,4.80419385347954,4.24910998470121,0.779951763151669,3.82088581676861,5.20704379524909,4.78638294110714,4.61217798756908,4.37761420243252,5.44893396931938,4.94879485167569,5.35502318617036,4.28608922601531,5.23889334517955,4.48803391517851,3.90987002882579,4.23012236472178,4.77114166926433,4.7810276376548,5.04024444970405,0.221028513685376,0.879383143913265,0.165637513062937,-2.46955714359103,7.07026355731128,0.393135748140252,0.307372749323425,1,0.441081751066271,1
"K02948",5.1925386358467,5.19465945571631,5.18962132572218,4.63132741742215,5.31483243834926,5.2818393170038,1.08221042006477,4.71446152882453,5.50491229822993,5.21495183887831,5.26396427856808,4.44153232233856,5.96355721781783,5.25933675277118,5.77710519964402,5.00933982112427,5.32573340641081,4.96903030991813,4.11041091904331,4.86071000582517,5.16296003994379,5.39236782679965,5.40351700774825,0.0775922565022178,0.776444292302078,0.0704066205873915,-3.33268672725807,10.1361615867275,0.443750011590777,0.416272319872033,1,0.687752359869233,1
"K02950",5.84094566577488,5.84143131908885,5.83962670057919,5.42245935010026,5.89285675117179,6.22324512369224,1.93950699484731,5.88819936349597,6.34610881243603,5.82884774640468,5.51863339696791,5.65434092253239,6.40165784163756,6.25964653404271,6.91644406309836,5.39033446659659,6.25035079608659,5.12454092118272,4.44145161322435,5.77621245160989,6.10044649948069,5.37086530294261,5.89633646407993,-0.0240420410410804,0.89038226052383,-0.0227861274148805,-3.92676722360839,8.24387290112842,0.490625001908018,0.626605690893716,1,0.888369575954232,1
"K02952",4.72125441172349,4.8562393608425,4.63794271697123,4.62565665443891,5.20793150868381,5.16006395484078,0.669661163021918,4.59476173533614,4.92282461611403,4.89466462882555,4.85992867410339,3.43704508766973,5.41457366591994,4.26351978545904,5.07155071460857,4.65075937669921,4.68131595449671,4.71889834842542,4.38470147216233,4.43524426388513,4.73402050400071,5.2112914108893,4.18567896290382,-0.191153392537517,0.654043226825363,-0.144564375596711,-4.63444477989863,11.7911750812561,0.384375024852996,0.595698389666098,1,0.444417485088441,1
"K02954",3.57678525970799,3.52338244428679,3.6423258218557,3.50696921224388,4.04869441857438,3.42133192006949,0.224030676933731,3.69668339217637,2.90124106524438,3.47839533346177,4.14228329824148,2.93472000135821,4.83780464559355,3.14882180305871,4.34483428442197,3.68918304382263,3.34911497880125,4.2765807624925,3.4298888965796,3.31848409204415,3.44499003118528,4.76053640486966,4.12436918083048,0.272057620910391,1.01898800298395,0.185053202044285,-2.90655792335888,5.79379283479062,0.389062523738901,0.315012850477759,1,0.458398593956353,1
"K02956",4.6731498448464,4.75183808672913,4.58277846837696,4.32653655935062,4.80125365198549,4.94994694254082,0.889910027622776,4.82046189003679,5.34220095603694,4.36828770805244,4.77735225893356,4.48675312672701,5.74430928209677,4.87434677265236,6.11478022176485,4.2021831933327,5.21072815344593,4.39204099969092,4.32629947797841,4.56530806074375,4.58488914047203,4.90695588718654,4.41878745415625,-0.031365560260487,0.882190826044462,-0.0245981603790177,-3.25775791398645,8.48986447919845,0.485179410184784,0.513789727317583,1,0.858108041822728,1
"K02959",4.43080653993707,4.18643376636209,4.56861596813247,3.4113801988274,4.8157283914012,3.72731320175486,0.221496179370005,5.3462056682565,3.5440166608731,4.34730747149242,5.15502667130067,3.98743347506373,5.18026959057123,4.05571451053068,4.88870676867718,4.65270220511971,3.44609982355317,5.41799000854061,5.09819230044161,3.52254132051254,4.18891563800111,5.81587604468322,4.5023064220712,0.337239054506069,1.40663985878961,0.189718019554469,-2.20388911892421,5.77798889741658,0.414062518016231,0.299597301689154,1,0.431746634750698,1
"K02961",4.7181309229613,4.83846345247288,4.58458539676406,4.29622417947188,4.77892968971878,5.12340880004023,0.79479460548596,5.13041197680635,5.71922134239883,4.53611815445342,4.34796820068463,4.8959871762937,5.55288313836882,5.33928243206988,6.00495972402143,4.41720872264413,5.4852427415578,4.10756870870031,3.25948693650884,4.60194209353321,4.90050591147856,4.5125594820089,4.45493959756093,-0.122951044859901,1.10881539200487,-0.0672718012637813,-3.53292707758486,6.06789762445765,0.457098292697049,0.718589829409073,1,0.808760270302453,1
"K02963",4.64110427642205,4.6777433533506,4.59940349935085,4.52547118032795,4.92185485397594,4.66227562363536,0.999059435411278,5.17404787103095,5.09807316754198,4.62107541668799,4.54187204036341,4.36949276227066,5.04058070234909,4.66727127159509,5.78818287630031,4.39216962291624,5.02809046768207,4.43460595043038,3.9307492355717,4.55909169106539,4.71993334581446,5.05033270937309,4.39583915815695,-0.0610844819020961,0.666537725719277,-0.0519905622517595,-3.94935625148711,8.96135506950243,0.457812508644603,0.483562852021981,1,0.818812125857888,1
"K02965",5.31576867987733,5.36019924715918,5.1759733120499,5.27902935563826,5.29243843862226,5.72036277745659,1.01539347879908,5.28773978451395,5.7916713264743,5.3817477896414,5.03311237659985,5.41754201359438,6.0698402704014,5.69890288401231,6.30013798421903,4.6288706895924,5.84314978123039,4.16174713613663,4.03959012425425,5.21475661349492,5.60960075658904,4.7477721724394,5.12530541448773,-0.183690700934835,0.960341328723482,-0.140258231190064,-5.19305483854048,8.74184524802521,0.417187517323441,0.834548576766514,1,0.61972801289268,1
"K02967",6.10981731034501,6.23871785183107,6.01346263134759,5.9095096562358,6.62995132683506,6.04312539736534,2.49503773327839,6.19744969052482,6.42046776152246,6.3696946336685,6.28648562116536,5.82601751162499,7.25289373386102,5.91823316990726,6.84240374381472,5.95604102350777,5.9075160796006,6.13480177734003,5.48511059306965,6.02510026746091,6.22126779804999,6.46175560188048,5.9189677426245,-0.180602648685998,0.659468677268032,-0.153048162534907,-5.12753457700346,11.3931086362496,0.37909518985085,0.746726757113067,1,0.476842007160796,1
"K02968",3.86873370072224,3.7229831091999,3.98400339498691,3.25418057602816,4.00611150564213,3.95134001796076,0.280440139876609,3.27170272689705,3.71661438631189,3.8186649868099,3.93350445948089,3.29587684855716,4.16452398054786,3.59337083676683,4.13895272493053,4.14676508968224,4.26311272562139,3.92755925212168,3.05486409745755,3.7426990428709,4.15237766565359,4.39749580805429,3.77963808516206,0.292009114014804,0.688316400820233,0.295293104469986,-2.15287959347357,10.1244887858395,0.30577227728234,0.186359809436273,1,0.156272749599472,1
"K02970",3.36237219056114,3.38507828415305,3.33803670015414,3.24343924902696,3.45476747694407,3.44075926149944,0.473629496043662,2.60764894793432,3.42895365443977,3.11162798011309,4.12923069863607,3.44248393833731,4.21378304987664,3.5187752699818,3.68429138591967,2.9478359182319,3.48272505243359,3.33840081477443,2.75492309845294,2.71751125635965,2.35314848545186,3.67348662800493,3.52878149667146,-0.0822843835801548,0.890815323885627,-0.0947865800876173,-3.67529695844605,5.41709101934803,0.450858044385367,0.873758427806593,1,0.744571641110438,1
"K02972",-4.64150610988871,-4.57980963373319,-4.73550292716486,-4.8131545239514,-5.05605647478707,-4.80938011774699,-3.1865594137152,-4.91991324748022,-4.43800066134033,-4.58507824589488,-5.2522858072235,-4.90434844784322,-5.09338903541456,-4.32980014634639,-4.49722066858664,-5.40669594083876,-4.10425379054082,-6.10266357561987,-4.26910452569931,-4.05452931417178,-4.71873878871651,-5.04174867850669,-4.91534428513506,-0.0688509301009095,4.10927529006524,-0.0186241287246703,-4.72642523076799,4.95921747934536,0.486739472270124,0.736918458747441,1,0.769395513542185,1
"K02982",6.65926655191052,6.6832621961632,6.61145738593727,6.15019606394609,6.73186714016155,6.68795743229422,2.42911757166515,7.00595231811755,7.19410652300655,6.58195274228047,6.63917211150283,6.66433067073588,7.43932203325739,6.90410398409583,7.31962448955555,6.25802709544578,7.06451542172962,6.19334581181931,6.17290014754312,6.27130004116322,6.6229004651105,6.72485753067583,6.61366844088134,-0.106646806041537,0.668856103237952,-0.0925880141182667,-3.87975740958086,11.8916559173839,0.421875016292319,0.58953398581653,1,0.671838211614237,1
"K02983",-4.75343924895633,-4.81810315611004,-4.64703905524296,-3.68902044671137,-5.32420232541799,-2.20900467263444,-10.1211454566878,-4.65502040866379,-4.04633906569889,-5.07351507714088,-5.13466709529058,-4.80267652339792,-4.78022852012303,-3.78801733401143,-4.77845263578103,-4.97245799924917,-3.38568381964564,-5.98297251906999,-4.43044740440724,-4.50568434380647,-4.86200314793024,-4.89137019040246,-5.12449691608257,0.245559984890797,4.67544282351003,0.0479131184107893,-3.41549116072753,3.84581293302649,0.472698913509976,0.7068318273275,1,0.715642523111563,1
"K02986",5.76762194870903,5.75951873989444,5.77648372286216,5.13218909449716,5.81509560418246,6.29713044453548,1.6951033652993,5.70875540520925,6.13387307218259,5.44385212705852,5.91130259342913,5.4947643562312,6.60106442339889,6.08637238381534,6.73051277533073,5.53492201137491,6.31564852634628,5.59430751550245,5.30107158654809,5.81820177857493,5.72425768744489,5.91967168207147,5.5618457426105,0.111689821521622,0.764659198506647,0.0710083176581233,-2.8626091920005,10.0481174933945,0.4414976719363,0.358415258765618,1,0.654478491226266,1
"K02988",5.51475451437496,5.56733825462904,5.49895571195653,5.30475801745802,5.72149364378758,5.76721742537341,1.41803813711357,5.5651423505952,5.81007220467303,5.24674869687923,5.56681739745039,4.66025148800954,6.05427604526847,5.27666808657184,6.22438701919841,5.50068768673787,5.73738791830089,5.50698352137376,4.97411911943628,5.35107681566731,5.44906434313652,5.64357015483131,5.50512764244097,-0.0121981911197384,0.618719266189041,-0.00755285949513461,-3.70165866579683,13.6721287954164,0.493750001271763,0.385235061370484,1,0.910583418129858,1
"K02990",4.37434887965164,4.27236639477031,4.46783501846433,4.00280151594449,4.82818330592587,4.50918188486149,1.03944941770721,4.16350720893216,4.22855366628046,4.68537331570387,4.22210860130645,3.37696430176154,4.58564128139268,3.71043646265083,4.66035538320709,4.52454711771788,4.39951790790699,4.86463075655896,4.02811530438941,3.94109787348905,4.35602408817462,5.31425287598025,5.25511682131034,0.289673357974442,0.877688022040004,0.230791915954041,-2.24855771577754,7.74807699373157,0.355694259696036,0.196927928770078,1,0.29171101006192,1
"K02992",5.43838353390601,5.36488839713756,5.48729979235909,4.66426428245262,5.40638884066279,5.83398287235149,1.82865108632581,5.00793976392303,5.61613346371407,5.2492464395189,5.41109946441512,5.31513256825871,5.80028366588947,5.44938518242264,6.06113826875657,5.42173790553054,5.60356173363128,5.40923421899394,4.74519812625317,5.36493642602437,5.46336486383438,5.74000165543801,5.8482430057838,0.1992699000012,0.616228127964802,0.214465830784427,-2.96310048715391,11.5174201208468,0.34531253480224,0.231131045790176,1,0.255581009547728,1
"K02994",5.02533886254924,5.07390021215842,4.98778756416742,5.0948129388358,5.20018041056906,5.0990652838653,0.922469886923073,4.75043840743549,5.59124225923087,4.87177541073119,5.18918120231179,4.49904880605156,5.88014926758525,5.06786595053488,5.61236021360857,5.07050009529501,4.83747375216269,4.93997328733419,4.43696387727315,4.74188748380734,4.79251261755784,5.49987993638886,5.19134229919733,-0.0332003972443013,0.694004981070266,-0.0316605625759653,-3.60860260152266,10.8925348981679,0.476562504778868,0.512674276867556,1,0.848170357119661,1
"K02996",4.78910780470334,4.54781448939626,4.86945029739827,4.23270734823395,5.18128699971878,5.02235023255886,1.19280037665328,4.61999012370883,4.44164817860417,4.35048213722109,5.01697894921214,4.08411398380671,5.8127009017549,4.35428487976703,5.21821593664974,4.91154440544415,5.05559898189032,4.83488687868027,4.67884957445298,4.42398282391611,5.00633254936497,5.39870889807252,4.71257474751066,0.259608465207215,0.773121027162128,0.202746734946137,-3.08111154898848,9.27904959922911,0.36406252986395,0.28340936833824,1,0.316179261431293,1
"K03040",5.97626103941993,5.82462233299393,6.07871726540922,5.36589548772661,6.36507306594432,6.13675805076649,1.99636854638241,5.68041634643637,5.89139753005717,5.72702959653131,6.31901188450605,5.33238931651906,6.57657945624065,5.84040294881208,5.96129853818365,6.25953450300148,5.60844604089766,6.36405138776447,6.41783008008618,5.46143186021239,5.93802585868418,6.87320574059601,6.13864998925643,0.246952518014054,0.783938629904473,0.203328481188693,-1.99915770476647,9.8888487975145,0.36406252986395,0.237071199198783,1,0.32287855333521,1
"K03043",8.53073024044429,8.62084664876615,8.51527267131037,8.26272928722234,8.90386420274928,8.79366957562332,4.70905690772184,8.35671056370889,8.7329310786701,8.50009510251779,8.85149056522825,8.31141159770309,9.42303564924793,8.2863708475313,9.25339637137238,8.46863945626704,8.813128051638,8.38606273814273,7.92931869799482,8.44171745147281,8.63850669053064,8.85170069409966,8.55375496305092,-0.0372920191552577,0.579691718455426,-0.041834575317793,-5.28745629013563,10.6369689871184,0.467187506704589,0.532337702611456,1,0.895709662338436,1
