"","rab.all","rab.win.BSH- VEHICLE","rab.win.BSH+ VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K01966",5.71912399564671,6.22565272472562,5.6139444416284,7.25177748013631,5.53350530825954,7.43981669134249,5.31020670779469,8.03303436129205,6.31068812354999,7.27060619730757,5.18094237193398,6.11427555341352,3.57958003503924,5.41454729879027,4.10549013218013,5.55841102534826,5.39131185240742,5.67131335862298,5.84587092338319,5.20220426195349,7.59285964496601,7.50026412918692,5.74428484546408,-0.407266341595838,1.89350040559881,-0.203664595343357,-7.23750503499147,5.13471987057552,0.434375013585459,0.470708005172375,1,0.581597739045011,1
"K01971",-1.3689371039145,-1.54782082643637,-1.24540080495034,-2.74416576020192,-0.475557772746106,-0.959436049405964,-4.82532921505964,-1.36221454755508,-1.38513496114239,-5.10233845383889,-2.08443979574732,-0.948454973901217,-0.0967198409445302,-1.66239144085394,-0.624779820326234,-0.934153351196747,-1.79299986150945,-1.25087917930671,-0.189838627497704,-0.759571303292089,-4.60647824278713,0.0449402445194043,-6.08628291858836,0.284808312882608,2.98688906640682,0.0626688693189711,-5.19418449538444,4.67342490023688,0.450858044385367,0.783822426942827,1,0.659474523154864,1
"K01972",7.77582627505892,7.93938414707022,7.60388680261608,8.19880474568806,7.89428818336114,7.98320142160229,6.15079219942542,9.00484958969684,7.72926208667847,8.11259619600423,7.6941809232236,7.72478037355746,8.23244964035988,7.75317505077278,8.08306541119286,7.98233910899365,6.01509901107717,7.45023682070503,7.76930896185697,6.87295931744321,7.86525214267324,7.28384880483099,5.93903329310911,-0.395328515289251,1.08760395616717,-0.430394703118205,-11.643798795934,2.8074315852613,0.248437568526992,0.10723164924249,1,0.0726838708891727,0.999581340841123
"K01974",-3.18758349939854,-4.55464911188619,-1.64212437676926,-5.59893099567021,-4.35445838221316,-4.86858682203788,-0.43633878747627,-5.74780169618048,-5.55823373172526,-5.57693380988068,-3.1161915545314,-5.43112495558246,-4.94142205205834,-1.83344440479519,-1.98764715499662,-2.83103179346802,-0.0225644920271675,-5.0127824878354,-5.03548776503573,-0.403503336664288,-0.174685927207319,-4.83543616440661,0.450668625422044,2.66258021006875,4.23767749784145,0.570165716133753,-2.02129589414778,5.59632386978293,0.238689620494648,0.154986195209362,1,0.0804071484823226,1
"K01975",-3.5679174972448,-3.37838269591902,-3.70796654986987,-1.79756511209371,-5.00824451550523,-1.61554038143729,-1.14735766613683,-5.40383532721508,-5.58976020604553,-2.48124798239932,-5.34346775609289,-5.42748602749965,-4.60292965970524,-5.11545694071441,-5.35948570691678,-5.09572277428948,-1.46100444965258,0.0301300736067383,-2.61087048555475,-5.59540556823233,-4.93888459302282,-4.92124822457331,-3.2386359640184,-0.197263943670114,4.4823357565525,-0.0365694452888112,-4.95391538623972,3.38193165650989,0.475819037677096,0.794432946503099,1,0.800012415023058,1
"K01989",2.57574401403863,2.62812489965006,2.49588460619133,2.53589213188662,2.91032942952804,2.91153678492793,-0.54539210926929,2.87486542676058,1.77414232236033,2.9576199031523,2.22777052841157,2.25718121687286,2.9362617689429,4.13073888740626,3.51143802080967,2.43264461566882,0.278191185058801,2.60089541108938,3.45907587226902,1.26710944550509,0.914838572289703,2.89371940515448,1.46763637105664,-0.00933246181437841,1.59156430153378,-0.00658439355524291,-3.9272238626922,5.80888196241778,0.498437500317894,0.945377167806974,1,0.917141138176839,1
"K01990",9.28520222987715,9.29780144089277,9.20801606614835,9.53770193636889,10.2529437796789,9.31556414278239,7.37551180851608,9.28489917358129,9.1373124160629,8.52971982940065,10.2702346644761,9.24500565633447,10.5511447155002,9.86744686527735,10.2185481711711,10.3588585788174,7.11651859826905,9.30056770233514,9.79528606071129,9.1278224104166,8.39663827051094,8.92452863470144,7.30800548647348,-0.221225199504059,1.45792598738629,-0.146093087966712,-5.05860015946589,3.22399120220477,0.397815934264394,0.517238837173457,1,0.516028319107363,1
"K01991",7.37745886502522,7.9278041919814,7.22538015186889,8.76476079161758,7.37113802354242,9.08273190324402,6.8791571851448,9.80235110212991,8.34633455351017,8.95247896912572,7.21340357273036,7.46877719515729,5.04050705655664,7.31869965500985,5.36532724805782,7.12918757864759,7.02587029265542,7.50265395932452,7.36908880514382,6.15570828005525,8.78551081326027,8.24404480569652,6.79899775613498,-0.775496060732292,1.68152887691825,-0.444261401946359,-7.45781442147772,2.31996964759315,0.304687546891444,0.195660712537345,1,0.150246473727511,0.999776125142746
"K01992",8.29175940223265,8.33204254397696,8.18220399522671,8.75776717321825,8.61014914295968,8.20149305425761,6.77908935740442,9.28813410512118,7.91301917691948,8.44029374532804,8.48282311705787,8.01146954907091,7.75365499524617,8.67260440424296,8.40587726418684,8.51638460019266,6.45947560153344,7.95784328697347,8.39412842425614,7.59558001645667,8.39563455460191,7.80563572976046,6.47295133211765,-0.244572223198769,1.05378912427025,-0.225099385643443,-5.62046295418049,3.18361928397098,0.362500030263061,0.301985468589457,1,0.329861242666003,1
"K01993",5.91093682961659,6.63067392193792,5.60324752597578,7.20647965794612,6.00198804853665,7.56760450383101,5.29907933338688,8.46796663094287,7.18775928085668,7.17062155339033,5.37061147441636,5.95895889429409,3.42270483676853,5.42703789974177,4.31427543827405,5.44670933193853,5.65759846098946,5.90589490941064,6.00623787047447,4.50303995773558,7.56474614703078,6.49031883154346,5.25363541014681,-0.8108529859756,1.74257142498078,-0.41442347964673,-6.185334628709,2.71245766532491,0.325000040574129,0.213702372372363,1,0.216184707803806,1
"K01995",3.0549073763662,3.07372547086756,3.02659575564074,3.04300228331384,4.32094207610963,3.56757724127411,1.82365924777045,2.47954811647229,3.03978990911729,2.81957937051625,5.0677378002478,2.80980361693228,5.03456714684966,4.33389639411844,4.56622874035826,4.46152916162346,2.16673180565642,3.08150825059078,3.90560218715615,2.54818828141929,2.06266030408718,2.91501658101458,2.19780611942113,-0.248895450815224,1.710966112903,-0.147013657342811,-4.37270251130774,3.43639619688906,0.4414976719363,0.727767039352389,1,0.702103297727814,1
"K01996",1.99390935956569,2.0832911035426,1.73838539747896,2.73064847779572,2.86609919388281,2.06073411993131,0.833191331741149,1.44224093767361,2.01050446030014,2.14652145585694,1.66408708003748,2.09883221091255,3.23282006852352,2.82778605595682,3.25448661683363,2.63872497667668,0.461080050556286,1.89411724082153,1.12035440546776,1.59956991726914,-4.82077198603535,2.30116518861535,1.32715739707979,-0.336478014991151,1.42646938930759,-0.146359112945582,-8.15473537471081,2.61003841861182,0.407176306549622,0.306209877828607,1,0.50633436803135,1
"K01997",3.04892031920462,3.12798370158216,2.8883697811279,2.54140513128483,3.88896164750362,3.07911733901365,1.21702304995746,2.50323510296879,3.22969270326117,3.27389545082403,4.45376506359216,2.78218522611104,4.96747949565708,4.1738470098835,4.54063132548752,4.31564808382269,1.43777594085083,2.64656269365019,3.47664868768891,2.76125153200902,2.29738578119284,3.0493640357825,1.83458944027995,-0.196449963836637,1.62091381920164,-0.130787272269473,-4.43919264544003,3.34180421891537,0.453125009621297,0.764396645164607,1,0.770725815399771,1
"K01998",2.91661561617628,2.9189480439154,2.9062298121037,2.7683941581454,3.29933340820009,2.85711633480699,1.59474244222779,1.82946754893325,2.77141411001436,2.85686476570976,3.98942088283913,3.3199336385104,4.7615561683459,3.90089524690609,4.13422923063885,4.09384864085844,1.26476629116751,3.10930355749946,2.72684248639954,1.90892335348263,1.67081369304704,3.15531011205354,2.20177747358166,-0.139601824429247,1.50918906865943,-0.0832591181413375,-4.07446188679791,3.01245662542751,0.456250008969626,0.695848072634415,1,0.794485700058456,1
"K01999",3.60503532912978,3.64068294181881,3.55227624214468,3.45434743685536,4.78863141156398,3.65281851906738,2.26808000833884,2.90525637319136,3.86683056208168,3.62425956595441,5.2965019076979,3.15848884536959,5.84975553255669,4.82624917469262,4.9147892198177,4.66059132428835,2.25287717965645,3.55227624214468,4.34469233099103,2.90305173913895,2.70409180170904,3.55178960386011,2.63466198894295,-0.251068133026006,1.60735634920502,-0.160783181699727,-4.98024452883845,3.16430900934027,0.429017175379004,0.604337680973141,1,0.622197908998896,1
"K02000",2.00166583164573,1.2478831932251,2.14002721670709,3.17466333395137,-0.825656786861495,3.65257411149189,0.893720885380504,3.08724361761003,0.898030232688221,1.41165154931663,-0.429889820845512,2.81956214818918,0.717462385249526,2.87664806156333,1.2136734139466,1.9862194554766,2.01902642602082,1.87371769839516,1.25504895080272,2.11730233696982,4.13673708265294,5.3495409613879,3.50235766155419,1.08014009570748,2.26786220417105,0.463780681432496,-1.72736823039202,6.19130153237478,0.303125047403692,0.123023579123878,1,0.140896472915629,1
"K02001",1.92279560256957,1.60697994610648,2.19578069889941,3.10940156873442,1.28344401993378,3.51089382167568,0.920730489847223,3.11268185120867,0.674366166363725,1.77828071699891,-1.5895816319219,2.3127817579581,0.912163965883122,1.72498038693354,1.03787185602538,2.61304962016903,1.65769326043233,1.05908320058455,1.91548344054598,2.34676205389037,3.4526564428098,4.77263635565963,2.9451583541216,0.522436076433411,1.988683656217,0.29063571713153,-2.76019239847693,4.60416173501077,0.368750028679017,0.249947886722069,1,0.338787542759099,1
"K02002",1.68394673523525,1.23538069886512,1.79019799667407,3.18291648176443,1.31002824864028,3.2647181273925,0.6444782513243,2.92990143595759,0.555391136949707,1.06606980003829,-0.752827620228917,2.71691307937014,0.990418636393809,1.53663356671437,0.577892329321847,1.59321860500542,1.69625978198966,0.838624628911058,1.72975133076913,2.04116457716433,4.04249695594335,4.75376695307566,2.90488525404743,0.596565698339362,2.08494888039404,0.272887106819197,-2.89790844406972,5.71132703653303,0.379687525981983,0.357450502063579,1,0.384581302501678,1
"K02003",9.32451354924686,9.46584017646216,9.22052731699415,9.57500337664809,10.056379883198,9.35490575715778,7.32946492909336,9.56616950267242,9.19567603440305,8.77581976438102,10.1789595179927,9.24025159950477,10.4537228116266,9.47136526304014,9.9575207769898,10.038887427801,7.51179733153225,9.29838664867611,10.0217352114595,8.73740778516976,8.65306298186532,9.13468135280018,7.45276245516888,-0.228993097310513,1.25633710230188,-0.190880206551235,-5.28569315274861,2.7916521998783,0.375975065804991,0.412079425850008,1,0.361050013260733,1
"K02004",11.2158337970879,11.3056857159585,11.1309253999782,11.5323320132808,12.0296953515214,11.1932563837338,9.27369515416322,11.4314845758209,10.9717179785362,10.6867702772703,11.9675076484515,11.1126975299806,12.2905476143304,11.4188684349592,11.8080995945433,11.9331428554224,9.18176328138083,11.2388852771553,11.6901866046153,10.7082350867968,10.540675529858,11.0383852699325,9.37285976395986,-0.237123783145568,1.28488387254228,-0.172221699693145,-6.96573980781158,3.69377233593496,0.389062523738901,0.395935228391061,1,0.398100738271017,1
"K02005",6.77380065428486,6.8221885302784,6.77305938510259,7.40568276274236,7.09407373983399,6.46065565806509,5.38380496105046,8.07515610269422,6.48838147449054,6.91141267018375,7.0564692950129,6.63256573967588,5.78729046253615,7.38074942726052,7.08582742147685,7.02653458927473,5.00444732853771,6.7133337961798,7.10208122443762,6.26716846236302,6.84348009242023,5.9245883920897,4.67646639417786,-0.211890187888085,1.20974394258376,-0.149704497935115,-5.7443241678499,3.12915153411221,0.422776927121251,0.405361451085112,1,0.636409220133582,1
"K02006",1.97041324748722,2.00012268874766,1.93327237085741,0.814769522708069,2.28288773527415,2.1051382269316,-0.319854474274728,1.60152536315919,1.45102065456178,2.08367449138509,2.56387957926326,2.22574475661523,2.84649490305158,3.41635542693005,2.81360979409899,1.56702671327295,0.0503169082382939,1.64518249216671,2.28013897712248,0.0226807399512126,4.21684964840868,2.22766793034564,0.536055276347168,0.0855741992064436,1.76685385100532,0.0445832375917404,-3.04954759456389,4.23522038109843,0.478125004459011,0.828889533013025,1,0.844093611980125,1
"K02007",0.412846510475481,1.04916268718394,-0.194432391713983,1.08012041335581,-4.56035268504075,2.44929016986341,0.107941587006718,2.13831723296587,0.627025057780132,1.36933055788431,1.01775962837156,1.89510464222975,-0.781026988340731,0.627789258086516,-5.2829431836568,0.309091902630605,-1.76384008490561,-0.694290469045937,0.0292988519324897,-0.512835161134264,4.3657485452635,0.853342570107737,-0.608359260436755,-1.12624050466399,2.69284731400873,-0.320427009773389,-6.76228826867334,4.61928905378753,0.318252772582358,0.493047203903358,1,0.182818572197926,0.999705108633217
"K02008",0.666401758059973,1.19700598046831,-0.51604212386907,-0.958271860036637,1.08345377456841,1.36355248409509,-0.185572964136828,1.5907080792097,1.14990421226987,1.65256817637535,0.566108544216691,2.36977946953686,1.2011991512508,1.24538692000914,-5.18364389509039,-0.287273194354915,-1.14919996794216,-0.711180990957825,-0.822363337736878,-0.346219175081346,4.25131637052761,1.67303603751922,-1.41221163380792,-1.40275304500682,2.27573051443498,-0.469099780982563,-6.52340856010911,3.57963773360291,0.274571040224829,0.182164851017965,1,0.112892477104938,0.999876232207906
"K02009",-4.22620064321007,-3.80949750160244,-4.57760050416615,-1.26681295943177,-5.11451022279496,-0.642233038032886,-7.56244965292048,-3.12768723418986,-5.34453863893392,-5.2861829192374,-5.45494329384974,-0.382292404907881,-4.95282053903295,-5.36306396507392,-5.41313988393541,-4.86851847296982,-7.11261772449585,-2.13295415886936,-5.3081851750563,-5.56452508870023,-2.52289220610392,-2.31197198832332,-6.97356029285418,-0.994201828881131,4.94417424786349,-0.173920904220247,-4.59116587816738,3.65925906429184,0.409375019063967,0.611089741574665,1,0.569395158343978,0.999905322763537
"K02010",4.70938084254162,4.54630561394669,4.84261520338113,4.77878543580082,5.79382306176393,1.92634121263233,2.77606784373983,4.79961577457124,4.34448587961783,3.77793723038021,5.43014933405167,4.70769293076621,4.07536667968222,5.79711294721834,5.63545983789786,5.28138224103254,0.149241210782871,4.84693384577613,5.51112979284571,4.83324274862869,1.00975251193244,2.21333324901754,0.713881940930904,0.0356466606350967,2.82258961149165,0.016721625987569,-7.35978968875185,4.55564387324267,0.492187501589844,0.44994047220753,1,0.921834659632164,1
"K02011",2.94328597326566,2.9969858533931,2.8911248490688,3.3335804663708,4.21167322102729,3.16508000828888,-0.49669440805049,1.93768307951705,2.32594997342469,1.64747829337998,5.15279719406148,2.84861117008508,4.97941169829734,3.93117827627091,4.58876442660097,4.49315335433497,0.619115311965641,2.62306111312609,3.32573398465116,2.38194423209891,2.59386855723376,3.0189669516756,0.285527066696606,-0.0765748456394837,2.26781583230759,-0.0307528977935184,-3.51777104020688,3.35531569205815,0.488299534355622,0.856087117262676,1,0.894285232955899,1
"K02012",1.33862511693073,1.29913595921743,1.405152718179,1.20453415347006,2.60355099521851,1.91820598497593,-1.2517652761347,0.995244975591406,1.41561084347684,-1.01560124931105,1.69302947551414,1.3232172214327,1.1805579052488,1.91860683903234,2.89947831425295,1.53992649275368,-2.07866966357875,1.38054532359079,2.10567473866701,1.01102264739191,-2.30976449538302,1.64292989779852,-2.38849361928423,-0.0566612496137449,2.54151318644491,-0.0144929016687259,-7.15563102398085,4.57351640135098,0.485937502863285,0.582471478469561,1,0.892425347485332,1
"K02013",5.72708922298367,6.2319631687418,5.36226817885981,6.53442478269213,5.34360726414624,6.74067746508724,4.81327254298465,7.59285514276502,6.39270228239566,6.81279351001038,5.69381495122996,6.01038574004494,5.29888937677237,5.0065772700465,5.31161597645315,5.75206354653073,4.99034266231076,5.42146601161631,6.00819331253638,4.30153655294978,6.98416430834011,6.10372744911587,4.908460703997,-0.641072510019558,1.14654669131681,-0.513972760436051,-5.5427692005162,2.16093557648577,0.29797196784607,0.0925294771964402,1,0.13196518313343,0.999741604758419
"K02014",9.44546965265208,9.93249868672208,9.13616480509643,10.9155823448357,9.48650377110112,10.9150903449293,8.88464751182115,11.8629874025824,10.2631588581609,10.808143433979,9.200182396631,9.60685118335737,7.36647036256146,9.08017867165445,7.46078756269397,8.96827556778387,9.16442489075364,9.52706259995329,9.40921520705715,8.52521889613461,10.9258889004249,10.4629644702457,9.01917894011557,-0.562042526511948,1.61695984222283,-0.374292931074104,-7.55971322361026,2.86437276086037,0.308892401084976,0.201972596257004,1,0.168050107303687,0.999970909444369
"K02015",-0.483384360729914,-0.485633969879281,-0.473349428925602,-1.23740349435045,-0.528969145983577,-0.621233475859386,-0.627282533389842,-0.925660360272669,-2.97289447728548,1.37998383158614,0.627505866335746,0.0754905193386168,-0.459256391464562,1.37525296368844,1.09299682314759,-5.42339948236028,-0.861643072449494,1.38869170118878,-1.13599757906357,-2.06382974938746,-0.928619587977231,-0.47544999446278,-0.0891921516102077,-0.000127528712315694,2.15573365486346,-6.62842596540928e-05,-5.62326816759579,3.10316112608723,0.5,0.757530584910062,1,0.837810240262833,1
"K02016",2.18353695879431,2.23087534928724,1.98240241024614,1.38034116643346,2.22586501221815,2.37513312685013,-2.43720408356003,0.513724513666169,2.28710178719536,2.1354578719565,3.84491628307503,2.50728507808352,4.71476123017276,4.38868274917097,4.03061204989693,2.24292591182813,1.57815172498234,2.83976577336082,3.42069271020714,1.32146598945871,1.24972528964827,1.5955156187171,1.38348576192329,0.126772818962533,2.22569670653416,0.0543227637375289,-3.32405792946582,5.6128064844661,0.483619348099621,0.554481018799647,1,0.84889225519063,1
"K02017",-2.94412926789296,-2.72479406577593,-3.20698092420668,-5.43837666803306,-5.03231424813397,-4.54720598824294,-0.786670176347886,-2.47915439972983,-1.32803133695697,-1.42134905752754,-5.09677112712314,-1.83353645944348,-4.52756808454638,-4.84937007763223,-4.34540042114122,-5.52139467511654,-0.802542351870167,-5.47080915228992,-5.44246322902439,-0.429881100958868,-5.2980274185118,-1.3681394912654,-0.886828668629916,0.0810535427828771,4.56142812225882,0.0123581331638087,-4.42964208371298,3.82610280514754,0.492187501589844,0.747006370375015,1,0.842210976910087,1
"K02018",-0.262527308222584,-0.0923160967555452,-0.413141573250416,0.0238653897483996,1.30638501347186,-4.36056620422993,-0.0709234739740463,-0.373240743608376,0.0209278734186817,-5.33350688773158,-2.20909963814613,1.38848690415998,0.870499073142792,0.153445842721471,0.547138224205565,0.338585661294651,-1.11095309805341,-1.63333858481766,-1.66864373320783,-0.614069705888458,-0.0146915527949432,-0.545254073327788,-0.247999641405434,-0.219103268590476,2.15072043668489,-0.0726344953514159,-3.46779702846311,6.99321531612099,0.44843751060317,0.654221943682384,1,0.706984313094027,1
"K02019",0.377527179558308,0.357076693240359,0.39871502243181,1.35962481619472,1.54064367259955,-1.71766880825825,0.580621389145459,-0.547407203386822,-2.06701650827216,-0.827529310602289,-0.262579259367918,1.39551680227194,1.38952488363916,1.69279410166578,1.73325169127875,-1.09050063135402,-0.0980448876570348,0.665124641623796,-0.796662948480218,0.137833426051003,-1.49052527363906,1.08684112127178,0.906375210443636,0.169877801875191,2.03678158666817,0.0875222425702279,-2.82870849553252,3.97879526672427,0.467187506704589,0.7291739261058,1,0.778444103303817,1
"K02020",-0.171384360693722,-0.0707635240495961,-0.268648835478651,0.571714859815371,-0.0481093996209427,-2.54517513517277,0.423090836992508,-0.17334795061306,-0.421375879485177,-0.856858737700639,0.230089208516622,0.748992014767891,-0.561280952451485,0.112411132964775,0.865576635831463,-0.913654273470518,-0.16802789709302,-0.218348607454624,-5.30459621669574,0.572887422687813,-2.23255587959813,0.037488387435884,-0.48276582654892,-0.250437903208475,1.66943551463586,-0.102025408818148,-8.63668881102719,3.26350495439698,0.422776927121251,0.508250687405203,1,0.629174255504557,1
"K02024",-3.37402008325741,-3.45964438526611,-3.30911705661307,-6.108051177262,-4.62824699144829,-4.89493950282374,-0.0134270513953521,-5.81602778693746,-5.75158653190753,0.033600937115283,-2.74837879209452,-2.02051048505733,-4.45500480190804,-5.05167210611463,-5.21336847082003,-4.85333516490666,0.364287386232638,-3.17804172526705,-4.89032047169548,-0.122558265633899,-4.58153921762374,-4.72523499916449,0.320150182134186,0.390993663101447,4.84333827806292,0.0733765650042168,-3.12600793013725,4.60138062428349,0.453125009621297,0.682091348597525,1,0.674106913307281,1
"K02025",5.52964140432012,5.52368953297835,5.53361405598441,5.60568284042375,6.49735194371832,4.16116456688166,3.57050139809074,5.3795700967562,5.62762880850305,5.14734255553697,6.84933378740854,5.47830572939595,7.35505048349655,6.56435227214307,7.29888108928191,7.27102279211854,3.31001775936977,5.5240022960291,6.50960272940249,5.54152182096966,3.60969544607407,3.64299512190902,2.3188190354528,-0.127966790099032,2.09471964020994,-0.0574008830872684,-5.07781130207084,3.63990951016286,0.457098292697049,0.557246314659868,1,0.744788819442941,1
"K02026",5.87407792411389,5.90777943488171,5.8404876119193,5.91432118544933,6.94014411748003,4.08233926056513,4.07718041146362,6.06419990763008,5.5750477710444,5.45102874302834,7.12569774354968,5.89962577400194,6.92722469067878,6.87106589114319,7.11154686079614,7.10474444634338,2.76565758734263,5.85331476161413,6.78085314864903,5.83213229004683,2.92388424067781,4.0147153176431,2.12742031450514,-0.130364174335857,2.66124827734776,-0.0636794801568698,-7.71867580494979,2.88741296354861,0.440625012252645,0.365005571512162,1,0.631590871879668,1
"K02027",5.83929328336597,5.92191546013552,5.67615238000002,5.96130566827309,7.00308589840849,4.58682012066942,4.37756507803779,6.00823585030177,5.79140582492983,5.58167990009015,7.28445476147857,5.89198972752605,7.69845024315995,6.70963721702479,7.38241903822348,7.32712333469144,3.51489557623062,5.58921220738102,6.8887867473578,5.74740718309307,4.11198681858441,3.99375357442334,2.85748426945975,-0.369246126128285,1.86264502718441,-0.207881639261924,-6.69743888118814,2.59209443804084,0.373437527511932,0.352247637874378,1,0.376057306663924,1
"K02028",5.10996572293174,5.17350699890638,4.70988683975963,5.06131575388743,6.21927410393119,5.22707835688386,3.41058052886631,5.24319460012925,5.03633793039851,4.563445600715,6.07745369087212,5.14219163898151,6.33511426703634,5.88995034961512,6.04720569985577,6.16869660420616,3.43495529480927,4.78587087383554,5.94973538576516,4.64143814819642,4.24313849665877,4.42673635817849,2.79152560759929,-0.381649135926258,1.50454533077281,-0.245239383873232,-9.37563583219477,4.23471765863913,0.34945401173625,0.405892295800912,1,0.3289544723852,1
"K02029",5.04934780125031,5.05283973235679,4.83787879105586,5.06083519775553,5.27626687907697,4.41212532981128,3.00331600474525,5.17003104843767,4.28678785625071,4.14750344611068,5.68142371699939,5.07902977450908,6.03421213344301,5.58575424126927,5.65761820302601,5.3610263041627,2.37001888292622,4.36286912980887,5.20318035718397,4.48063041649484,5.49943099507967,3.36309159978173,2.41960781490111,-0.122228792732678,1.60167259320436,-0.0803425495305728,-5.33643251488073,2.90983464890577,0.462500007672546,0.449320740512195,1,0.819510090335361,1
"K02030",5.39515446361225,5.44301974920654,5.24937996898982,5.47933887716957,5.57413607017922,5.05505980078968,3.32334002158712,5.46596473369975,4.72731883213381,4.40428287927394,5.78312773353671,5.49344428363141,6.23714252630383,5.67212560891733,5.87142153454271,5.74471316087279,3.31151467360145,4.47102818667489,5.38363241389293,4.56429416579583,5.82518241380063,5.05192093934965,3.84441950392158,-0.0975168284156327,1.21068478826562,-0.0709023048022909,-5.28252996769472,3.94227972157755,0.464898603098226,0.646419500795575,1,0.844403818414558,1
"K02031",6.45456339519371,6.45456339519371,6.56212821569303,6.56222223860145,7.46060092787683,3.23907471040619,4.9371862574158,6.39162441595901,6.0077266016194,5.69483917420635,7.30411901362897,6.53281743768796,7.06459393835563,7.20922558858432,7.21196049536114,7.24474754102184,3.90613526804818,6.92554850528287,7.27691094571032,6.18947071708937,5.35834343588232,3.87030315379441,2.88358287635258,-0.0386869121984832,2.13670315881151,-0.017090853987406,-6.52967605182593,4.48643382899024,0.489062502226303,0.649258043436586,1,0.895092970593648,1
"K02032",6.25172530860585,6.25172530860585,6.32589556606626,6.4820349606409,7.20171009288121,3.40765603218978,4.71207427057148,6.25500201820357,5.86181691937687,5.56366529922129,7.23399236664664,6.24030670615664,7.13307175871155,7.04561918820427,7.23473710031445,7.22792387407492,3.81538862965859,6.66909038334272,7.1511702660542,6.00073491282516,5.46867769723456,3.264703256187,2.64584911421796,-0.0661768243713459,2.24641661769664,-0.0330209963110638,-5.92576741419628,4.46204612146873,0.465625007026818,0.604655903837217,1,0.880853243602373,1
"K02033",5.72732653761041,5.61320426086605,5.9115433075817,5.96194433462023,6.47783095638542,4.08647297438095,4.25976212445517,5.42373726004023,5.36355317942748,5.23009514978539,6.60053762601976,5.80409976268681,6.85368924944537,6.24548894994479,6.44771717651021,6.31201715706629,3.71982513524931,6.20682097132704,6.36207923128133,5.48058010467203,5.6267230500583,3.80985082336651,3.30690292652601,-0.16728466140739,1.68265123148732,-0.108947778659287,-6.54011272483381,6.13070018235951,0.453125009621297,0.611406104447622,1,0.753325078075949,1
"K02034",5.75246936434722,5.67386047784927,5.97605090549723,6.12215406019061,6.90213190497126,3.29834031768053,4.30766364202138,5.41119631070457,5.24981679048892,4.82951206272475,6.70252595536227,5.9515395942523,7.00558698554825,6.55192881613817,6.5025425582169,6.53925005987913,3.95547876353051,6.47672989025237,6.41693095042405,5.56578518045404,5.24506110614451,3.72230254963283,3.06359309304121,-0.258239197568223,1.91109856090611,-0.120858033869834,-5.43494724797988,4.20871326928201,0.447737920233054,0.770975032638917,1,0.782969582178657,1
"K02035",6.07463219334075,6.06390181534539,6.07463219334075,6.56176714437476,7.39371827394234,4.73958741959641,4.88723850714827,5.8059483400449,5.59204987285352,5.2513244325742,7.30011241796236,6.34299622446034,7.54408133206059,6.22656532990426,6.67305692373184,7.01535407559646,4.86826968996621,6.66547523923068,6.89456821022723,5.94886534390445,5.88460807329524,3.87382188487177,3.95411560494486,-0.416586560803155,1.73978133441156,-0.225114046605565,-5.85934309029915,4.1470057899573,0.427457113313159,0.498347913710924,1,0.679825350732859,1
"K02036",6.61831148002695,6.53064027561017,6.66972901250935,6.76495913596571,7.2652704800928,6.47347687603585,4.83361652515805,6.02419762165009,6.17033371345804,5.6893891743394,7.14304453120425,6.57770820798915,7.82038429272627,6.85934950737952,7.42455798610533,7.41713388782044,4.04230793463153,6.70691163749346,6.77997999049799,6.62834876769336,6.20846423037227,6.55584650977124,4.83529612536486,0.0748114560416111,1.30169998512618,0.0488222136370238,-4.68489196870081,3.81348915129651,0.471875005740203,0.772198276039877,1,0.803532429258049,1
"K02037",6.93982662051312,7.03050589368967,6.91037320626259,7.30187346495077,8.13642918008847,7.18402043227877,4.9079029070045,6.27013914321829,6.76298787554178,6.03410103710871,7.61225914213153,6.92437600954127,8.40225900673429,7.51867272096349,8.13816090659851,8.06151880147742,4.60707208100122,6.83549555503597,7.40540588882932,6.94207384387211,6.68483110247852,6.86467422744777,5.44773984372122,-0.0552937089041947,1.39033876772966,-0.0478608668157347,-3.98455608208721,3.84793067647323,0.475819037677096,0.83300305003901,1,0.88749950948819,1
"K02038",6.82686824694989,6.74056455772508,6.87225005274115,7.00685521436766,7.8507228606833,6.80975322333765,4.89924328832006,6.0573332879287,6.43738234063627,5.90493262412754,7.35558456788499,6.69042481077791,8.14477281509309,7.15136604689312,7.71126316310335,7.59381504336516,4.52328723072008,6.8475265746621,6.91977311326914,6.74382103813166,6.3881909329498,6.97210841633217,5.30897182191967,0.0226464195863763,1.39590416703482,0.0196808976284722,-5.18554616515118,3.38151419636835,0.492187501589844,0.820387066659247,1,0.940621008248717,1
