"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ LETROZOLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma; s__Halobiforma nitratireducens",12.3342454326868,11.6373834519675,13.9190877106863,3.03206503339952,9.31646171340457,15.68642892205,13.738005016461,7.84254603233549,12.4209664313479,13.8282577318709,11.4264644946798,11.8596221136091,7.28788295913623,15.2637865615783,9.93061491738823,13.5996742564059,9.64269625130635,15.1511111866975,11.5449736893931,12.234287781292,14.2737223773165,17.2556622219752,15.555053091095,2.40887794856063,4.44987806562909,0.558774906437005,-1.7079734624182,8.20306058370186,0.290625051655215,0.0704521947295654,1,0.0892383061984456,1
"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__UBA8592; g__UBA8592; s__UBA8592 sp002720485",-0.354785258481048,-0.614007194271151,-0.0936441730743081,-1.33875179274713,-0.564950731437571,-0.0272532822943727,-1.03272422662406,-2.91180763379017,0.122780356860016,0.454547627218634,-0.433440434037845,-0.0995749373188932,-2.38002882166974,0.854116116528353,0.938706314236377,0.646336699356532,0.745774808484315,-2.47567543880122,-1.63375441665207,-0.144671445775771,-0.219089197866857,-2.60130356129834,-0.255262177086859,0.431708717893306,2.75290996181786,0.115786330673171,-3.93792983430144,4.82169997166933,0.436817485721281,0.63762674227786,0.999373927522776,0.572170355766525,0.996915047188364
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces dentalis",-1.93890098925565,-1.859123670951,-2.05762523859043,-1.31009412532921,-2.98290338471693,-2.59672316268586,-2.89443972100477,-2.58296372777536,-1.99169442537112,-2.73306322587213,-0.158320514272745,-2.86215667470422,1.5333831432562,-2.54881313093199,1.68940243644057,-2.55384813361187,-1.69126102904461,-2.55276626662503,-1.67487809793275,-2.52799691882961,-2.6461933807131,-2.38113903112525,-2.22262656171337,-0.23845847098087,4.19376656392151,-0.0471101675852234,-3.51141584694122,3.17967853692217,0.478125004459011,0.742524700412125,1,0.759936416138042,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces gerencseriae",-2.00819066196226,-1.90696273640664,-2.06039632846026,-1.90054489545969,-3.11175043674383,-1.99494344885178,-2.81321663207041,-3.04215706042691,-1.78484324354178,-2.52026579137017,-0.139367135874371,-2.76792667428036,0.529837286953152,-2.95014834166256,1.21794612621155,-3.04376076107029,-1.5177957206515,-2.41401731237285,-1.87518124298168,-2.37341138361613,-2.88458071467489,-2.54748456831005,-2.18543252303768,-0.0568917099829278,4.26200862004654,-0.01089443575602,-4.64487878441919,3.84898924761503,0.493750001271763,0.744119865197688,1,0.77437209414038,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces graevenitzii",-0.209993450439701,-0.277311883840175,-0.12466188489987,0.605524886494209,-0.247588998684289,0.715098928912081,-0.899413710343646,-3.2237009720678,0.310145026476771,-0.252297694885526,-0.123158058665959,0.16349243753055,-1.90086824942071,-0.132494621583888,0.521718821321624,0.475729463935169,0.693120112803319,-2.1705645957905,-1.11968801325009,1.15290289850859,0.929500097975824,-2.61873685927489,-2.65580020174052,0.159576525841555,2.9397123316521,0.0425567962554654,-4.80785355460275,4.92576989975522,0.478125004459011,0.782326231330374,1,0.722858712978198,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces israelii",-2.09999101759574,-2.117107696918,-2.08698473078816,-1.72122301205977,-2.60691715435227,-2.19178822194086,-3.49894442137819,-3.16367408675305,-2.52628393485702,-2.46688262789084,-2.01599651486409,-2.30694737768272,0.21497832345533,-2.02909494369895,0.161420028875996,-3.12897464601722,-1.96351851571295,-2.52238087618107,-1.53827490879659,-2.83894952754132,-2.70157245187117,-2.53329008992575,-2.35255024067102,-0.0327197624708457,4.19671890196085,-0.00684625117537387,-4.04934934041987,4.07400672811342,0.498437500317894,0.727824496589178,1,0.699123861336032,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces oris_A",-2.10418067223049,-2.25917477678068,-1.98868353786848,-1.55529070085589,-3.27397137615432,-2.08412939049159,-3.29961871758184,-2.67519974138671,-2.16983555418339,-2.6336534419522,-2.62432668545024,0.846832645107717,-2.3812960872076,-2.63069747117336,-2.401150096265,-2.49236803371158,-1.57721571258851,-2.82953287401844,-1.34986378526981,-2.43734765647405,1.78148791375638,-2.87442449274598,-2.65768332320122,0.129644143357156,4.57932184850314,0.0193331089211361,-3.78252978993826,4.16371730749086,0.48750000254472,0.708712334885169,1,0.697241818263006,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces sp000220835",-2.37771612528752,-2.56003870578469,-2.19753097671054,-1.72311971454857,-3.21263791160792,-2.30204457422738,-3.44107669221682,-2.70910001498061,-1.69611126728662,-3.06381402458053,-3.49189726156744,-2.21558330404509,-2.4016949330693,-2.32940361809487,0.328679826378204,-2.75471817469592,-1.66272757552049,-2.75217936004404,-1.35947273362135,-2.5310207943793,-2.40648422863063,-2.3508899136917,-2.92919553650241,0.550117086589127,4.17768476949844,0.106791447663116,-3.1093438239468,4.86407892337785,0.443057734009453,0.625740341841281,1,0.616551018640802,0.994235816710057
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces urogenitalis",-2.10274363967627,-1.71866632864516,-2.43879014340067,-1.65665552379071,-3.00575037965663,-2.18736047784642,3.09527275789674,-2.9608819224964,-1.79849809105288,-3.0016307721841,-0.184181875503732,-2.15682694304192,-1.89521231433561,-2.46966126482734,-2.19970182352664,-2.65597598159782,-2.54905766631526,-2.97008875601831,-1.78825689327416,-2.01545939639077,-3.05665849705214,-2.02759540134594,-2.90465130174486,-0.867299566589137,4.60120624344036,-0.158267377688671,-4.02164764419994,3.21293411681555,0.407812519415594,0.561342468536765,1,0.5779417346392,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinotignum; s__Actinotignum urinale",-2.36119036494421,-2.26523577165221,-2.49837864353171,-1.05368049498217,-2.77919506676765,-2.56418191576569,-3.45946378973553,-2.7490870191862,-2.49100446810893,-2.53146039884581,-0.259792096552907,-2.65642685228601,-2.24356136940693,-2.83121200841174,-2.47685734354289,-3.00565351029213,-2.28536116916086,-2.97948049267702,-1.6968355645423,-3.01349533498825,-2.25700770593181,-2.88974181487061,-2.4682812367822,-0.156383663358001,4.28300181373688,-0.0281828795250595,-3.55914160248291,3.28106882405128,0.489859596441259,0.733455036020951,1,0.742332370126004,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium_A; s__Arcanobacterium_A sp000758825",-0.154483652028791,0.267179904605795,-0.562847105936228,0.904843005909409,2.50377986063871,-2.17266255792505,-0.940469224938431,2.20333395312545,0.351719696614422,3.76448259538055,-0.00770530131373448,-1.78625376687061,-2.62372490987539,-0.0427067069813276,-2.11866506778465,-2.36020972552239,-1.46546824066178,1.60003177194963,-1.68760549899471,-2.64644351995097,-0.414755373383308,0.756872673615639,-0.103599148577981,-1.26267452343467,3.75656449035208,-0.256257143631728,-6.22594132479436,3.41668982616837,0.373437527511932,0.462984912078576,1,0.445919973505597,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Gleimia; s__Gleimia coleocanis",-2.12991466799579,-1.95686068509356,-2.23626887747612,-1.81841955495945,-2.71764156112677,-2.32446017139606,4.18927108621715,-2.82561157459717,-1.8548302727732,-2.66155764509574,-2.54318437191886,-2.51587975485502,-1.64803835757982,-2.64676528368794,-1.68439141044604,-2.89340376417353,-1.43860235157165,-2.10197608942253,-1.74352528999323,-2.88629413822691,-2.26655452995821,-2.629174667598,-2.50334378861236,-0.410513161700116,4.76527049228755,-0.0668250307181749,-4.91177012123792,2.96263271995354,0.457098292697049,0.5824370816536,1,0.660033537476455,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Gleimia; s__Gleimia europaea_A",-2.22471753496848,-2.28067486695747,-2.16556647136465,-2.42693409406126,-2.37562414817815,-2.17481480931466,-3.86836254556086,-2.52023690119488,-2.06483754894339,-3.18014406470134,1.14786865725554,-2.23764556279949,-2.67546354888185,-2.52081131125078,-1.79190347220512,-2.34735139899382,-2.09100582580189,-2.27566258300161,-1.66775912395842,-2.18350434332741,-1.85083631557148,-2.90279435438208,-2.22891186276661,-0.103023007694507,4.42778188683462,-0.0206779182581454,-4.11206807805608,3.52800287213551,0.491419658527015,0.713299694024744,1,0.751654547078309,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__Mobiluncus curtisii",5.89996898843826,5.94567144659938,5.78711006199318,6.05549452089668,4.5442558668981,6.28490941981504,5.1364415116439,5.88031942047034,7.12834284666535,6.61901973101148,4.78740150981183,6.39453785296856,3.78147747693124,6.6190494480563,4.39080820391328,6.16844244909223,6.79101664968908,2.67165808473989,3.40788255348921,6.44760862051963,5.44203989188546,4.21169495058344,6.05878017259729,-0.253119789952135,1.93476529070648,-0.115387363090109,-4.4993267259013,2.72097091777565,0.432137299513371,0.468390027544506,1,0.632882609360454,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__Mobiluncus mulieris",1.1921377130039,0.455902557950722,1.82563728461438,0.487682352109399,1.12707310829425,2.24631988817915,-1.05339815426088,-2.18073856995548,0.206802072893939,1.79218988017186,1.07706393009576,0.0837351124562637,-2.53408865188423,2.06922674236408,1.99138666522135,1.92477960227805,1.83826891903544,-2.83335178292238,-1.9488312962718,3.63354590851323,2.23560118418742,0.661377501262583,2.17098710511956,1.15667299264014,2.92805628026074,0.321328608118018,-3.3848524801352,6.5456387294185,0.30577227728234,0.371945736538739,1,0.163752208994566,0.996915047188364
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Oceanitalea; s__Oceanitalea nanhaiensis",-2.39257135070098,-2.39586133241756,-2.37994730094693,-1.86682567584458,-3.01967353665612,-2.46189001046854,-3.73568176856406,-0.627674822653415,-2.44854394293071,-3.30669808684578,-2.29254408920288,-2.4578555754509,-2.67584399471564,-2.38982809548948,-2.18810779493894,-2.52815906783398,-1.249210410586,-3.1555246406172,-1.47532531357478,-3.15051443633253,-2.64805212397243,-2.36538417775277,-2.55946788951028,0.0118040102623507,4.27516442895447,0.00138474246017612,-4.55108221268978,3.75287515457092,0.499219968956955,0.764908407036981,1,0.76576293530386,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia hongkongensis",-2.1784831937185,-2.1444578945623,-2.24303063759702,-1.47975737392359,-2.742426885285,-2.48032870301955,-3.2273488334926,-3.00266316709402,0.387672754118416,-2.90902475724619,-2.39701399342581,-2.05776314572772,-2.2328388077416,-2.71926182359403,-2.09411396900646,-2.44463523974193,-1.26872064143766,-2.18064370541926,-1.34304650739434,-2.84706630686468,-2.22090430641868,-2.93497698643311,-2.41847077935053,-0.161903361201921,4.51992572285251,-0.0335163617009821,-3.78978409447212,3.53117392237048,0.481250003820066,0.706619734304333,1,0.756951990057157,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia radingae_A",-0.0970566295148991,-1.04211397109971,0.746277081422303,-1.86760742435655,-0.394127598294485,-0.0747301613657214,-0.923792799644396,-2.76228348924891,-2.46084409396425,-0.229393558304837,0.0312612419092009,-2.2100291193807,-2.0456815360459,0.629712546168774,1.13860693762895,0.828665432837383,0.708326161384772,-2.42931362183762,-0.874390028106513,2.64677447443621,1.26680146703381,-0.302616119778758,1.18490560645121,1.80632550663782,2.92088092041821,0.513116670566609,-2.65691379536406,6.18506516268145,0.223089004565847,0.164284986036523,0.999002615297158,0.0821782344010479,0.972143094304115
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia turicensis",-2.32561918277072,-2.21805296379205,-2.42289935099746,-1.56894882822949,-2.58254031589093,-2.73189651976425,-3.39825435275849,-3.15725028538879,-1.81388971911237,-2.63266372204579,1.56421528959797,-2.52083728780608,-2.13845333406312,-2.69405841110945,-1.84634107453018,-2.80805305526667,-1.56868200777576,-2.94205667154586,-1.43454052024915,-2.61749033687223,-2.72988543332824,-2.6048775019431,-2.46301856089887,-0.238223213004243,4.28830717144723,-0.0433974504481492,-4.45364393851838,4.22713964160064,0.477379099761099,0.666905676366662,1,0.698334052750655,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Scrofimicrobium; s__Scrofimicrobium canadense",-2.00225679169579,-2.13801266502355,-1.80713281311215,-1.97620809124595,-3.2470420774098,-2.5824090635935,-0.95898844040703,-3.17855057118669,-1.75900209935094,-3.02442479217992,-2.3729036589379,-1.54115080671236,-1.95796722456504,-2.89809946371626,-2.81660802462555,-2.17560217916143,-2.41304584930581,-0.140330686023299,-1.74122692689662,-2.40340416628864,-2.08666303489778,-0.105219728944839,-2.53310313474294,0.330688258175334,4.12967559292344,0.0629176996991518,-3.80650526454988,4.45692586025069,0.460937507996083,0.647155799220938,1,0.627504231932928,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Trueperella; s__Trueperella pyogenes",3.80067308363464,3.82430431451425,3.77272160695044,3.83989700037151,4.2041228981601,3.56939315305128,1.69305698987784,4.58391692313726,4.28614329840103,4.09402474601908,3.01414012164001,3.43399278454365,3.71249392453823,3.71976502421865,4.0739303657275,3.8623209645445,4.42064346002826,1.31728849601506,0.491568626905236,3.99072993569473,3.63824158368714,3.18549108701937,5.2235090503303,-0.0831236565812237,1.44795010859199,-0.0339377655848602,-6.10159891252788,3.93728372020031,0.480499223929895,0.685556301080634,1,0.832972186965511,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum cambriense",-0.22272997923997,-0.935839648179956,0.488240169128723,-1.62299137341842,-0.291139861986828,0.886124353539076,-1.12453551215769,-2.93828009244701,-2.120634793674,0.387572863375723,-0.248646639247086,-2.27327156893175,-2.42355005441162,0.729588207438399,0.14351198671681,0.77731713638372,-1.29494479934859,-2.70568255496689,-2.43385537044982,3.05094528338276,1.77349534119833,0.00644860435703265,1.18055355527162,1.46434825123594,3.38633554766047,0.367416994250838,-3.08266239633368,6.17299516485164,0.310452462992047,0.328034031204727,1,0.217182222769491,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum massiliense",-0.791160113252502,-0.475983416380881,-1.08789498980575,-2.08228396060857,-0.4753584068858,0.0417780639876639,-0.921663129556489,-2.63965322955204,0.284333370088229,-0.295930669811332,2.19365574825905,-0.0822601093533919,-2.28157562385814,-0.0187999741627181,0.714773253250137,-3.03982238661569,-1.94558162575176,-2.32564661550856,-1.94623273718084,-0.0219039574116984,-0.180203054798559,-2.39076678480125,-2.38948886222958,-0.587180667026599,3.39452154500665,-0.131182812124889,-5.50309278539225,3.6925054089529,0.414062518016231,0.503188056080055,1,0.521865240506398,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum timonense_A",0.114500695157497,-0.543601778625854,0.788220525949175,-1.87279589867536,-0.505408468949668,0.765500365436262,-0.863921252738816,-2.94046733045831,0.199991784986402,-0.536449426419908,-0.188394421299177,-2.12244308139865,0.241383010869525,0.681954774187158,1.16756402039949,0.659190000244211,0.561434016388397,-2.48254270283668,-1.40688668100544,2.80086579343825,1.78515246537038,0.0820616192607808,1.68804074704722,1.34465972104891,2.84743654927625,0.429395321469069,-3.11346039966922,6.06747643152965,0.296875049494327,0.305653414759905,1,0.179974195695945,0.995241302492659
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Winkia; s__Winkia neuii",-0.23789533203291,-0.838695991846292,0.297023830520228,-2.4036673898249,-0.449936305752525,0.961589857935577,-1.30156821140888,-2.94436306758601,0.0919976879265931,-0.316424634656345,-0.198917206489693,-2.67676123288809,-2.33868153374556,0.807853889980017,0.234139369217759,0.774015968629069,-1.68686668304099,-2.36595906904164,-1.61822807024112,2.62089462123512,1.2855686059112,-0.329358288417334,0.645295260910121,1.21464757948051,3.27332552399501,0.30622540016411,-2.70471571199357,6.72732408397563,0.3296875391981,0.365073394033286,1,0.275940463367902,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Beutenbergiaceae; g__Serinibacter_A; s__Serinibacter_A sp003121705",-2.15429299170074,-2.44524468924151,-1.82265075479029,-1.37760630950968,-2.62921513589387,-2.15107270260328,-3.59087202329183,-2.42262975483036,-2.43498185037379,-2.94206538032854,-2.66577392671803,-2.44667495472799,-1.90147534881027,-2.59861053867379,-2.02252096674593,-2.41339632142661,-1.72689742797671,0.707020104858017,-1.49213552914973,-2.46432530783092,-3.05134426682356,-1.83273216552127,-2.18886655674951,0.481656915067369,4.31054252319232,0.086190169314999,-4.43363490536466,4.86785532134293,0.440625012252645,0.616978785365231,1,0.578004232609496,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Aeriscardovia; s__Aeriscardovia aeriphila",-1.29897134992586,-1.53992453511971,-1.06771693707738,-1.5807123768898,0.434113932902946,-0.0238835106430955,-0.876843784628862,-3.207215969722,-2.10383870483089,-2.91255285534623,-2.6880003830205,-2.40668199834014,-2.04695058126623,-2.59901669608815,0.140962854726938,-2.37462223201823,0.604382168499507,-2.04095396845101,-1.72186661757851,-0.0603687768187662,0.0602241806402031,-2.58185594381496,-2.33165826736299,0.396003379930042,3.85669302017555,0.0835259287875292,-3.69117365500884,4.15510304998974,0.455538230618297,0.660278416916741,1,0.628743281679621,1
