"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma",13.6378643691508,11.6765502164654,14.5569129602058,3.03522044825943,9.28321660475349,15.574102145837,13.4837105570021,7.86670009895635,12.3758265245262,13.7606517760928,11.5542962999022,11.8362551477754,7.27826859418945,14.5410039298363,14.4654375099311,18.0318592909589,12.86733570218,15.7538303124965,9.43221601315185,17.4304979811143,14.4430222474591,14.551991669608,14.9064634534323,3.30855366957156,4.39870700664646,0.739728475237563,-1.12310875684917,11.9943044975355,0.15156263781934,0.0114816960548099,0.783724699757512,0.00410110158804048,0.403376561699991
"d__Bacteria; p__Firmicutes_B; c__Syntrophomonadia; o__Syntrophomonadales; f__Syntrophomonadaceae; g__Syntrophomonas",-1.07994550210761,-0.765498357526241,-1.38932852361298,-1.70066213044056,-2.79248787090868,-0.303740457579396,1.87272798291642,-2.75803287541116,-2.19003863428451,0.418029383570913,-2.97331000381601,-2.36471316124869,0.897771689933094,-1.97862422346551,0.721480121361445,-3.00430133531229,0.268319916320621,-2.82756448942289,-2.63936840207734,-2.88736078107062,-2.08025149356967,-2.40766658955595,0.376651626165058,-0.594807541625366,4.33097838014527,-0.112231728972803,-4.3261914656334,3.7344946455486,0.45000001027527,0.671417749082947,1,0.638669887581459,1
"d__Bacteria; p__Firmicutes_B; c__Syntrophomonadia; o__Syntrophomonadales; f__Syntrophomonadaceae; g__Syntrophomonas_A",-1.98990859327599,-1.98990859327599,-1.98824970442408,-1.47054758630114,-2.2089736359831,-2.97775028213257,-3.62942025951843,-3.1151596172304,-2.18686016668215,-0.265996978105196,-2.74054608078699,-2.38873786140087,0.381554401858233,-2.88200394771897,-2.99692444966314,-0.632441564833496,-0.661144449141142,-2.40963979879839,-2.10969810588105,-2.6503545065584,-2.22210963101658,-2.86838822891983,-2.85215375736411,-0.182746721791824,4.3165602925062,-0.0383041068402063,-4.34180427781904,4.36726084708639,0.482059286014651,0.724043696041214,1,0.742961240095044,0.999022007582405
"d__Bacteria; p__Firmicutes_B; c__Syntrophomonadia; o__Syntrophomonadales; f__Syntrophomonadaceae; g__Syntrophomonas_B",-2.28099857122708,-2.57509940310088,-1.91258205330629,-2.09763617621347,-3.02003411700787,-2.41065831945866,-3.87153925796564,-2.98193734331533,-1.96133715238308,-3.0965281332256,-2.49053510613389,-1.94115506162854,-1.93138155819614,-2.47698564883147,-0.183546876529396,-3.12739005135519,-2.98808284553186,-2.61507495884636,-2.3227155999297,-2.84609695080371,-1.95073068269217,-3.03423587879541,-0.437575542460097,0.414674124876994,4.19623039240412,0.0766192628943555,-3.82020308823497,4.53618206838084,0.4492979823089,0.660825078715918,0.996214966206994,0.622091349536686,0.982413905568708
"d__Bacteria; p__Firmicutes_B; c__Syntrophomonadia; o__Syntrophomonadales; f__Syntrophomonadaceae; g__Thermosyntropha",-1.82464270494531,-1.90308542568182,-1.74679297155339,-1.52879180017982,-2.60631881317575,-2.55634469442854,-3.82556091151155,-2.75493623056039,-2.37206322433601,-0.202085477190732,-2.83882798308509,-2.4323695210927,0.020077019773538,-2.6541282368071,-0.218640101905114,-0.139659711324313,-0.624756727836628,-2.59832331834029,-3.14903512015633,-2.65724730846545,-2.1689404766953,-2.03804334123565,-2.47394277274469,0.178263458244423,4.17620814552064,0.0450855360055082,-4.01398439421171,4.0723577668643,0.475000005099006,0.736888668241445,0.997584464180657,0.726330183458183,0.993350330179002
"d__Bacteria; p__Firmicutes_B; c__Syntrophomonadia; o__Syntrophomonadales; f__Syntrophothermaceae; g__Syntrophothermus",-1.86279271966577,-1.76008192830717,-1.96332108656173,-1.88452266981794,-2.58755541988097,-2.35366042129594,-4.16229111988726,-2.72006372090389,-1.88513363578834,-0.588411187966802,-2.59146909836665,-0.0844313959751517,0.378406302843391,-2.25183724871813,-2.47552580289317,-0.351420001222946,-0.498992160763253,-3.45971926393856,-2.74215329255414,-2.71503501255919,-1.73918419470987,-2.64098313387236,-3.15349261444794,-0.472906734486118,4.1234944773321,-0.0965897398669026,-4.54742027906289,3.80687953763376,0.453125009621297,0.657030968968991,1,0.695600295118968,0.999030113093638
"d__Bacteria; p__Firmicutes_B; c__TC1; o__TC1; f__TC1; g__TC1",-2.4614289368676,-2.56629808022797,-2.34945412212583,-1.91909407189127,-2.61171390664645,-2.7215815632424,-3.83636859734386,-3.27468522691872,-2.0554810334543,-2.87097450078136,-2.27591741334195,-2.30181401770334,-2.02891599632176,-2.70494446196085,-2.89748280887159,-0.0257008072236822,-3.32567688987193,-2.45777562155447,-2.21160102561684,-2.91943970567419,-1.97323982454051,-2.58613213181945,-2.83169901931646,0.169604205600496,4.33059101243209,0.0332474099841161,-3.36155861689152,4.03788199471568,0.48281250350094,0.68773610262041,0.998487666099165,0.672937042640023,0.984832543937306
"d__Bacteria; p__Firmicutes_B; c__Thermincolia; o__Thermincolales; f__Thermincolaceae; g__Thermincola",-1.93700599379267,-1.93318959161777,-1.94455399729289,-1.78887822267856,-2.96618549362982,-2.63125518217014,-4.22085769803702,-2.38618604274467,-2.41804181721119,-0.417734390242108,-2.16214213627349,-2.20592824118722,0.193745802033888,-0.161912984419665,-0.0454420225032006,-2.13248850026839,-3.04451917448519,-2.08703719211011,-2.46969312525541,-2.88063595855052,-2.34929656202613,-2.7073640012408,-3.24512400656346,-0.14214194169989,4.16749565514822,-0.0278510312430983,-4.15013091067497,4.06025581986349,0.491419658527015,0.755769448353572,1,0.756687536534673,0.998812325478618
"d__Bacteria; p__Firmicutes_B; c__Z-2901; o__Carboxydothermales; f__Carboxydothermaceae; g__Carboxydothermus",-1.97690130180196,-1.99679288806047,-1.94662351538237,-2.17241900906069,-2.98902209685568,-2.23460545129144,4.13784622991309,-2.7518849990278,-2.21286368744025,-2.67833940689303,-2.10318858203583,-2.08306223389292,-2.2465363339426,-2.84861919517274,-2.85900054387088,-2.7084570269762,0.412944622447117,-2.50969904047911,-2.76207671035601,-2.47662461906342,-2.5625271538042,-2.38333395487577,0.257065905543458,0.0301832832025948,5.03702375101693,0.00539025927294066,-4.61971081415761,4.19300308388218,0.492979720612874,0.755127480975702,1,0.74905238192535,0.999401702448094
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus",1.55191161389321,1.43713662407515,1.67179864572381,2.46259652760325,1.77203991540151,2.56570566759514,-1.38014627322236,-2.79623041799681,1.32539147123305,0.360550220745253,1.51516418685369,2.53422445138844,1.1725088218092,0.612920322590686,3.02368846760638,3.81795137579099,2.34162407950656,0.84789550999063,1.75388416759107,1.72572124766504,1.01451031227988,1.50716172996429,-0.728598304316552,0.438252872956184,2.39343250172313,0.163405077063907,-2.92816090328169,5.16452992849609,0.410937518713548,0.474294667009248,1,0.574042419461344,0.998413448007101
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium",-2.39948502039432,-2.59235900727387,-2.26485873735903,-1.88984664988023,-3.17995952058152,-2.51771157522918,-3.5146036858977,-2.93504839057136,-2.03391191608191,-2.4351680674134,-2.13289584308412,-3.01214145237718,-1.9864512688003,-2.07940237681604,-2.5320079280057,-2.63313022977635,-3.668899092871,-2.32605330595257,0.114242334362565,-2.52048294721972,-2.70922817716637,-2.28551006653779,-2.9517052204961,0.206361498271827,4.11359379724571,0.0417592002841848,-4.11945283183796,4.27484942303451,0.471875005740203,0.711597324133805,0.998941564197312,0.662696340037671,0.988812517286215
