"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae",14.6675085065981,12.9095800420212,15.6092233654617,4.40215114463124,10.3678311207398,16.7365330375144,14.4602616142114,8.84804097005034,13.6528047738285,14.9168876121434,12.7017089489424,13.0998851900044,8.5601707217245,15.5451587431165,15.5593572525973,19.0850027631036,14.044545611934,16.998711919238,10.756524196091,18.5147382009832,15.3931020181998,15.5892674224834,15.8088170956593,3.40909464632199,4.38173835382207,0.847186016772552,-0.919707945571083,16.8691398107185,0.141965827658337,0.011806556070795,0.515812291279677,0.00392713903743321,0.284734137751615
"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__UBA8592",-0.416376795533953,-0.40087581696744,-0.431826523079627,-1.41942183334251,-0.461371131165883,0.0327442491164991,-1.25483987638075,-2.37484951908739,0.386625699793949,0.77639832948207,-0.29605549378071,0.164099722092907,-1.80874971048643,-0.0996192537270169,0.694562234819328,0.752455923745792,-2.59726250012984,0.11960270916223,0.631354638799529,0.0911367556819886,-2.16075780445016,-2.78654551217224,-3.0104233679474,-0.08600145646591,3.17705603172014,-0.0244155537526048,-5.01788764492735,3.8981437391224,0.48750000254472,0.713579481543037,0.997976465683465,0.776613648541861,0.997751367807508
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae",6.15873331253829,6.53113599666561,5.95662488539008,6.80791178855935,5.74525393215347,6.75058979294228,5.84545820660364,6.45543167231605,7.61424118816481,7.19572095599655,6.02728979503847,6.86722369344665,5.23520246555752,6.18675767287744,6.98810306093329,6.5247622951324,5.2444927826108,5.30272555259162,6.27360530379535,6.13658818631158,4.33731773175924,5.35500251426426,5.8718298481275,-0.60912015382051,1.11371860889241,-0.511220178947911,-5.04531528091877,1.8855422682446,0.281250055039672,0.0919937117480727,0.997344506338783,0.122332292320682,0.998111012439573
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Beutenbergiaceae",-2.36737476646602,-2.61208304204057,-2.17718917549004,-1.89046860532834,-3.11142972443312,-2.38904983682772,-4.45906490309373,-2.88942049614748,-2.11595767621315,-2.50139999679621,-2.33163067167201,-2.24566097557949,-2.00221380035211,-2.26955933758846,-2.63887852902449,-2.60531134382504,-2.69468357204598,-2.26371613755815,-1.78349273823284,-2.63838271824363,0.189543493500116,-2.2131042686312,-2.99487645353742,0.424963208413082,4.29924529597346,0.0733385301471206,-4.41467119091218,4.43082167225912,0.456250008969626,0.685562659498056,0.977854244138707,0.660406833878196,0.973066224677384
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae",5.19492665231351,4.92761750157333,5.61450538261656,4.85806497061921,4.60996561171807,5.15803450307635,5.28576258707984,5.11307561482724,5.4494543719938,4.61437406020573,4.92572250527794,4.52462015416177,4.75923558575685,5.68903531054564,4.85535965514035,5.33170632375113,5.59112662630816,3.72397868749962,5.23610614847281,5.72862003076463,6.1222850918043,6.24169287169243,6.09415503452904,0.667941641882623,0.781978163345293,0.711985718922465,-2.40807276887611,6.46453153287561,0.209375089296689,0.0942617145359027,0.887516399248849,0.040072531473944,0.595678120343066
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Brevibacteriaceae",-2.1173946528715,-2.13554226034957,-2.09721976072389,-1.05923899432003,-3.15265903976544,-2.75874469066884,-3.39216208408312,-2.93874301017334,-1.86883933977464,-2.93278252216255,5.83491104266333,-2.06949811327799,-1.96882502355112,-2.93556801458413,-2.74086166617218,-2.8771021636438,-2.27543981254202,-1.88433115089193,-1.9124103782779,-2.23638349378517,2.18826439224426,-2.70597785346869,-2.71202402522244,-0.319799146468577,5.34821693518298,-0.0589223655824891,-4.84991741143305,3.3397062761677,0.475000005099006,0.712588933491859,1,0.772009856919396,0.998120863498771
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae",3.62371862991612,2.41958638395151,4.64095922321475,1.25089201417915,2.00146926581064,1.9805075104465,5.13798853135015,4.34542707745126,1.57967782265602,0.617761102753262,3.6562554517692,2.31641702053841,3.33433867980825,4.87638262300879,3.02748728739982,4.42141434228476,4.73829425661891,2.69016829289048,2.88815411097694,4.43357096696898,5.65777327421282,5.72715658244412,5.68702039618347,1.86240769169603,2.17235013003696,0.835879411437496,-1.51131490422071,7.12584558869127,0.170046920413851,0.0142435490116305,0.538106092812017,0.0136783446816341,0.409461834134551
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae",-0.964792692012818,-1.06757728860586,-0.855105007937754,-1.01140236043182,-3.22567825583468,-2.34198074096597,0.816311642794226,1.4481662246652,-2.06981285627208,-3.20674659245066,0.166865342410736,-2.44628518449912,-1.63594284409325,-0.0367661828214949,-2.46859080503366,-2.87782279645989,-3.40471424515388,-2.56484664630223,-1.60909642582805,-2.90611496324867,1.75959680987465,1.63197271186684,0.371050822524065,0.264311673399977,4.4729472652405,0.0479775307526812,-3.70859756174761,4.13390009629765,0.464898603098226,0.687821706990291,0.995221114989785,0.688278560642144,0.992168540658043
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae",-2.17559303413756,-2.07627902462704,-2.29140517448914,-1.434174409061,-3.22891020589393,-2.32469692155238,-3.50821380058961,-2.63888480928186,-1.68741687210187,-2.38500967566287,-2.78144580369337,1.20242869163262,-1.44475235052537,-2.90166716680135,-2.59944366083105,-2.22436525870509,0.443184509749363,-2.69084181002932,-2.34123275181869,-2.34604821184864,-2.40500255386225,-2.65423804761362,-3.8586888589947,-0.243700669894517,4.39778575130081,-0.0489216258742691,-4.02557240550921,3.15340362665329,0.476562504778868,0.701035007709377,0.999575322068556,0.714897960012124,0.995628378329617
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae",3.89381067233406,3.30001234249824,4.29325230935351,-1.77678383409707,2.56352678155067,4.43353365300186,5.34973952802249,1.81980331067786,3.13694737996292,3.5810189109336,4.92586898587499,2.87337990810922,3.36078907049471,3.8999182789587,4.37560497981159,6.4318255684954,3.71574068952331,4.22776118072739,2.59330245652821,6.06070438595808,4.61424984604403,3.12643843861839,5.29210953814635,1.12732320528922,2.13984686222824,0.451026361780021,-1.5782210753247,6.08931647171513,0.281250055039672,0.104965996110585,0.985526657891505,0.107410415629262,0.892809534822031
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae",-0.700686643487654,-0.695644948603727,-0.717150693211256,-1.10351367612342,-0.264405396464516,-2.10359141275197,5.69645810760958,-3.22701085829423,0.667030813416723,-2.44987003008568,1.8289724050335,-2.16595606441553,-2.24096706295568,-2.93914826591724,1.64239472827287,-2.1558778494801,2.15967085007242,-2.44082881655584,-1.88555128048199,-0.0352089419298345,-1.97151300615167,-2.58388516633394,1.22356322196435,-0.257931064506348,4.93883000267992,-0.0481147931664023,-3.85919687469054,3.30035458375521,0.469578789344162,0.710973060392049,1,0.80725549846825,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Jiangellales; f__Jiangellaceae",-2.29814115971968,-2.12332853549674,-2.50428949796383,-1.70297145706236,-2.59913403875191,-2.01918135684279,-1.39883009751411,-3.19207563333893,-1.65315636618239,-2.93536693449395,-2.67825679251778,-2.2916763647697,-1.49724968492179,-2.34350562827345,-2.22589652742771,-2.46978818986705,-2.60444802960624,-2.26861819145561,-1.71204030793356,-2.70504006183726,-1.68383214179345,-3.52521322554531,-3.05714624518282,-0.34591836545763,4.10218293065173,-0.0742320843062322,-4.26575468527411,3.02219211739593,0.457812508644603,0.672307702743851,0.998694211093089,0.674997023100738,0.996548693402796
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae",-2.25767465576034,-1.92169946304798,-2.54646084858886,-1.50888452668578,-2.42348959989346,-2.40033729604054,-3.11515446849092,-2.35899480458344,-1.81037741548203,-0.368742753849657,-1.69144003702202,-2.59779885376342,-1.30691914383785,-2.55150288907085,-2.39409707010026,-2.14156709132022,-3.4110955794234,-2.27243317226994,-2.49043953465769,-2.27504645540255,-2.2061946985341,-2.23741596572796,-3.02209782491919,-0.517732567328325,4.28334471046277,-0.0984913911333212,-4.26032856623545,3.20248254832915,0.452418106462437,0.666312516669781,0.998636163785961,0.641135639708589,0.993485072879907
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae",4.46809988355182,3.79143265308983,4.81885324499555,-1.05861794027943,2.96086745740422,5.74453817892244,6.17151810369684,2.07642926048026,3.73410562199888,4.26741705553662,7.43261592989536,3.74857977203682,3.23983057214267,5.02023578844517,5.19394274139666,7.61767454718973,4.23171101868733,4.95173330696043,4.41316001808651,6.79919632289402,4.82038735000546,4.05920095195313,4.20203469005101,1.13400622430228,2.5588963522961,0.391138476346036,-2.73279437964838,8.95952037689413,0.28593755332507,0.164518280774943,0.999667877681513,0.119228282843318,0.962899318056603
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Nakamurellaceae",-2.26662068497287,-2.35440116047297,-2.20561088146808,-1.48375777051052,-2.75771437886574,-2.40554449796576,-3.3742914964378,-2.8944980849783,-1.71617549310944,-2.44472798463354,-2.20621408864358,-1.59174742618859,-2.31642783083432,-3.00926462448534,-2.69334649386156,-2.85167241228683,-3.54567164185944,-2.23159259005337,-1.748217021305,-2.18865617711847,-1.87182637044546,-3.1666144471609,0.41323276628601,0.142954837078479,4.51640454992661,0.0276642753633761,-3.80938180143643,3.56933521782384,0.483619348099621,0.733036635125144,0.99813830447563,0.712074895402585,0.985534058089306
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae",0.437084616831903,-0.253315167951541,1.11576748011013,-1.66007219030297,-2.8472942156111,2.23407307260959,5.38973844882891,0.328307395134924,-1.9065246893398,-2.84513143007867,3.21487697060328,-2.24013518378655,-1.98063350043401,1.67604697775592,-2.43225805993218,-2.68016696732287,1.7587980084459,-2.72353374992131,1.28050567313815,2.56186298357851,3.93574203184274,-2.58894239558748,1.68812264772124,0.845213033998482,5.18756555905824,0.143417196260928,-5.06880539918805,4.60659000488992,0.4414976719363,0.71851364042188,0.999766952841848,0.66995177084912,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae",-0.38517281640094,0.118604901036088,-0.842908305914078,-1.08520995778264,-2.19869360380032,2.37790716958835,1.53096330040594,-2.81341395396311,-1.90983854843576,-2.6587263858129,1.09880744190233,0.371738689902934,1.39911576669657,-2.53211492706915,2.79226261715915,-0.251642345998224,-2.72922960555481,0.0751307937316028,-1.78976025457743,-2.48779274462849,-1.91670542402984,-2.59302318173004,2.12583032815503,-0.539323790778829,4.20528742588772,-0.10773864303899,-5.30675232500744,3.52621861131288,0.443750011590777,0.672814317830834,1,0.676540105598736,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae",4.59424418799695,5.18913615810457,4.30864201929415,5.5057922451119,3.82163816694669,5.41194959178925,4.21861737943061,5.03542952463029,6.48955678350564,5.78638864358394,4.73066891471346,5.7558293871736,4.09688012739332,4.16922825283963,5.58889684248403,4.73128073668865,4.12494617194278,3.64931419644492,4.3836358795167,4.81377549291725,3.63323695861073,4.29927351631546,4.29724609420098,-0.760751354359989,1.17551535328608,-0.624364025051467,-5.79648953679486,2.07949423949047,0.259375063710695,0.0712459482039403,0.995223348898295,0.0997633365086926,0.996152387944755
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales; f__Streptomycetaceae",-1.24528810842487,-0.965850525757313,-1.45614122247082,-1.22734259582899,-2.76383168253766,-2.19773385346935,4.44035079694331,-2.6458258783559,-2.13928766866528,-0.300925840082627,1.11811634935926,-2.12615421931327,-1.94256311689904,-0.00172701937654196,-2.448425675334,-2.82144778898966,1.79898248174242,-2.33155121037173,-1.68114069491522,-2.63123601320052,-1.9912529978581,-2.9012541094636,-0.655281369942321,-0.686515057775614,4.82868978771668,-0.127433494470443,-4.32785454709236,3.17858914973956,0.427457113313159,0.624280507089687,0.99981747725191,0.663562769950638,0.99631029574141
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae",0.131433317070286,0.0749789755904668,0.170383823424451,-1.0770749134986,0.466361132115642,-2.36425618958082,0.438280455223799,-2.74240804921097,0.516884819198433,0.57324003053612,0.940005821788427,-2.21241630905812,1.43583120497517,-3.03353938358569,0.693046980708647,-0.25568387662582,-0.159355889649529,-2.00538083354323,-2.19943058005424,2.3263356316953,0.949705541650792,1.66914360245332,0.274209743459869,0.297212613415898,3.22825945889439,0.0644085387454844,-5.43741355596311,4.61495381959745,0.452418106462437,0.722014634804752,1,0.670652357027647,0.999091998018454
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae",6.94265045300496,7.23263472251881,6.44919148558451,7.2552683123046,7.17861777372983,7.81686428737893,5.94576489083009,6.56489792299444,8.6039526813833,7.86949308604083,6.90582465221255,7.35337187524188,7.14083701539235,6.71442078738861,7.58759492603649,7.11015914904169,6.22813048331564,5.88241231559669,7.71987303567658,6.60444995309116,5.27031877093513,6.27030045163156,5.67161828513025,-0.753632645687147,1.16658140816507,-0.660932502368411,-5.34750273755611,1.3643485513943,0.249610052180681,0.0484856163436912,0.996838393383696,0.0623762726244344,0.997933022698406
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae",4.72500793544738,4.97687821521852,4.46699096750114,5.25527701168371,5.08097855925621,5.74408651754415,4.61637842324644,4.15248282716822,6.39145441446184,4.72781264799127,4.84938525735357,4.52109383817706,6.80429878992589,3.89788309905622,4.56596367364664,5.06080357333278,4.90836154947687,4.56289099082487,5.93650492966168,4.55074179294314,3.92129210881725,2.95687286964335,2.74181248493619,-0.778196432973285,1.3980612830504,-0.527402319615329,-6.39399324530013,1.69106511324939,0.265210669513854,0.0574584093652716,0.995874294570295,0.096985771098097,0.995437343712789
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae",8.99199993520843,8.91414595466733,9.25884969058573,8.93053451268475,8.95232879589282,8.42982288705017,9.37988323814042,9.16280185124675,8.16422845175678,7.96108262278065,9.68332432088697,7.94011014894827,9.05925489521896,9.4850929084578,10.0523937506945,9.43777998009131,8.36767399016879,9.63078167021814,8.70873011687836,7.61249349313139,10.0969159221431,9.07922693362428,8.1002258967107,0.335667144902601,1.09955122398173,0.278782504881149,-2.85835984470047,4.41523215473465,0.37753512782703,0.398617639414502,1,0.328344292607547,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__QAMH01",-2.33028049931564,-2.33562509804187,-2.32357773410187,0.917536427625032,-2.95348003276593,-2.20976339492556,-3.8832559776053,-2.61143364074691,-1.9944841926637,-2.56267666465226,-2.80524783733124,-1.98799800033309,-2.60842255223762,-2.86688216265381,-2.15657056052794,-2.92683549973642,-2.55992028379166,-2.08539603312894,-2.06026275595285,-2.75383599900195,0.243326049216348,-2.97331793938552,-3.70337959096132,-0.135383079836407,4.24334848435639,-0.0260831872891831,-3.73005031649368,3.75732717746799,0.484375003182019,0.723893668445237,0.998684389745833,0.74814958648163,0.989998603642198
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__OPB41; f__UBA2279",-2.09571445810443,-1.50801006379459,-2.57929664605763,-1.80694944356923,-2.74938065323704,-1.52466754968512,0.534611682934282,-0.265254853566177,-1.64536448543355,-2.89671434570383,-2.35566904573219,-2.32271534084775,-1.89543849270991,-2.33172808114683,-3.18963397376567,-2.65184461138714,-3.07476633214804,-2.24740200638756,-2.26399983344429,-2.12662951545255,-2.29869346140042,-2.71241069484314,-2.98591722684838,-0.913847287285954,4.25694602131192,-0.194722199950802,-5.75667844231957,3.18965518516189,0.385937524480017,0.52523637936426,0.994290405649294,0.507098805316201,0.995754958566975
"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae",-2.01782952977992,-1.95881115395475,-2.09371104488299,-1.27453434153315,-2.57597060809702,-1.94365835464159,1.15502383085281,-2.86925768505665,-2.15538387377152,-2.50044537344196,-2.38109709687595,-2.45397127727594,-2.30655722367529,-2.74793734305797,-2.48988597059413,-2.79795433101114,-0.404948021290929,-2.08073291367429,-1.60425754254308,-2.53273800412877,-2.08100734012377,-2.04233065063605,-3.0833567500921,-0.224055171149899,4.10436105975806,-0.0440904459985908,-3.3838909420902,4.13908400617657,0.474258975593382,0.70260201599711,0.998401762154847,0.700765722764078,0.996279905000428
"d__Bacteria; p__Aquificota; c__Aquificae; o__Hydrogenothermales; f__Hydrogenothermaceae",-1.96099122135183,-1.96207944652457,-1.9586102942476,-1.23712798396404,-3.07774182971098,-2.25457540917836,-3.24519777649131,-3.33810729360959,-1.74126469949296,0.384870483114204,-2.03926164511508,-2.08660021323099,-1.93743014314232,-2.97913850679121,-2.99075186501111,1.13027672347937,-3.01301822874758,1.00537473313146,-2.06619125561801,-2.3855838207707,-2.45790934514508,-2.41713539307698,-3.23339827317986,0.115042962614774,4.56663876235478,0.0196622758018177,-3.83567245914612,4.30469914255478,0.491419658527015,0.72152208458544,0.998755959579129,0.714304863576826,0.996161476968814
"d__Bacteria; p__Armatimonadota; c__Abditibacteria; o__Abditibacteriales; f__Abditibacteriaceae",-2.12183865757681,-2.07566023416748,-2.1584430946253,-1.2314462714385,-3.3319705021915,-2.50636549482683,-3.00636526633371,-0.493456494497551,-1.39315383729985,-2.97470617537877,-2.52505233830063,-2.16547428779137,-2.44853705583097,-0.149469188882948,-2.91482172607731,-2.87751572304414,-2.64857426569933,-2.10227552950353,-1.70788641726618,-2.44917615695442,-2.21049146753887,-2.13686638326875,-3.31521005854337,-0.104615913105278,4.35020908792656,-0.0218102201734825,-3.80822892025465,4.55912319337435,0.489062502226303,0.738751234301956,0.9951113190284,0.746520664416852,0.986528610086727
"d__Bacteria; p__Armatimonadota; c__Abditibacteria; o__CG2-30-59-28; f__CG2-30-59-28",-2.25410074519401,-2.00151592527263,-2.46443086338135,-0.856126506937429,-2.94688058974721,-2.40412413961744,-3.32955203486091,0.407645867282389,-2.08453730227457,-2.59109751971821,-2.18252738488056,-2.30584890861619,-1.68381262738933,-2.52291490746306,-2.51043282810333,-2.44578133958304,-2.6898159304712,-2.04916735855113,-2.44261246341361,-2.3030195896825,-2.51123140614355,-2.23265859857209,-3.0862567883435,-0.521552282609884,4.33624921105526,-0.115292937162865,-4.88164824780009,3.62374767693203,0.440625012252645,0.644994391312235,0.998459676737497,0.659486447666111,0.994459446561395
