"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K00018",4.90840320511936,5.06429336350138,4.8004255911215,4.95968180181419,5.27249353423181,5.88468595880654,1.55176714432962,2.77642642340776,5.24025519269532,5.23107248145333,5.22090821012223,4.04920104406962,3.40133244467671,5.76478359304481,5.46587931066994,5.39661251234269,1.89506126321899,4.71420673979848,5.62530193936347,4.86194899887256,4.12851153190476,4.61923164890035,2.57770309817651,0.122848640329293,2.04145305766856,0.0495521801714548,-5.77193147150789,6.21799663330594,0.477379099761099,0.802518264675688,1,0.739848181520492,1
"K00020",2.04403705609018,1.99981289287223,2.11769745542405,0.600963121981197,1.9754789017566,3.55485687824507,3.50151351827689,1.89729606404101,1.58383474362742,0.900867706963099,0.449515162292567,2.95986955486894,2.77667531753673,3.81307057664012,2.94903636252831,0.184486581597724,1.9410733388225,1.85983874902283,1.77110179195287,2.556513378311,0.194932331158705,2.23451147821674,2.71907864054685,0.0562642322100046,1.71810547441696,0.0336741923608329,-3.68494045727287,4.3052728097747,0.486739472270124,0.88554335333106,1,0.864649608808374,1
"K00024",4.49024865736333,3.74131371835866,4.59179664397923,3.27733794818805,4.50202190340097,2.58148228427257,0.538852100457816,5.17317968738757,3.52997353068817,3.81462605674621,5.24726369135148,3.51976302206981,5.59502358255688,4.86507871267886,3.234658428084,4.20199658510193,4.55795646592382,4.57079887564673,4.60076084451385,3.81104756831909,6.64495897940898,5.91264938372048,4.64334908747843,0.802784614980174,1.80690789708329,0.400457335189309,-1.98417840918127,7.23091170332647,0.315132648735494,0.12569851669329,1,0.166743316184589,1
"K00027",5.1086913687119,5.34730892014199,4.91240512614718,4.92057354891376,6.13307042325831,6.50251210296454,1.84394989426089,2.43204765623517,5.61796614457767,5.50840708027053,5.56994290986438,5.14916167882304,3.90115282392895,5.97741464322671,6.24336339934557,6.06269039874649,1.73148007420716,5.04466051842833,6.06181189180509,4.78405198587586,3.09454951398002,2.74247051879121,0.840076134532457,-0.228283245032938,2.84551606370376,-0.097352919501889,-8.17268801415997,3.1166109630604,0.443057734009453,0.544721858823215,1,0.717534799275802,1
"K00029",5.10635933656327,5.02708099412717,5.17819821289565,5.1091895149116,5.13551291223258,3.86420307451648,3.68297932783687,6.02314740199683,4.96609160663557,4.47370830136572,5.47915010104888,4.857362805462,5.49175274893782,5.22064454152503,4.26635960313198,5.12402159654996,5.29327075673585,5.05750028982061,4.55782402799807,4.88780484046616,6.65466645318219,6.98305629170098,5.53083794132521,0.294005810800115,1.1274914911837,0.238977974796798,-2.76697279727679,6.88941411156575,0.37909518985085,0.224571525375014,1,0.368271700242482,1
"K00030",-2.08192025402448,-2.31261938445668,-1.8591427341206,1.07059871335846,-1.43853629196447,-1.56617989139302,-6.48225516069131,-4.55894215984132,-0.454148702213493,-0.457736692880976,-4.66658541547002,-4.57693190221441,-4.97784226421279,-0.438898367535105,0.0194318607113342,-1.82174919748402,-4.12296086955893,-5.07308567863391,-0.0891702419757898,-3.41808369239406,-2.28813007846763,-0.110273522409923,-3.28959655271945,0.66509684382109,4.04440045600756,0.143580210690372,-2.38295335860714,5.0255779207101,0.43281251392068,0.519388773660939,1,0.59418934635411,1
"K00031",5.43824296880401,5.52431360307367,5.33843112590522,4.87456797973343,5.6908526264727,6.09605459520188,2.3876973363448,5.43418722562637,5.05653438352698,5.73317128921141,5.61653509179813,5.7617391862915,4.12993669716075,5.49912808311612,5.8843338628354,5.7597790824568,2.49286436074971,4.8713591123997,5.19378843783108,4.83295892016867,6.05505799736787,5.53260682540557,4.16756801593672,-0.0336112738226415,1.22963825067285,-0.0188671134556363,-5.33342181529508,4.40939981612994,0.475819037677096,0.915529980370033,1,0.853677874466864,1
"K00033",3.27141171369438,3.02887790890666,3.56736754157816,3.13379183682833,1.99755054425854,0.389194365488022,1.32044565710816,4.47150886598526,3.66638758043078,2.10767320725,3.24244682303853,3.74168181340126,2.97625679343588,4.07201959909534,3.52447301776952,4.43609256041007,2.11583650589565,2.84243051604527,2.33598260365159,3.24078856998919,5.2240091782154,5.65723765761173,3.58159079513201,0.895037767983956,1.76894924728339,0.508954519059349,-1.56500712718493,6.24941554284883,0.284375053891512,0.0852944700858553,1,0.122752356486393,1
"K00036",2.33900749089229,1.74681187011964,2.92443485744682,2.2882934070301,1.10070652207255,0.794090156774194,1.64259176875907,4.02601827978875,1.09285586215073,1.92446282683584,2.66066194058232,2.52114871252909,1.43902555158651,3.08425606004603,2.12553459086581,3.24469011067372,1.59028754200998,2.461176132854,0.598687223554906,2.76654339422625,4.39624253459971,5.50699651566199,3.44582113934658,1.03792969949535,1.71259804998498,0.552553589280748,-1.79760758907705,6.92658625901971,0.266770731283925,0.0976074893772168,1,0.0705868483296889,1
"K00040",-2.84044251724922,-3.71466063606551,-1.82424585682689,-3.76451569125152,-2.04596040265994,-4.3937636837766,3.95428029189171,-4.82980601069791,-3.51713877395103,-5.19755899735028,-4.97399542462004,-4.59902380593556,-4.38630645143307,-5.19887070438872,-4.67718632843135,-1.97514307205986,1.83559363917086,-2.09632077527437,-5.0272321607654,0.501375710217468,0.612184370924643,-4.47400632859303,1.39840805151138,2.2939300545622,5.64826172070426,0.358774081369534,-2.7967635146459,4.6538106190664,0.353125032703737,0.403810131218709,1,0.302297777203447,1
"K00041",5.08716646155943,4.59560779353184,5.38355846050203,3.9790975637447,5.364640365283,6.29945892908343,2.80216419739911,3.39721599137547,5.10550262356206,5.05911588750798,5.76370231617115,3.50327728851347,3.27178541273377,6.13481654970919,5.69569598086186,5.74945770140509,2.50393564757365,5.328086261008,5.88840354592297,5.42282373529252,3.8588137529312,4.85494612604878,3.66837977798142,0.409771925675321,1.89863943527348,0.233890635852768,-3.37526459288398,5.81739424831874,0.369734817735309,0.408946642100578,1,0.328728752381519,1
"K00042",1.23125207992027,1.21468379399989,1.2422012978705,-0.126373376988942,1.1177110559627,3.10529346028916,3.14410817664485,1.16330392674822,1.03364111139389,0.561871572962493,-0.204779384258206,1.7923155191065,1.54264143949393,2.75269167649581,1.52508542812886,-0.663444557122231,1.45426677592293,0.796917457695912,0.77933520900296,1.76520062468341,-0.39822435006773,0.725313648695439,2.00791883733956,-0.160679554921514,1.66230277388198,-0.0907160641537249,-4.04688320226146,2.90941721813181,0.458658354776321,0.658504388435797,1,0.769595016535322,1
"K00046",5.57399439531765,5.392755139355,6.01466364208576,5.68776427624364,6.38180665572443,5.48034917587671,2.11666635191718,5.2395771539848,5.23284635008212,5.30533815630704,6.18202699155848,4.02443715440796,7.24149704934794,6.32410898696008,5.38231890729564,6.01583386728628,5.43070970222994,6.15988044013649,6.43292690572153,5.19627496206307,7.2479804904204,6.01448003803647,4.93970899286818,0.504490408927476,1.28832506057494,0.259270250961771,-3.15307348184448,8.0843884042338,0.374415003784766,0.227472284823387,1,0.324151600624608,1
"K00048",2.09966030612113,2.05281910577642,2.30803813826214,2.97439893325867,4.1384451690797,1.03070441385212,2.10209946387471,2.86614382193784,1.59390204371132,2.96676897114878,0.21127622116666,1.10045128564061,1.48636974136544,2.47150858502022,0.910638239829101,1.13172434873792,1.59763553219949,0.374240140325071,2.04778294332304,2.80285817687292,3.7582907157237,4.75641311455508,3.04719333824795,0.209247160122401,1.91969648379345,0.0981487640935306,-3.25293537237211,3.67524454762333,0.453125009621297,0.687265226344799,1,0.722032623433069,1
"K00052",5.47852822063585,5.47931796706316,5.45850772126442,5.25697188439855,5.6421799157832,6.2976291323415,2.93394331576427,5.2396174592464,5.70784728563632,5.6922985272905,6.22448051518057,5.25700286548524,4.53826494770093,5.98136886340598,6.05497609516597,6.03791681284284,2.54161617557933,5.01739306309066,5.91068065088926,5.00596871663687,5.66775976692282,5.17950368834598,3.39774240959981,-0.0917467083059389,1.20679164766263,-0.0651828703348294,-5.52476564307103,3.7866579327044,0.468750006382756,0.685565556212565,1,0.823435876236766,1
"K00053",6.03613490006098,6.08478912790326,5.87862419971166,5.44681068404805,6.05904239580484,6.5345365937203,3.05522509214338,6.15472863266877,6.62459431018596,5.80406267123652,6.14729792607779,5.94905263073974,6.39836329320173,6.05762315546688,6.75089642410093,6.65594504019864,3.3755586835413,5.32425087003587,6.49949196462059,5.37194380603975,6.09582945833105,5.57310394253983,3.91166676894805,-0.152679929459977,1.37641605214295,-0.0990860920595474,-6.08657516095546,4.77283982190028,0.43281251392068,0.607697589842147,1,0.691963319188551,1
"K00054",-5.11017885266471,-5.22411970366551,-4.99501502140116,-3.69588640726753,-5.36673132501773,-5.83142691978514,-9.69735083407697,-4.0449217200294,-4.43889069387165,-5.025606867563,-5.15692051187805,-4.82425421584869,-5.03642603381521,-4.9409220577645,-5.01286352962933,-5.32660469907395,-4.04528624132809,-4.9267749483686,-5.13039791899674,-5.66722290919434,-4.62361058848926,-4.64803769120228,-7.1926987099679,-0.0344042579141934,4.53718967714373,-0.00712734225406533,-3.88487751511615,3.47450534950182,0.496875000635807,0.734106986917578,1,0.738052400869255,1
"K00055",-4.6377162897309,-4.54707335817743,-4.73386570177714,-3.91056509611403,-2.03291142842015,-4.45981243911165,-9.64654113729074,-4.72572585075746,-4.24437700144446,-4.96464003336209,-4.94400420468434,-4.67839102028416,-4.30104359255717,-5.67004938888793,-5.5165588671131,-4.30305104617734,-3.95604091383512,-5.11633067989845,-5.4029129859743,-5.53176827127201,-4.42866031584171,-1.46725877226405,-6.98517201435159,-0.0740488098187644,4.63864270579437,-0.0174941246615539,-3.41091110968767,3.74416978855933,0.494539782698815,0.762611524632728,1,0.755562826782351,1
"K00057",5.345053444602,5.23229417111294,5.46211964411422,5.06011905787476,6.01279431368356,5.85157104380689,2.93535848311434,5.20109639812603,5.20651281389232,5.68237422560927,5.48301807873964,4.75359955385349,3.72606226515428,5.69889020397613,5.65237903269837,5.43204602887212,3.10369610279598,5.11006627801921,5.50201160970091,4.90127225009793,5.60400971213641,5.83546610794427,4.40306690942735,0.0464537119855519,1.14290792565764,0.0419613468249803,-4.45540223681423,5.84047540679971,0.478125004459011,0.755649217144059,1,0.781297951757994,1
"K00058",4.21343328460778,4.5058167228235,3.95324728017546,4.15310175904475,4.0066698256791,4.95602493599904,1.68994661844866,4.94095808581669,5.62202041679781,3.986276908701,4.68145612956622,5.57079711754841,4.29074236416772,5.12163656174053,4.7214418111838,3.81154391208489,2.2771078868019,3.50881584634658,4.17127814935279,2.32610632124681,5.49474019475698,4.19314516852439,2.74001429133841,-0.558471995229143,1.51197969490573,-0.331497357323413,-4.90035395545279,3.03533034305198,0.348437533955421,0.292422588215118,1,0.272207076495486,1
"K00059",6.63878542025559,6.44009758902495,6.99280278013,6.3249695065038,7.09261127571266,7.14486309503675,4.05578867915649,5.71305586514217,6.3640260301054,6.47179226081248,7.18833625206557,5.73418668547723,7.15178650651314,7.19837943531277,7.18531482071222,7.29464825797376,5.61485618464176,6.83583853796816,7.32189795770983,6.22406140062336,7.28902510469147,6.19658110936945,5.0667189420242,0.167893632163585,1.18313414578741,0.155884180186223,-4.23380350948178,9.60360519220167,0.384375024852996,0.474952984045476,1,0.370906678944121,1
"K00060",2.07558045028982,2.55812670296782,1.08414861494866,-4.46355039833152,1.89255549935454,2.51098690120081,2.42480821777048,3.8058839392723,3.76938258887435,2.43845082872871,3.50694839926496,4.04170925356754,2.36476955118624,2.20813284057101,1.89614383811259,1.41337619291001,0.0655242272543957,0.285634012519248,-1.05999799109351,0.259884399310836,3.61935032767765,0.520236817321978,1.37524462007735,-1.79661109450336,1.80451492144885,-0.652176846884572,-8.09976886740198,6.50160367534338,0.188767653753368,0.285926058200796,1,0.0209209207008162,1
"K00065",-1.33224495060688,-0.793826843074484,-1.83171310975667,-3.65352661346772,-1.13485533323564,0.377737537811928,1.74399015219444,0.742194586454156,-4.40190974321342,-1.54796072354071,-0.726017174180589,0.198075406771256,-5.37436547523783,-0.68425228541115,-4.83146211512843,-2.85406857490414,-0.659281774216407,-1.48860600869901,-1.42380761422717,-3.23638166799271,-2.32054302122698,-4.2882732513244,-0.465834271327463,-1.15381571835128,3.39859568036189,-0.29264937649706,-5.64498703089039,4.58523580056178,0.342187535659353,0.507651319117787,1,0.304550325835156,1
"K00067",5.65543600194728,5.41167575371679,5.93896462607785,5.24541734701067,6.04390996800958,5.74887187323526,2.51389323191902,5.03604384556821,4.87876620043152,5.53585914476135,6.06806680569284,4.29029747634755,5.85108611904641,6.09399298728165,5.56071374163538,5.93510009808515,4.98048991160476,5.94269882908918,6.09742807697151,5.43024792132474,6.94083153230372,6.42333087967695,4.84453815851355,0.480600566956795,1.07089443637115,0.391243228844456,-1.62381339915853,8.56414738747841,0.294851844101203,0.098502189462502,1,0.110662255217693,1
"K00068",-1.74942670944527,-3.08767244644334,-0.73330445598657,-3.96453850931737,-5.36857476369881,-5.10494354976442,2.29124795131719,-4.87824574833288,-1.26632872205265,0.302134178237809,-5.4446705226579,-4.83337091933785,-2.3276192959317,-0.898881570141993,0.459080651600114,0.940679542086503,0.251920936968276,-5.73759621035038,-1.21204577485974,-5.52699272097494,-1.36496545683269,-2.11058924262273,-0.0152263531352181,2.06446258481119,4.66186708731642,0.396592944848127,-2.77057575167788,7.54237470520733,0.324493020316895,0.313554512178084,1,0.239805304022603,1
"K00073",-3.18374387441814,-3.32660052440408,-3.01551272320201,-3.59928773990572,-1.23197677762652,-4.74348417779877,2.54637198418502,-4.84762430337824,-4.24977483315242,-5.3384780904339,-5.13636689925849,-0.8509468937508,-5.00065968162109,-5.17052261729376,-5.44066419111404,-5.46273858270887,-0.0936282889882696,0.411172931055738,-4.79272784395056,-1.9476990405044,-4.75241684204912,-4.48288678325281,0.742035273821785,0.492563404142778,5.17311124401478,0.0942481889802376,-3.62367889169166,3.67896301246579,0.451562509947986,0.766885286334435,1,0.718118339187902,1
"K00074",4.72141680699553,5.00518334953386,4.56243506536808,4.72625317222101,5.6516863968279,6.05188930110223,1.41139176754943,3.75196289356487,5.88770345619854,5.71217368118585,5.16840595323059,4.653501223672,4.56331705872826,5.35077093770148,6.04442900650401,5.79166613097733,1.5284003701487,4.56234258041934,5.80614555820005,4.56549528642975,2.48072005315606,2.20870415604074,0.838180007757944,-0.372858761222911,2.60381915323148,-0.139777908636747,-8.42678610876456,3.2184881692213,0.393750022638884,0.284597357448637,1,0.471100397280738,1
"K00075",6.09540633402108,6.02545980338158,6.16268195828001,5.69363775950885,6.42890692148036,6.12427057090503,2.3300643613164,6.07196471222044,5.42605047203313,6.21573890590207,6.68219937272153,5.43660308697961,6.01207582483518,6.35211988947406,6.19943700728263,6.12393753873512,5.42249068831692,6.04482207858294,6.4075888522424,5.15698888949463,7.41114079194878,6.44830779129263,5.12723996361838,0.166846935283804,1.03998649493719,0.129658879600376,-3.14845360551643,8.4500360263464,0.423437515950666,0.355441481397691,1,0.549489512519215,1
"K00076",-0.990911176098599,-0.63726483271315,-1.16109233700742,-1.71132238466067,-1.56902475260264,0.490497405034668,0.361121565625456,-4.86773360485469,0.219847657738082,-0.809072921425072,-5.04231765532369,-0.454672727455129,0.0458393513990885,-1.70991091361494,-0.935815813919284,-5.31154679430813,-0.957772905010774,-2.20907752244107,-1.39785643303657,-0.664184684439794,-5.05186972245939,-0.163334662354046,0.0526833758565886,-0.558040200036229,2.79462773967008,-0.161310474438703,-7.36906600320043,5.83837890580961,0.384375024852996,0.641056907805059,1,0.467032109241378,1
"K00077",3.21016362996279,3.21327037392933,3.20512006074121,2.02611100587251,3.12945188788086,3.25830925443434,1.37266602895722,4.7314713568382,3.19780893355019,2.44614682938247,3.63050508834941,4.20851450906541,3.26413395698632,3.07886938148536,2.79643527085328,3.12127336334819,2.83983644668836,3.19385716954763,2.68673395272913,3.63159428169641,5.53208363682191,5.46610593409562,4.08260832441414,0.320564822624816,1.51596294995263,0.199958788869134,-3.52642828093759,5.92585256264364,0.410937518713548,0.297739881928979,1,0.540499276748793,1
"K00078",4.3113989475709,4.22080990400893,4.33918958331642,3.90940888990147,4.69753277698667,5.60257551830261,1.60785639675349,-1.43859963160837,4.71038278930041,4.3684346941237,5.2733238061867,0.564359940295647,0.608980848437316,5.55788784759996,5.23886005491384,5.36505448295548,-0.505962593337582,4.30567579118297,5.33373732069228,4.36114191290783,-0.100941280714629,-1.38521701854247,-1.8757439861414,-0.0665238877259453,4.95162189030297,-0.0163473602186131,-6.95400778335459,5.68820610486823,0.486739472270124,0.778882433629518,1,0.935517486576891,1
"K00087",1.78374955069891,2.17593024164152,1.42200101505097,1.65111571706722,1.8664161679155,2.69833623699888,2.21619762559737,1.42015453331842,4.76064031205159,1.33649147380136,0.743699755983442,4.06354692790496,3.27817326793156,0.939285572461657,2.96115657122207,2.69979568192017,0.906353707116594,1.6198882162133,1.09239855297359,2.18755815327231,0.477077703612505,1.82082851177182,0.957298891040748,-0.806463115968449,1.62127902881221,-0.467661298587591,-6.44377707632178,1.82769520774093,0.31406254390001,0.129654055261076,1,0.190936627227262,1
"K00088",7.06475988143526,6.96798508023724,7.17050085734295,6.50535093965242,7.52076563896136,7.05565830085867,3.75038938189336,6.94499271355027,6.86542319229746,6.97900826088556,7.51320591132263,6.50659452500082,8.5138991679932,7.36463520110334,7.19812380383865,7.56240554903594,6.4973345251298,7.12274362802415,7.86810475674996,6.21235800276801,8.39204845261644,7.0760505670553,5.69593098317111,0.167777140515902,1.19017211028809,0.111216172862346,-5.28246160525842,6.82141592301825,0.429017175379004,0.549866429215122,1,0.553648291530451,1
"K00090",-3.72963903008327,-4.4615554486919,-2.78036565373387,-4.39090126469788,-5.47020335109958,-4.22793434575511,2.01467363494389,-4.99017983546067,-4.29538179819756,-5.20560048737804,-5.4089779479209,-4.72979835874538,-4.83058326452842,-4.89310896817554,-5.34419987751493,-5.29121841677837,-0.499486045242409,0.418510443612762,-4.83495196959448,0.162787475996028,-4.33991085723716,-4.80623850186013,-0.544022395899896,1.79296844213731,5.23686026119163,0.320112310512442,-3.59138009385853,5.73740853387847,0.366614693712024,0.471508491574978,1,0.387631271108922,1
"K00094",-4.33010928184751,-4.40224739938276,-4.26408997086117,-3.89760039250952,-5.59883060814647,-4.86206707121729,1.28567082262364,-4.17038135163442,-4.47490862626919,-5.03499406802323,-5.20351848819378,-4.58667851402206,-5.15187259998327,-5.2323401694146,-5.19435545295312,-4.83272673445214,-0.766713585798473,-5.27101232914189,-5.03815417351551,-5.62985383943421,-4.73891245829992,-4.42986715661621,-0.894365404261066,0.129110334155866,4.95432350137155,0.0250203960140108,-3.85989795048642,3.77714281073448,0.491419658527015,0.774553987027424,1,0.738242770194202,1
"K00096",6.10191260511984,5.97197489073413,6.35959357229833,6.07597479105091,6.91017563693621,6.11234213844336,2.48076599473656,5.51534548662994,5.83832783088418,5.87881469911369,7.0776957097874,4.24262799054037,7.59999671740548,6.77720322025609,5.74912350053588,6.58138552041682,6.23566423465749,6.82736995222096,7.13550895034726,5.52972632729843,7.66270519789157,6.01122636721219,5.25513544164824,0.362789125975677,1.47278134066051,0.202610875013582,-2.72962120117323,7.70231715422322,0.399375996308603,0.273244462492057,1,0.439664679360887,1
"K00097",-3.99969800266867,-4.47685641823486,-3.48954844082513,-4.30544605715248,-5.54093819664982,-4.94888375581662,1.95082444797047,-4.39807010446701,-4.64675789186459,-5.13303362780981,-5.28311975866636,-4.83261627705303,-4.26256459304727,-4.74229804858033,-4.48524397220065,-5.27976111261398,-0.388525553821277,-5.50874271139109,-4.53166644230867,0.304175448337157,-4.21232121031941,-4.41749808347516,-0.831060247826223,1.01523722844143,5.11608481101025,0.178732152015601,-3.59859102032542,3.95729939263471,0.420312516634983,0.611699010549107,1,0.546534263433935,1
"K00099",6.23555622490111,6.11829034175337,6.51494414394821,6.01903289561302,6.77278074502346,6.30969157155415,3.2923650040675,6.11476563003356,5.72028324427809,6.09245946529617,6.72620659572544,5.90709721913122,7.37732208279883,6.74134593398804,6.2496321397838,6.89466434953703,5.47320148356412,6.21654146530421,6.86627472532087,5.37606610359753,7.66821940349343,6.81850515230634,5.32280822273122,0.199031350474939,1.18489303389786,0.17873537055923,-4.39572088398338,8.20198762408704,0.405616244498843,0.448843602134567,1,0.471961583791596,1
"K00104",1.01290865987256,2.55645703268826,0.564153213033067,0.643707376543441,1.99552615048999,-4.61899784511347,2.60594822395217,4.03653002586247,-4.28550128384908,2.4516139654299,4.24249590094591,2.83100233855835,3.001519860635,0.663989361732517,-0.0936778448817854,-0.256567629412549,0.564153213033067,0.925124591153686,-4.73821553376554,0.43393955322364,5.28087947764376,1.90059751823535,0.647760912797677,-1.8245664272803,4.13659011293788,-0.340184601095425,-8.56839958234922,7.16034063768946,0.301092091608169,0.596067794458268,1,0.169968685049471,1
"K00108",-3.66162109320621,-4.29817010934575,-2.80334941664399,-4.04243316509421,-5.1274401223032,-4.49637016175097,2.76028968492278,-4.50553318184985,-4.02139706834178,-4.86369127015685,-5.13219522371516,-4.6510887400786,-4.83588229441592,-5.38281770731067,-4.74807995296256,-4.75740598506981,-0.12214308212828,-1.48304929159438,-4.99783592546259,1.04100190278603,-5.06497215840816,-5.0051981738272,-0.0750617652790115,1.63225483913159,5.36990188478476,0.26396490454982,-3.19281941915041,4.61167141729065,0.382812525227629,0.538579884460135,1,0.442840405047739,1
